metric,formula_model,lightgbm,lightgbm_minus_formula
route_event_roc_auc,0.9999487895431568,0.9999975310004181,4.874145726130319e-05
route_event_pr_auc,0.9997066947123167,0.9999847843422169,0.00027808962990027997
route_mae_ms,630.1895712999403,612.32352955928,-17.866041740660307
scheduler_mae_ms,56.63609383735762,39.37590717509475,-17.260186662262868
compute_mae_ms,59.67971875806672,69.71459878989259,10.034880031825871
communication_omission_mae_ms,2.9342232422249404,2.9342232422249404,0.0
ttft_mae_ms,716.0833481080258,706.8104073827628,-9.27294072526297
ttft_r2,0.4673641881242475,0.4671262812366692,-0.0002379068875782986
