gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,5720.837388291667,3400.9279655,15763.123032749998,19138.58546824,239.368958875,1368.5932141666667,0,24,240000,15695
1,1,5000.0,2113.249,2,30,11346.931945133334,8549.0633545,27053.152210549997,29573.249418710002,64.10211343333333,1343.912176,0,30,300000,18889
2,2,8333.333,2113.249,2,22,3327.9246594090905,1359.3752475000001,9353.0860142,13729.900707679997,90.1021345,1341.7149177727272,0,22,220000,14466
3,3,0.0,5000.0,2,35,23095.470744771428,24961.561256,48470.7268203,49699.29706638,56.27980654285714,1334.0511007714285,0,35,350000,22625
4,4,3333.333,5000.0,2,49,54774.461398530606,69579.821567,105191.7589754,108515.26952175998,98.93122914285715,1358.6460385714286,0,49,490000,32215
5,5,6666.667,5000.0,2,25,10242.00707488,9624.27903,20403.388645,23712.506775559992,142.37658472,1348.4389051199998,0,25,250000,17011
6,6,10000.0,5000.0,2,30,16168.841791399998,12579.926012,46276.592965899996,48983.58067019,19.909463199999998,1323.6310621,0,30,300000,20405
7,7,1666.667,7886.751,2,29,12115.875630931036,10682.497711,26733.174458999998,27902.875279639997,135.2967021724138,1371.4114441034485,0,29,290000,18457
8,8,5000.0,7886.751,2,30,14452.512776566664,14333.2561635,34499.80194235,35418.01429331,87.07887029999999,1351.6640132,0,30,300000,19793
9,9,8333.333,7886.751,2,26,9383.154524076923,9095.307961999999,19436.5305775,21123.5310475,54.66074192307692,1353.6840322692308,0,26,260000,16197
