gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,5,28,1050.8225559642856,766.3076625000001,2003.3435805499996,2386.6720846400003,106.06921371428572,797.9613445714285,0,28,168000,18656
1,1,5000.0,2113.249,3,29,948.272463137931,771.07889,1385.8710178,1874.0005264399992,109.28681537931034,804.7074201034483,0,29,174000,18106
2,2,8333.333,2113.249,2,22,752.6299654090909,725.8956905,758.6515879,1180.8033722399996,25.674139272727274,726.9558261363636,0,22,132000,14466
3,3,0.0,5000.0,3,29,945.9158440344827,770.528499,1515.7375992,2181.540204719999,84.94388775862069,785.587627586207,0,29,174000,18457
4,4,3333.333,5000.0,3,38,920.4395920526316,773.855475,1662.3551772,1679.4108172699998,53.447786868421055,795.8152526052631,0,38,228000,24671
5,5,6666.667,5000.0,6,33,1223.6300844848483,766.851605,3594.735938799997,6735.510089879999,31.90036087878788,788.9287268181819,0,33,198000,21923
6,6,10000.0,5000.0,2,29,951.0814415862069,769.776181,1913.201476599999,2177.8048197999997,157.3155995172414,793.7658420689655,0,29,174000,19837
7,7,1666.667,7886.751,3,28,869.259802142857,739.082778,1397.46094155,1640.63827882,88.18751242857144,780.8491701428572,0,28,168000,17979
8,8,5000.0,7886.751,4,34,1281.268653029412,758.8846265,4834.223988999997,6342.209732670001,28.015226529411763,748.6565475588236,0,34,204000,22435
9,9,8333.333,7886.751,3,30,882.6067687666663,747.2461445,1516.6249262499998,1778.9580549000002,91.32675983333333,790.5887131666666,0,30,180000,19223
