gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,59.9584106288328,194.5793183026169,58,85,371.1551665176471,217.164948,1539.7403497999987,1891.6923639999986,61.97138288385665,278.43275096470586,0,85,384572,27716,10630949,129217563586,129206932637,112524449584,16682483053,87.08855421878286,4316
1,1,179.8752318864984,194.5793183026169,44,74,279.51197097297296,220.326717,654.4897188999996,1174.871574209998,19.055853802191038,244.77975091891892,0,74,354106,25771,10630949,129217563586,129206932637,115627852855,13579079782,89.49044025358167,4590
2,2,299.792053144164,194.5793183026169,53,109,230.75837276146788,216.287407,541.6637198,645.5201798800001,32.60905262754472,187.1674641559633,0,109,484949,33830,10630949,129217563586,129206932637,127886367055,1320565582,98.97794525800713,5003
3,3,419.70887440182963,194.5793183026169,62,99,284.42393608080806,231.440076,670.9185850999996,835.3134808399982,36.4369686383838,243.64163376767678,0,99,430596,38422,10630949,129217563586,129206932637,117830600023,11376332614,91.19526144470808,4147
4,4,59.9584106288328,583.7379549078507,52,93,244.09928564516127,218.458311,504.92892359999973,728.2770664799997,26.551184450365785,209.0347831612903,0,93,392493,31761,10630949,129217563586,129206932637,115676977356,13529955281,89.5284602730941,4437
5,5,179.8752318864984,583.7379549078507,53,87,331.82906124137935,235.083895,909.4721295000002,1172.4585864199998,52.78485265005782,261.4564812758621,0,87,385752,26762,10630949,129217563586,129206932637,114697146587,14509786050,88.77011801621785,4602
6,6,299.792053144164,583.7379549078507,53,94,222.5066623297872,213.2798875,499.6774519999999,571.755460949998,27.29899176595745,193.82745922340425,0,94,391067,39021,10630949,129217563586,129206932637,112541333178,16665599459,87.10162131483989,4174
7,7,419.70887440182963,583.7379549078507,55,96,315.92255255208335,231.6738525,749.2654689999999,952.6266190999949,43.79772101845408,255.78940290625,0,96,430433,36329,10630949,129217563586,129206932637,115688550269,13518382368,89.53741715548718,4043
8,8,59.9584106288328,972.8965915130844,46,85,289.7303971529412,228.614605,663.9215335999999,1117.0237276399992,34.84066257647059,253.3153444117647,0,85,405112,31141,10630949,129217563586,129206932637,110316392074,18890540563,85.37962307636235,4022
9,9,179.8752318864984,972.8965915130844,56,85,373.4911515647059,236.332749,1014.6743058,1322.8130962399985,66.13533961369997,301.7570700588235,0,85,386308,35046,10630949,129217563586,129206932637,116560505339,12646427298,90.21226876925445,3940
10,10,299.792053144164,972.8965915130844,51,80,271.851800625,225.121851,630.5958735499999,1342.6898714799981,23.865722825,246.567191725,0,80,342460,34535,10630949,129217563586,129206932637,116059323817,13147608820,89.82437818802069,4360
11,11,419.70887440182963,972.8965915130844,58,86,316.4155777325582,228.814988,881.31620525,1131.7983999500063,37.974972597096844,217.7629723139535,0,86,355177,27410,10630949,129217563586,129206932637,117604515201,11602417436,91.02028258143363,4800
12,12,565.6433631287923,194.5793183026169,47,98,258.75728575510203,223.3560295,650.2543224499999,736.2187475600003,37.07836069326167,218.47716979591837,0,98,458396,29681,10630949,129217563586,129206932637,118229733978,10977198659,91.50417207887764,4543
13,13,737.595519325052,194.5793183026169,38,76,274.46420700000004,218.4715425,607.43566075,1429.7003635,17.470526650949882,231.21254775,0,76,376002,27589,10630949,129217563586,129206932637,118319086925,10887845712,91.57332699585956,4765
