gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,824.0210909166666,742.8322525000001,1228.57174165,1673.4612506999997,69.553494,754.4675969166666,0,24,144000,15695
1,1,5000.0,2113.249,2,30,817.6543116666666,747.4171524999999,1210.2075353999999,1386.1649669700003,58.61141466666666,759.042897,0,30,180000,18889
2,2,8333.333,2113.249,2,22,789.2302780000001,730.0485815,1047.63751995,1280.8777882,40.87476331818182,748.3555146818181,0,22,132000,14466
3,3,0.0,5000.0,2,35,1710.237348714286,765.966141,8365.463697099998,8999.159663539998,54.19760845714286,772.2532761714285,0,35,210000,22625
4,4,3333.333,5000.0,2,49,11898.519929591836,7040.410326,26673.266348799996,28143.27139444,107.00027595918368,796.5171295102041,0,49,294000,32215
5,5,6666.667,5000.0,2,25,782.79266744,742.049466,1028.1640527999994,1324.6896178799993,33.588855880000004,749.20381156,0,25,150000,17011
6,6,10000.0,5000.0,2,30,802.4457365333333,750.664715,1151.0760922499999,1352.9500402500003,38.00968893333333,764.4360476,0,30,180000,20405
7,7,1666.667,7886.751,2,29,1341.6991423103448,759.183799,5165.849815399999,5584.21397436,47.08718110344828,748.4889798275861,0,29,174000,18457
8,8,5000.0,7886.751,2,30,853.3601281,747.8855305,1423.72671185,1782.8883880400003,86.67334496666666,766.6867831333333,0,30,180000,19793
9,9,8333.333,7886.751,2,26,849.7310436153846,741.3157645,1552.74513025,1679.48302325,87.64224996153847,762.0887936538461,0,26,156000,16197
