user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_communication_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,mean_decode_after_ttft_ms,mean_request_completion_latency_ms,dominant_ttft_bottleneck,communication_bottleneck_count,queueing_bottleneck_count,prefill_bottleneck_count
0,2750.2931836911926,2232.1073814882275,1.0,0.05,0,1090.1252317193375,12,835.3628237499998,751.565394,1258.8930694999992,1696.1665787000006,0.0,82.37237925,752.9904445,17964.927286083333,18800.29010983333,prefill,0,0,12
1,265.35969683863624,1988.376506866485,1.0,0.05,0,1406.8600845267997,12,812.6793580833332,733.7314815,1220.84613005,1229.34430281,0.0,56.73460875,755.9447493333333,18758.73151125,19571.410869333333,prefill,0,0,12
2,3402.5051651799185,1554.7949981178156,1.0,0.05,1,1692.2944836803865,15,837.4959575333335,759.310184,1201.4477284,1221.0696960799999,0.0,72.7970098,764.6989477333334,16470.349321666665,17307.845279200003,prefill,0,0,15
3,3701.8096711688263,2095.070307714877,1.0,0.05,1,1298.3176016383618,15,797.8126658,733.820731,1107.4053747999994,1382.7567509599999,0.0,44.42581953333333,753.3868462666667,18762.483306133334,19560.295971933334,prefill,0,0,15
4,8763.676264726688,3146.778807984779,1.0,0.05,2,1119.544188269797,11,836.561532090909,735.647483,1195.856116,1313.127388,0.0,73.20471427272727,763.3568178181819,16303.756504181818,17140.31803627273,prefill,0,0,11
5,8758.52940378194,2633.890507510908,1.0,0.05,2,672.20499933601,11,741.8990239090909,720.526327,877.619031,988.8653302000001,0.0,8.544812363636364,733.3542115454545,15861.62955909091,16603.528583,prefill,0,0,11
6,5.718961279435053,3241.560570046731,1.0,0.05,3,1758.448729799221,18,1860.0270229444443,769.1323809999999,8311.69900555,8555.432273909999,0.0,50.78092627777777,768.3515795,21589.32000577778,23449.347028722223,prefill,0,0,18
7,856.5345206787878,4859.9046331661375,1.0,0.05,3,867.9159503792722,17,1551.6365171764705,763.408803,5511.640909199997,8459.41346984,0.0,57.815271941176476,776.3844844117648,21809.92357494118,23361.560092117645,prefill,0,0,17
8,4752.8237809873135,5498.035934949439,1.0,0.05,4,1504.3250545706321,25,12582.37110596,17287.624382,25933.9018608,26077.30555408,0.0,128.71720656,803.4905228,24338.856262560003,36921.22736852,prefill,0,0,25
9,4381.00083914504,5175.758410355907,1.0,0.05,4,1062.3082979953008,24,11186.174954208333,6077.755575,27752.83044635,28270.86779994,0.0,84.37847325,789.2531781666667,23507.39185283333,34693.566807041665,prefill,0,0,24
10,5945.191535334412,6193.815103321031,1.0,0.05,5,1394.8911595647273,13,740.9162006923077,746.575712,781.0476587999999,786.48932616,0.0,11.664930307692307,729.2512703846154,20413.889771307695,21154.805972,prefill,0,0,13
11,7412.309083479308,5516.804211263912,1.0,0.05,5,907.2313428423192,12,828.1588397500001,740.1019065,1222.0701123499998,1367.7236040700002,0.0,57.33977525,770.8190645,18932.235492166667,19760.39433191667,prefill,0,0,12
12,9039.285715598931,5455.902892055224,1.0,0.05,6,1063.3999168876094,15,812.1629536666666,744.317072,1138.7918185,1166.3085917,0.0,34.5900382,777.5729154666667,19668.5029368,20480.665890466666,prefill,0,0,15
13,8345.950198860168,5825.09566489794,1.0,0.05,6,1848.4219217711338,15,792.7285194000001,752.490421,966.2598228999993,1334.3512125799998,0.0,41.429339666666664,751.2991797333334,19787.466440266668,20580.194959666667,prefill,0,0,15
14,3082.583499301337,8989.8148874259,1.0,0.05,7,1794.8731076978372,15,1410.6874680666665,759.183799,5097.8373550999995,5552.47482622,0.0,12.6637832,733.7007434666667,19206.941686733335,20617.6291548,prefill,0,0,15
15,1545.5333833220463,9298.810156936745,1.0,0.05,7,1417.2453618828288,14,1267.783079,759.431951,3234.313921349999,4945.712369069997,0.0,83.96939314285714,764.3335187857143,20967.0950965,22234.8781755,prefill,0,0,14
16,5384.519970927919,7194.299991448455,1.0,0.05,8,792.0505080400233,15,797.9555760666667,746.334922,1016.2796288999994,1356.2717753799996,0.0,44.7640022,753.1915738666667,19235.226063266666,20033.181639333332,prefill,0,0,15
17,4731.861859093263,9011.808258282543,1.0,0.05,8,1156.5690195674242,15,908.7646801333335,749.157002,1558.3264222999994,1849.6034732599996,0.0,128.58268773333333,780.1819924,20086.91569366667,20995.680373799998,prefill,0,1,14
18,8184.234645366642,7511.381375407323,1.0,0.05,9,403.8968611183088,13,813.275447076923,735.659111,1220.807950599999,1600.4587709199993,0.0,73.83235484615383,739.4430922307693,16668.656072538462,17481.931519615384,prefill,0,0,13
19,7509.644766184729,7700.461885740251,1.0,0.05,9,844.4915278541305,13,886.1866401538462,745.117918,1442.0435815999997,1593.8628483199998,0.0,101.45214507692307,784.7344950769232,17607.208724384618,18493.39536453846,prefill,0,0,13
