gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,167.0,333.0,1,25,2671.1216641200003,830.35205,9670.2736046,12489.785016759992,37.5759826,810.32216192,0,25,200000,16668,0,99101382116,99101382116,86789195238,12312186878,87.57617036704055,2832
1,1,500.0,333.0,1,24,5853.395721333333,5727.0118155,16119.39864484999,17081.3177893,84.66035070833333,840.323329625,0,24,192000,15547,0,99101382116,99101382116,79248775794,19852606322,79.96737694458977,2519
2,2,833.0,333.0,1,18,1504.6378801111111,780.7618335,5919.395537649998,6878.841381929998,26.430619611111112,785.2534317222222,0,18,144000,11655,0,99101382116,99101382116,82356850574,16744531542,83.1036346976471,3256
3,3,167.0,667.0,1,17,1149.411075352941,791.899978,2820.914150399999,3831.4912396799996,49.19576011764706,808.4576995882353,0,17,136000,10970,0,99101382116,99101382116,74298195863,24803186253,74.97190682571167,2864
4,4,500.0,667.0,2,28,3480.598711035714,820.7669444999999,10836.865165199997,11714.40628692,53.05708192857143,811.5980138928572,0,28,224000,17036,0,99101382116,99101382116,90624014889,8477367227,91.44576286829474,2893
5,5,833.0,667.0,2,28,2324.8582491785714,1013.8187085,6841.8460135,7315.86325622,21.857864071428573,788.88686925,0,28,224000,18050,0,99101382116,99101382116,91678688398,7422693718,92.50999980069743,2884
6,6,1050167.0,333.0,2,27,1647.3971952592592,858.561499,4475.409874699999,5816.838831539998,73.09656648148147,856.5266134444444,0,27,216000,17706,0,99101382116,99101382116,90828245969,8273136147,91.65184584679541,2880
7,7,1050500.0,333.0,2,27,6614.496719814814,1598.676846,17724.1644962,19304.117487139996,45.9713672962963,810.7176515555556,0,27,216000,18394,0,99101382116,99101382116,96468170453,2633211663,97.34291126241027,3184
8,8,1050833.0,333.0,2,27,4029.178587222222,3874.703025,8683.1556724,9153.761174799998,41.483162481481486,808.5415977777778,0,27,216000,17038,0,99101382116,99101382116,95559916739,3541465377,96.42642181028853,3237
9,9,1050167.0,667.0,2,26,1653.806883076923,834.8917779999999,5081.818402,5471.5426755,32.45985973076923,810.1871973076923,0,26,208000,16956,0,99101382116,99101382116,94528261024,4573121092,95.38541138947278,3220
10,10,1050500.0,667.0,2,26,3143.59880826923,1152.7669605,8448.20213675,9066.284263,90.5569606923077,846.6557627307693,0,26,208000,17303,0,99101382116,99101382116,95152561465,3948820651,96.0153727761558,3243
11,11,1050833.0,667.0,2,27,4113.708871296296,2560.794984,11445.302046899998,12348.618668399999,122.63811325925926,824.3684168518519,0,27,216000,18430,0,99101382116,99101382116,92654126529,6447255587,93.49428287543621,2952
