gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,4,26,866.737687269231,727.6585295,1387.0307695000001,1722.64367,69.22246072248488,756.8338983076923,0,26,260000,17002
1,1,5000.0,2113.249,2,28,774.1561283214286,719.4745625,985.4164857,1012.34580753,18.84895657142857,755.30717175,0,28,280000,17582
2,2,8333.333,2113.249,2,22,769.7285288636363,703.6718615,1154.7029867999997,1512.1064442099996,42.28337681818182,727.4451520454545,0,22,220000,14466
3,3,0.0,5000.0,2,34,759.1796519999999,718.8910105,1040.9465854499992,1404.3426255300005,21.60380964705882,716.2479075588236,0,34,340000,22092
4,4,3333.333,5000.0,3,40,1159.438387875,734.0931415,3348.567509899998,5369.979171629999,20.865082047307588,735.8205634,0,40,400000,26908
5,5,6666.667,5000.0,6,31,1034.595758451613,1025.710348,1295.808903,1759.5706493999996,55.88669495483793,756.7147850645161,0,31,310000,19991
6,6,10000.0,5000.0,2,28,899.653844892857,724.5364374999999,1258.34751055,3255.787304580001,39.09926514285714,744.9433730357142,0,28,280000,19102
7,7,1666.667,7886.751,3,30,757.9281351000002,717.8770215,1067.846285499999,1233.06643129,23.696664763076782,716.5673400666667,0,30,300000,19236
8,8,5000.0,7886.751,4,34,852.2083583529411,727.336492,1398.73985785,1542.9117857600002,26.9544670692307,731.7563644705882,0,34,340000,22514
9,9,8333.333,7886.751,3,27,818.649139185185,720.482024,1245.2427858,1643.242470359999,29.202144950996683,730.2242595925926,0,27,270000,16860
