gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,4,28,1530.731916642857,1019.0507299999999,3584.5624648499997,5290.429891540001,117.62732460714285,1062.4656485,0,28,224000,18195
1,1,5000.0,2113.249,3,29,1125.9863764137929,1034.428152,1729.1561162,1789.18309884,76.04293972413794,1049.7189400344828,0,29,232000,18142
2,2,8333.333,2113.249,2,22,1147.0547278181818,1003.7410465,2185.7620041999994,2232.21550129,116.1871114090909,1030.867616409091,0,22,176000,14466
3,3,0.0,5000.0,3,30,1309.7456150666667,1032.916199,1970.09654595,4364.362148710003,106.26391626666667,1060.2362200666666,0,30,240000,19597
4,4,3333.333,5000.0,3,35,1728.3793758285713,1061.446004,4929.934763699999,5140.58568828,79.85293225714285,1064.5845018285715,0,35,280000,22829
5,5,6666.667,5000.0,7,35,3796.683862971428,1944.909743,15289.5008733,16064.214990279997,198.0409227142857,1100.3351028,0,35,280000,23236
6,6,10000.0,5000.0,2,28,1237.1993150357143,1024.0153205,1834.1944886499991,4573.960905930001,53.983109642857144,1023.7910984285714,0,28,224000,19242
7,7,1666.667,7886.751,3,28,1506.1996039285714,1026.7150965,3677.1758612999993,4026.9119949700003,271.61083560714286,1063.2780296785716,0,28,224000,17939
8,8,5000.0,7886.751,6,36,1630.9819472499996,1056.9081425,4288.6848965,4913.328528799999,120.7304463611111,1078.6592315,0,36,288000,23966
9,9,8333.333,7886.751,3,29,1707.1832432068966,1044.898667,5465.047016199987,8439.223433399999,136.41927696551724,1085.3184578275861,0,29,232000,18141
