gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,752.080655875,723.435552,810.55224615,1179.9873263599998,26.96816954166667,725.1124863333333,0,24,144000,15695
1,1,5000.0,2113.249,2,30,790.5651164333334,741.7623225,1168.7813324499991,1357.80051662,37.802619633333336,752.7624968,0,30,180000,18889
2,2,8333.333,2113.249,2,22,875.0781131818184,735.584517,1585.8474811999997,2046.5397081199994,121.80033786363636,753.2777753181819,0,22,132000,14466
3,3,0.0,5000.0,2,33,861.5214351212121,759.545692,1306.3862612,1333.7490516,64.57481521212121,796.9466199090908,0,33,198000,21449
4,4,3333.333,5000.0,3,38,1185.2668670263158,763.4051865,2622.5763887999983,5880.93677775001,43.66833247368422,771.1944224473684,0,38,228000,25041
5,5,6666.667,5000.0,5,33,898.3076447272728,755.604521,1382.6589402,1765.0441236799998,96.77111954545455,790.0278292727272,0,33,198000,21577
6,6,10000.0,5000.0,2,30,794.1690131000001,752.8150165,1195.2877840999995,1322.86532154,36.0198604,758.1491527000001,0,30,180000,20405
7,7,1666.667,7886.751,2,29,800.8456086551726,740.491615,1163.424079,1215.5412652399998,34.21238251724138,766.6332261379309,0,29,174000,18457
8,8,5000.0,7886.751,4,34,881.4959743235295,763.3971395000001,1343.6743060999993,2404.317943080002,28.714413794117647,757.8202411470588,0,34,204000,22690
9,9,8333.333,7886.751,3,27,759.0821881481482,727.992069,880.4740833999999,1099.5816430599996,25.46805937037037,732.9599479629629,0,27,162000,17084
