gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,881.4990106666668,747.385353,1615.572601299999,1755.75518484,66.77954658333334,777.5474613333333,0,24,144000,15695
1,1,5000.0,2113.249,2,30,1184.2811629,803.761461,2171.42614745,2539.5406576600003,147.09983830000002,814.9207589,0,30,180000,18889
2,2,8333.333,2113.249,2,22,752.6299654090909,725.8956905,758.6515879,1180.8033722399996,25.674139272727274,726.9558261363636,0,22,132000,14466
3,3,0.0,5000.0,2,35,6124.713489228571,6491.205613,14483.324451699995,16456.697146679995,60.84265248571429,770.6687121142857,0,35,210000,22625
4,4,3333.333,5000.0,2,49,8321.759919346938,2301.840372,25280.76633319999,27628.93053332,63.890930918367346,790.6863926734694,0,49,294000,32215
5,5,6666.667,5000.0,2,25,765.1001155200001,740.654908,982.2115331999993,1103.9286601599997,18.50645116,746.59366436,0,25,150000,17011
6,6,10000.0,5000.0,2,30,1044.5264286,772.2348715,2158.6360889999996,2688.3336738000003,153.26849906666666,793.4739318333334,0,30,180000,20405
7,7,1666.667,7886.751,2,29,1056.7270553448275,749.681087,2457.4718571999974,3524.717470399999,88.79367896551724,790.1069438965517,0,29,174000,18457
8,8,5000.0,7886.751,2,30,772.2842370666665,754.1023275,990.5617939499999,1047.7171051,28.2438902,744.0403468666667,0,30,180000,19793
9,9,8333.333,7886.751,2,26,781.5354347692308,735.380339,1040.83554975,1328.76789425,31.569133230769232,749.9663015384616,0,26,156000,16197
