gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,5,28,1728.2230137857143,788.550987,5997.282387599998,6732.500051110001,37.85226842857143,770.140805,0,28,168000,18424
1,1,5000.0,2113.249,3,29,1523.620059137931,1362.685991,2886.4261088,3849.313318559998,188.14500296551725,813.3902892068966,0,29,174000,18162
2,2,8333.333,2113.249,2,21,828.0856819047619,756.546826,1245.119571,1404.9474030000001,60.84238761904762,767.2432942857142,0,21,126000,13783
3,3,0.0,5000.0,3,30,2038.5530692999998,1031.542462,5432.919587899998,6743.168699340002,58.95406296666667,771.8628133999999,0,30,180000,19145
4,4,3333.333,5000.0,3,31,5504.095886096775,3584.848611,13248.398195,13512.6190661,153.41081316129032,800.5211048387097,0,31,186000,20501
5,5,6666.667,5000.0,6,40,13252.638522775,12210.1774085,30975.9635526,32970.09072378,70.08391397499999,782.594497675,0,40,240000,26723
6,6,10000.0,5000.0,3,31,2068.8389113225808,775.710893,8171.473448500001,8851.3672143,68.01996187096775,776.3782313225807,0,31,186000,21088
7,7,1666.667,7886.751,3,31,3078.5236254838705,1201.95739,8457.736335,8812.3698886,72.95823780645162,788.1724216129032,0,31,186000,19934
8,8,5000.0,7886.751,6,31,7243.539352354839,2522.658891,21498.145507,25725.777273699998,235.0016801935484,827.7418197096774,0,31,186000,20542
9,9,8333.333,7886.751,3,28,5474.693590642856,4887.82828,15021.721034199996,16556.89307973,337.77467967857143,815.8324460357143,0,28,168000,17451
