arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
3: redirect_kv_nopp,300,1467.8838818099996,982.435395,4050.4779190500008,4651.183967450001,5288.736712,186,659.8280953166667,291.4601156381418,124.62023190185806,0.0,390.31176524,1.6636737133332815,1467.883881810001
4: redirect_kv_pp2,300,1440.7760641533334,1027.769912,4586.358971550001,5843.196236109999,6238.824073,137,2.2248741266666667,844.7780989001308,90.84844160653651,1.9963200000000003,499.36472929333377,1.563600226666594,1440.7760641533316
5: redirect_nokv_pp2,300,2353.6472262166667,2211.9836244999997,5020.51745645,5843.196236109999,6238.824073,137,2.32081684,1750.7118557633332,0.0,1.996320000000001,597.0546333866664,1.563600226666667,2353.6472262166662
6: redirect_kv_pp2_c,300,1439.4642581633334,1027.769912,4586.358971550001,5843.196236109999,6238.824073,137,2.224874126666667,845.8820594601698,89.82756785316371,1.9963200000000005,497.96983649666674,1.5636002266666083,1439.4642581633323
