gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,52.924469958333326,54.3232785,59.80147475,60.94279735999999,8.750472791666667,44.173997166666666,0,24,12288,15695
1,1,5000.0,2113.249,2,30,54.187404833333325,55.579286999999994,61.954455499999995,63.0457841,9.663160666666666,44.52424416666666,0,30,15360,18889
2,2,8333.333,2113.249,2,22,51.15863677272727,51.3668825,60.3004799,62.300779399999996,7.1811311363636365,43.97750563636363,0,22,11264,14466
3,3,0.0,5000.0,2,35,54.09072185714285,55.156263,63.838705999999995,64.26891546,8.83305242857143,45.257669428571425,0,35,17920,22625
4,4,3333.333,5000.0,2,49,53.8227662244898,52.818369,64.47677519999999,65.86533732,7.33912181632653,46.483644408163265,0,49,25088,32215
5,5,6666.667,5000.0,2,25,53.10079972,53.718682,61.842804,62.11595884,8.575176,44.52562372,0,25,12800,17011
6,6,10000.0,5000.0,2,30,54.33206696666668,55.002843,63.150470899999995,64.81188623,9.5313381,44.80072886666667,0,30,15360,20405
7,7,1666.667,7886.751,2,29,51.698413137931034,52.192129,59.868438399999995,61.494193919999994,7.914280034482759,43.784133103448276,0,29,14848,18457
8,8,5000.0,7886.751,2,30,55.32300716666667,54.764916,63.471318749999995,63.97920507,10.528847800000001,44.79415936666667,0,30,15360,19793
9,9,8333.333,7886.751,2,26,52.62039265384615,52.5217175,62.07699675,62.60341725,7.961922730769231,44.65846992307692,0,26,13312,16197
