gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,83.0,333.0,1,25,2671.21299412,830.44338,9670.3649346,12489.876346759993,37.63450036,810.32216192,0,25,200000,16668,0,99096131915,99096131915,86789195238,12306936677,87.58081023025571,2832
1,1,250.0,333.0,1,24,5853.386745333333,5727.0028395,16119.38966884999,17081.3088133,84.65678154166667,840.323329625,0,24,192000,15547,0,99096131915,99096131915,79248775794,19847356121,79.97161368717789,2519
2,2,417.0,333.0,1,18,1504.5713705555556,780.6785795000001,5919.342423649998,6878.788267929997,26.374550722222224,785.2534317222222,0,18,144000,11655,0,99096131915,99096131915,82356850574,16739281341,83.10803760195387,3256
3,3,584.0,333.0,1,17,1149.4009359411764,791.892863,2820.9070353999987,3831.4841246799997,49.186941294117645,808.4576995882353,0,17,136000,10970,0,99096131915,99096131915,74298195863,24797936052,74.97587890386023,2864
4,4,751.0,333.0,2,28,3480.551191535714,820.7194645,10836.817132199998,11714.35825392,53.02647421428571,811.5980138928572,0,28,224000,17036,0,99096131915,99096131915,90624014889,8472117026,91.45060774595422,2893
5,5,918.0,333.0,2,28,2324.7461264642857,1013.7065295,6841.7330465,7315.7514397,21.805835107142858,788.88686925,0,28,224000,18050,0,99096131915,99096131915,91678688398,7417443517,92.51490106257393,2884
6,6,83.0,667.0,2,27,1636.8978057037039,848.061997,4464.9106256999985,5806.3393953199975,73.09672855555556,856.5266134444444,0,27,216000,17706,0,99096131915,99096131915,90828245969,8267885946,91.65670164291397,2880
7,7,250.0,667.0,2,27,6603.999441481482,1588.179651,17713.6671512,19293.620142139996,45.96985651851851,810.7176515555556,0,27,216000,18394,0,99096131915,99096131915,96468170453,2627961462,97.3480685762244,3184
8,8,417.0,667.0,2,27,4018.6779083333336,3864.201095,8672.6557129,9143.2599767,41.48321603703704,808.5415977777778,0,27,216000,17038,0,99096131915,99096131915,95559916739,3536215176,96.43153056767827,3237
9,9,584.0,667.0,2,26,1643.3096887692304,824.394546,5071.3210475,5461.045566,32.457552615384614,810.1871973076923,0,26,208000,16956,0,99096131915,99096131915,94528261024,4567870891,95.39046499320669,3220
10,10,751.0,667.0,2,26,3133.098471423077,1142.2666355000001,8437.70173475,9055.783861,90.55691923076924,846.6557627307693,0,26,208000,17303,0,99096131915,99096131915,95152561465,3943570450,96.02045975580296,3243
11,11,918.0,667.0,2,27,4103.207680259259,2550.29511,11434.8003949,12338.118134,122.6385371111111,824.3684168518519,0,27,216000,18430,0,99096131915,99096131915,92654126529,6442005386,93.4992362855034,2952
