arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
1: no_redirect,300,270.3056255999999,226.9776445,527.15683645,651.6504827799998,758.571415,0,0.0,26.83536154333335,0.0,0.0,242.1862265566669,1.2840375,270.30562560000004
2: redirect_no_kv,300,270.3056255999999,226.9776445,527.15683645,651.6504827799998,758.571415,0,0.0,26.83536154333335,0.0,0.0,242.1862265566669,1.2840375,270.30562560000004
3: redirect_kv_nopp,300,270.3056255999999,226.9776445,527.15683645,651.6504827799998,758.571415,0,0.0,26.83536154333335,0.0,0.0,242.1862265566669,1.2840375,270.30562560000004
4: redirect_kv_pp2,300,263.7460530000001,229.20577500000002,461.7966307500003,549.88950997,615.537563,0,0.0,19.11264107333334,0.0,1.996320000000001,241.35305442666663,1.2840375,263.74605299999996
5: redirect_kv_pp2_c,300,263.7460530000001,229.20577500000002,461.7966307500003,549.88950997,615.537563,0,0.0,19.11264107333334,0.0,1.996320000000001,241.35305442666663,1.2840375,263.74605299999996
6: redirect_kv_nopp_c,300,270.54620229999995,226.9776445,527.15683645,651.6504827799998,758.571415,0,0.0,27.042094123333342,0.0,0.0,242.2200706766669,1.2840375,270.54620230000006
