arm,ttft_ms,cdf
1: no_redirect,57.991099000,0.003333333
1: no_redirect,167.344120000,0.006666667
1: no_redirect,172.831549000,0.010000000
1: no_redirect,181.109636000,0.013333333
1: no_redirect,182.115518000,0.016666667
1: no_redirect,183.277647000,0.020000000
1: no_redirect,184.262127000,0.023333333
1: no_redirect,184.694905000,0.026666667
1: no_redirect,188.651238000,0.030000000
1: no_redirect,188.774761000,0.033333333
1: no_redirect,195.930258000,0.036666667
1: no_redirect,201.636837000,0.040000000
1: no_redirect,203.345866000,0.043333333
1: no_redirect,206.194381000,0.046666667
1: no_redirect,207.188315000,0.050000000
1: no_redirect,210.838900000,0.053333333
1: no_redirect,211.316549000,0.056666667
1: no_redirect,212.243098000,0.060000000
1: no_redirect,213.771017000,0.063333333
1: no_redirect,215.376120000,0.066666667
1: no_redirect,215.857030000,0.070000000
1: no_redirect,217.922631000,0.073333333
1: no_redirect,220.874259000,0.076666667
1: no_redirect,224.480023000,0.080000000
1: no_redirect,229.877173000,0.083333333
1: no_redirect,230.436824000,0.086666667
1: no_redirect,231.371688000,0.090000000
1: no_redirect,234.195350000,0.093333333
1: no_redirect,241.840036000,0.096666667
1: no_redirect,246.289225000,0.100000000
1: no_redirect,249.603652000,0.103333333
1: no_redirect,250.949217000,0.106666667
1: no_redirect,261.853994000,0.110000000
1: no_redirect,284.798684000,0.113333333
1: no_redirect,285.483230000,0.116666667
1: no_redirect,288.379485000,0.120000000
1: no_redirect,289.280456000,0.123333333
1: no_redirect,291.103116000,0.126666667
1: no_redirect,297.408427000,0.130000000
1: no_redirect,306.336002000,0.133333333
1: no_redirect,310.646477000,0.136666667
1: no_redirect,312.936162000,0.140000000
1: no_redirect,320.624504000,0.143333333
1: no_redirect,329.039624000,0.146666667
1: no_redirect,330.869372000,0.150000000
1: no_redirect,331.399492000,0.153333333
1: no_redirect,331.675557000,0.156666667
1: no_redirect,334.085648000,0.160000000
1: no_redirect,336.837674000,0.163333333
1: no_redirect,336.923293000,0.166666667
1: no_redirect,341.890516000,0.170000000
1: no_redirect,362.180943000,0.173333333
1: no_redirect,366.697537000,0.176666667
1: no_redirect,367.162277000,0.180000000
1: no_redirect,367.198575000,0.183333333
1: no_redirect,368.570799000,0.186666667
1: no_redirect,373.479319000,0.190000000
1: no_redirect,384.110609000,0.193333333
1: no_redirect,386.055234000,0.196666667
1: no_redirect,388.119054000,0.200000000
1: no_redirect,391.733423000,0.203333333
1: no_redirect,401.870544000,0.206666667
1: no_redirect,401.960665000,0.210000000
1: no_redirect,434.761130000,0.213333333
1: no_redirect,441.765122000,0.216666667
1: no_redirect,450.882109000,0.220000000
1: no_redirect,451.977972000,0.223333333
1: no_redirect,488.651517000,0.226666667
1: no_redirect,489.258936000,0.230000000
1: no_redirect,493.453944000,0.233333333
1: no_redirect,493.634043000,0.236666667
1: no_redirect,493.927518000,0.240000000
1: no_redirect,510.289395000,0.243333333
1: no_redirect,515.197072000,0.246666667
1: no_redirect,526.959948000,0.250000000
1: no_redirect,528.922063000,0.253333333
1: no_redirect,529.489312000,0.256666667
1: no_redirect,531.255740000,0.260000000
1: no_redirect,532.919989000,0.263333333
1: no_redirect,533.309166000,0.266666667
1: no_redirect,537.306436000,0.270000000
1: no_redirect,541.361545000,0.273333333
1: no_redirect,541.924671000,0.276666667
1: no_redirect,547.595066000,0.280000000
1: no_redirect,549.188439000,0.283333333
1: no_redirect,549.825963000,0.286666667
1: no_redirect,556.371385000,0.290000000
1: no_redirect,557.675555000,0.293333333
1: no_redirect,565.151741000,0.296666667
1: no_redirect,569.443009000,0.300000000
1: no_redirect,570.238983000,0.303333333
1: no_redirect,585.030068000,0.306666667
1: no_redirect,585.979657000,0.310000000
1: no_redirect,591.945268000,0.313333333
1: no_redirect,599.347437000,0.316666667
1: no_redirect,601.424172000,0.320000000
1: no_redirect,615.906394000,0.323333333
1: no_redirect,618.064240000,0.326666667
1: no_redirect,618.396624000,0.330000000
1: no_redirect,620.651061000,0.333333333
1: no_redirect,625.026655000,0.336666667
1: no_redirect,626.335067000,0.340000000
1: no_redirect,627.980855000,0.343333333
1: no_redirect,629.168398000,0.346666667
1: no_redirect,629.505714000,0.350000000
1: no_redirect,638.905008000,0.353333333
1: no_redirect,644.346248000,0.356666667
1: no_redirect,656.130190000,0.360000000
1: no_redirect,658.313614000,0.363333333
1: no_redirect,658.315179000,0.366666667
1: no_redirect,658.741733000,0.370000000
1: no_redirect,662.080877000,0.373333333
1: no_redirect,664.680412000,0.376666667
1: no_redirect,667.581381000,0.380000000
1: no_redirect,676.001446000,0.383333333
1: no_redirect,680.479217000,0.386666667
1: no_redirect,686.348419000,0.390000000
1: no_redirect,689.163805000,0.393333333
1: no_redirect,699.909670000,0.396666667
1: no_redirect,705.160125000,0.400000000
1: no_redirect,706.858356000,0.403333333
1: no_redirect,708.021635000,0.406666667
1: no_redirect,711.726719000,0.410000000
1: no_redirect,714.127777000,0.413333333
1: no_redirect,728.554213000,0.416666667
1: no_redirect,734.849588000,0.420000000
1: no_redirect,735.804008000,0.423333333
1: no_redirect,749.290530000,0.426666667
1: no_redirect,760.209640000,0.430000000
1: no_redirect,763.027171000,0.433333333
1: no_redirect,768.087813000,0.436666667
1: no_redirect,769.479624000,0.440000000
1: no_redirect,773.060286000,0.443333333
1: no_redirect,783.076027000,0.446666667
1: no_redirect,788.002126000,0.450000000
1: no_redirect,801.242289000,0.453333333
1: no_redirect,801.963632000,0.456666667
1: no_redirect,807.133979000,0.460000000
1: no_redirect,815.139191000,0.463333333
1: no_redirect,825.670866000,0.466666667
1: no_redirect,826.281771000,0.470000000
1: no_redirect,828.639418000,0.473333333
1: no_redirect,829.159347000,0.476666667
1: no_redirect,830.771605000,0.480000000
1: no_redirect,844.910656000,0.483333333
1: no_redirect,848.379830000,0.486666667
1: no_redirect,861.538814000,0.490000000
1: no_redirect,867.854828000,0.493333333
