arm,requests,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,max_tpot_ms,redirects
1: no_redirect,300,37.07888532999999,32.702608,53.021879999999996,207.43534141999947,273.117159,0
2: redirect_no_kv,300,40.06122063666666,34.701122999999995,59.81864805000002,184.81317785999966,268.988637,45
3: redirect_kv_nopp,300,37.32501278000001,32.282137500000005,54.27588545000001,162.8788373699999,268.988637,47
4: redirect_kv_pp2,300,54.60267979999999,43.384622,126.17671320000004,208.95890953999947,275.265356,0
