arm,requests,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,max_tpot_ms,redirects
1: no_redirect,300,24.237237603333316,23.302654,32.0656099,42.38474634999999,109.440186,0
2: redirect_no_kv,300,24.237237603333316,23.302654,32.0656099,42.38474634999999,109.440186,0
3: redirect_kv_nopp,300,24.237237603333316,23.302654,32.0656099,42.38474634999999,109.440186,0
4: redirect_kv_pp2,300,29.25755251000003,28.9921185,39.20263325,59.652308609999984,68.876533,0
