arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
1: no_redirect,300,1135.1602384166665,534.378014,5690.132698100001,8966.557650689996,11465.432449,0,704.3464353666667,109.74262587666664,0.0,0.0,319.78713967333334,1.2840375,1135.1602384166672
2: redirect_no_kv,300,981.4559777033332,600.784498,3594.9987059000005,6510.28204912,7265.103493,57,431.43265167666647,169.62438626000014,0.0,0.0,378.9985446766667,1.4003950899999993,981.4559777033332
3: redirect_kv_nopp,300,804.5673675733332,593.9360055,2334.785056,2977.3207366099987,3758.842317,91,277.0173411066667,130.70684170112438,59.87155068584223,0.0,335.5056302499998,1.4697242799999728,804.5673675733328
4: redirect_kv_pp2,300,510.4409015100001,506.770734,881.8782398500001,1055.1074423799998,1276.553554,0,0.0,110.86310807666666,0.0,1.9963200000000014,396.2974359333335,1.2840375,510.4409015100003
