arm,ttft_ms,cdf
1: no_redirect,31.445167000,0.003333333
1: no_redirect,31.664129000,0.006666667
1: no_redirect,35.277205000,0.010000000
1: no_redirect,39.914742000,0.013333333
1: no_redirect,43.554173000,0.016666667
1: no_redirect,46.237375000,0.020000000
1: no_redirect,47.033644000,0.023333333
1: no_redirect,48.799613000,0.026666667
1: no_redirect,85.663839000,0.030000000
1: no_redirect,171.235876000,0.033333333
1: no_redirect,175.343879000,0.036666667
1: no_redirect,183.212134000,0.040000000
1: no_redirect,183.321892000,0.043333333
1: no_redirect,183.635953000,0.046666667
1: no_redirect,184.312668000,0.050000000
1: no_redirect,184.694905000,0.053333333
1: no_redirect,188.390116000,0.056666667
1: no_redirect,188.422534000,0.060000000
1: no_redirect,188.609016000,0.063333333
1: no_redirect,189.472541000,0.066666667
1: no_redirect,190.176306000,0.070000000
1: no_redirect,193.084479000,0.073333333
1: no_redirect,195.102903000,0.076666667
1: no_redirect,195.448246000,0.080000000
1: no_redirect,195.474708000,0.083333333
1: no_redirect,195.660687000,0.086666667
1: no_redirect,196.973848000,0.090000000
1: no_redirect,197.029385000,0.093333333
1: no_redirect,197.274212000,0.096666667
1: no_redirect,197.512412000,0.100000000
1: no_redirect,197.992610000,0.103333333
1: no_redirect,198.617607000,0.106666667
1: no_redirect,198.675501000,0.110000000
1: no_redirect,198.776262000,0.113333333
1: no_redirect,199.232228000,0.116666667
1: no_redirect,199.286000000,0.120000000
1: no_redirect,199.753427000,0.123333333
1: no_redirect,200.259480000,0.126666667
1: no_redirect,201.629667000,0.130000000
1: no_redirect,202.244510000,0.133333333
1: no_redirect,202.287684000,0.136666667
1: no_redirect,202.725828000,0.140000000
1: no_redirect,203.427887000,0.143333333
1: no_redirect,203.541519000,0.146666667
1: no_redirect,204.250549000,0.150000000
1: no_redirect,204.508882000,0.153333333
1: no_redirect,205.512065000,0.156666667
1: no_redirect,205.797856000,0.160000000
1: no_redirect,205.950756000,0.163333333
1: no_redirect,205.952364000,0.166666667
1: no_redirect,206.108159000,0.170000000
1: no_redirect,206.275172000,0.173333333
1: no_redirect,206.885539000,0.176666667
1: no_redirect,206.893925000,0.180000000
1: no_redirect,206.918572000,0.183333333
1: no_redirect,207.061217000,0.186666667
1: no_redirect,207.977542000,0.190000000
1: no_redirect,208.026036000,0.193333333
1: no_redirect,208.083318000,0.196666667
1: no_redirect,208.615345000,0.200000000
1: no_redirect,208.700592000,0.203333333
1: no_redirect,209.236381000,0.206666667
1: no_redirect,209.920877000,0.210000000
1: no_redirect,209.951754000,0.213333333
1: no_redirect,209.995164000,0.216666667
1: no_redirect,210.991659000,0.220000000
1: no_redirect,211.442039000,0.223333333
1: no_redirect,212.221179000,0.226666667
1: no_redirect,212.356542000,0.230000000
1: no_redirect,213.531312000,0.233333333
1: no_redirect,213.682240000,0.236666667
1: no_redirect,213.704711000,0.240000000
1: no_redirect,213.809287000,0.243333333
1: no_redirect,214.299184000,0.246666667
1: no_redirect,215.776165000,0.250000000
1: no_redirect,215.847928000,0.253333333
1: no_redirect,216.243783000,0.256666667
1: no_redirect,216.532102000,0.260000000
1: no_redirect,216.652722000,0.263333333
1: no_redirect,216.951153000,0.266666667
1: no_redirect,216.957968000,0.270000000
1: no_redirect,217.443295000,0.273333333
1: no_redirect,217.617584000,0.276666667
1: no_redirect,217.624676000,0.280000000
1: no_redirect,217.859584000,0.283333333
1: no_redirect,218.340237000,0.286666667
1: no_redirect,218.516419000,0.290000000
1: no_redirect,220.115524000,0.293333333
1: no_redirect,220.117004000,0.296666667
1: no_redirect,220.270508000,0.300000000
1: no_redirect,220.757580000,0.303333333
1: no_redirect,221.941908000,0.306666667
1: no_redirect,222.434660000,0.310000000
1: no_redirect,222.601641000,0.313333333
1: no_redirect,222.605563000,0.316666667
1: no_redirect,223.016148000,0.320000000
1: no_redirect,223.320352000,0.323333333
1: no_redirect,223.388341000,0.326666667
1: no_redirect,223.457917000,0.330000000
1: no_redirect,224.385479000,0.333333333
1: no_redirect,225.956972000,0.336666667
1: no_redirect,226.668782000,0.340000000
1: no_redirect,226.824719000,0.343333333
1: no_redirect,226.922475000,0.346666667
1: no_redirect,227.336803000,0.350000000
1: no_redirect,228.426499000,0.353333333
1: no_redirect,228.532685000,0.356666667
1: no_redirect,229.166053000,0.360000000
1: no_redirect,229.580142000,0.363333333
1: no_redirect,229.629181000,0.366666667
1: no_redirect,229.745469000,0.370000000
1: no_redirect,229.960713000,0.373333333
1: no_redirect,230.101147000,0.376666667
1: no_redirect,231.065212000,0.380000000
1: no_redirect,231.716749000,0.383333333
1: no_redirect,232.017654000,0.386666667
1: no_redirect,232.367511000,0.390000000
1: no_redirect,233.457096000,0.393333333
1: no_redirect,233.633497000,0.396666667
1: no_redirect,233.642108000,0.400000000
1: no_redirect,236.615351000,0.403333333
1: no_redirect,236.777751000,0.406666667
1: no_redirect,236.974348000,0.410000000
1: no_redirect,237.220628000,0.413333333
1: no_redirect,237.854829000,0.416666667
1: no_redirect,238.890570000,0.420000000
1: no_redirect,239.751700000,0.423333333
1: no_redirect,240.181426000,0.426666667
1: no_redirect,241.421369000,0.430000000
1: no_redirect,243.631145000,0.433333333
1: no_redirect,244.441801000,0.436666667
1: no_redirect,245.300321000,0.440000000
1: no_redirect,246.770272000,0.443333333
1: no_redirect,247.319214000,0.446666667
1: no_redirect,248.052416000,0.450000000
1: no_redirect,248.899820000,0.453333333
1: no_redirect,249.511982000,0.456666667
1: no_redirect,249.802236000,0.460000000
1: no_redirect,252.034858000,0.463333333
1: no_redirect,252.376495000,0.466666667
1: no_redirect,252.431953000,0.470000000
1: no_redirect,252.581603000,0.473333333
1: no_redirect,252.959398000,0.476666667
1: no_redirect,253.657291000,0.480000000
1: no_redirect,257.792722000,0.483333333
1: no_redirect,259.704145000,0.486666667
1: no_redirect,266.332219000,0.490000000
1: no_redirect,267.447072000,0.493333333
1: no_redirect,268.177186000,0.496666667
1: no_redirect,268.441892000,0.500000000
1: no_redirect,270.572872000,0.503333333
1: no_redirect,271.176068000,0.506666667
1: no_redirect,271.401252000,0.510000000
1: no_redirect,272.277782000,0.513333333
1: no_redirect,274.738986000,0.516666667
1: no_redirect,276.254542000,0.520000000
1: no_redirect,280.942145000,0.523333333
1: no_redirect,285.287522000,0.526666667
1: no_redirect,290.674599000,0.530000000
1: no_redirect,296.597035000,0.533333333
1: no_redirect,296.787403000,0.536666667
1: no_redirect,297.389885000,0.540000000
1: no_redirect,304.428730000,0.543333333
1: no_redirect,306.128733000,0.546666667
1: no_redirect,308.461405000,0.550000000
1: no_redirect,309.187565000,0.553333333
1: no_redirect,310.746213000,0.556666667
1: no_redirect,312.710932000,0.560000000
1: no_redirect,313.679449000,0.563333333
1: no_redirect,314.242365000,0.566666667
1: no_redirect,315.615558000,0.570000000
1: no_redirect,315.964291000,0.573333333
1: no_redirect,322.515386000,0.576666667
1: no_redirect,323.146924000,0.580000000
1: no_redirect,323.352764000,0.583333333
1: no_redirect,326.547394000,0.586666667
1: no_redirect,328.442453000,0.590000000
1: no_redirect,328.547233000,0.593333333
1: no_redirect,329.760924000,0.596666667
1: no_redirect,330.024493000,0.600000000
1: no_redirect,331.620315000,0.603333333
1: no_redirect,331.697784000,0.606666667
1: no_redirect,336.199289000,0.610000000
1: no_redirect,338.540217000,0.613333333
1: no_redirect,341.081227000,0.616666667
1: no_redirect,342.021753000,0.620000000
1: no_redirect,342.315795000,0.623333333
1: no_redirect,343.421894000,0.626666667
1: no_redirect,346.508318000,0.630000000
1: no_redirect,346.621958000,0.633333333
1: no_redirect,347.720207000,0.636666667
1: no_redirect,349.056298000,0.640000000
1: no_redirect,351.120237000,0.643333333
1: no_redirect,351.918315000,0.646666667
1: no_redirect,352.091424000,0.650000000
1: no_redirect,352.138283000,0.653333333
1: no_redirect,358.999931000,0.656666667
1: no_redirect,362.056766000,0.660000000
1: no_redirect,365.492035000,0.663333333
1: no_redirect,366.267375000,0.666666667
1: no_redirect,369.352211000,0.670000000
1: no_redirect,370.101123000,0.673333333
1: no_redirect,372.022033000,0.676666667
1: no_redirect,372.872760000,0.680000000
1: no_redirect,375.379426000,0.683333333
1: no_redirect,378.602798000,0.686666667
1: no_redirect,380.961596000,0.690000000
1: no_redirect,386.513081000,0.693333333
1: no_redirect,387.910663000,0.696666667
1: no_redirect,389.104171000,0.700000000
1: no_redirect,389.678713000,0.703333333
1: no_redirect,391.218301000,0.706666667
1: no_redirect,391.286933000,0.710000000
1: no_redirect,393.586145000,0.713333333
1: no_redirect,395.287013000,0.716666667
1: no_redirect,397.262704000,0.720000000
1: no_redirect,402.344956000,0.723333333
1: no_redirect,402.674236000,0.726666667
1: no_redirect,405.968959000,0.730000000
1: no_redirect,414.404734000,0.733333333
1: no_redirect,416.428493000,0.736666667
1: no_redirect,424.434354000,0.740000000
1: no_redirect,424.567674000,0.743333333
1: no_redirect,428.107424000,0.746666667
1: no_redirect,435.884030000,0.750000000
1: no_redirect,440.535719000,0.753333333
1: no_redirect,441.587398000,0.756666667
1: no_redirect,445.502543000,0.760000000
1: no_redirect,449.013215000,0.763333333
1: no_redirect,449.698068000,0.766666667
1: no_redirect,454.972661000,0.770000000
1: no_redirect,457.709282000,0.773333333
1: no_redirect,460.297606000,0.776666667
1: no_redirect,470.264271000,0.780000000
1: no_redirect,471.399355000,0.783333333
1: no_redirect,471.409708000,0.786666667
1: no_redirect,481.703834000,0.790000000
1: no_redirect,492.877783000,0.793333333
1: no_redirect,501.548272000,0.796666667
1: no_redirect,501.886152000,0.800000000
1: no_redirect,506.900056000,0.803333333
1: no_redirect,508.653038000,0.806666667
1: no_redirect,511.121405000,0.810000000
1: no_redirect,530.264005000,0.813333333
1: no_redirect,532.061266000,0.816666667
1: no_redirect,533.530697000,0.820000000
1: no_redirect,536.003080000,0.823333333
1: no_redirect,536.521199000,0.826666667
1: no_redirect,538.752335000,0.830000000
1: no_redirect,540.316683000,0.833333333
1: no_redirect,541.730815000,0.836666667
1: no_redirect,544.058743000,0.840000000
1: no_redirect,546.150090000,0.843333333
1: no_redirect,546.981792000,0.846666667
1: no_redirect,547.505110000,0.850000000
1: no_redirect,549.350316000,0.853333333
1: no_redirect,553.866190000,0.856666667
1: no_redirect,558.368822000,0.860000000
1: no_redirect,559.371656000,0.863333333
1: no_redirect,560.500422000,0.866666667
1: no_redirect,563.978632000,0.870000000
1: no_redirect,567.202115000,0.873333333
1: no_redirect,567.312642000,0.876666667
1: no_redirect,568.903694000,0.880000000
1: no_redirect,585.320936000,0.883333333
1: no_redirect,611.470491000,0.886666667
1: no_redirect,625.257692000,0.890000000
1: no_redirect,634.659500000,0.893333333
1: no_redirect,646.521978000,0.896666667
1: no_redirect,656.620710000,0.900000000
1: no_redirect,663.668776000,0.903333333
1: no_redirect,680.503279000,0.906666667
1: no_redirect,685.849577000,0.910000000
1: no_redirect,693.079427000,0.913333333
1: no_redirect,723.377396000,0.916666667
1: no_redirect,728.918628000,0.920000000
1: no_redirect,754.938314000,0.923333333
1: no_redirect,841.949500000,0.926666667
1: no_redirect,916.276128000,0.930000000
1: no_redirect,962.534943000,0.933333333
1: no_redirect,1051.522101000,0.936666667
1: no_redirect,1131.590538000,0.940000000
1: no_redirect,1320.904655000,0.943333333
1: no_redirect,1347.374358000,0.946666667
1: no_redirect,1732.115639000,0.950000000
1: no_redirect,1845.584346000,0.953333333
1: no_redirect,1904.302691000,0.956666667
1: no_redirect,1916.687550000,0.960000000
1: no_redirect,2106.456251000,0.963333333
1: no_redirect,2114.263969000,0.966666667
1: no_redirect,2480.876456000,0.970000000
1: no_redirect,2496.848085000,0.973333333
1: no_redirect,2599.648518000,0.976666667
1: no_redirect,2614.703728000,0.980000000
1: no_redirect,2678.948048000,0.983333333
1: no_redirect,2876.252296000,0.986666667
1: no_redirect,2886.043269000,0.990000000
1: no_redirect,2954.032466000,0.993333333
1: no_redirect,3438.360470000,0.996666667
1: no_redirect,3923.429064000,1.000000000
2: redirect_no_kv,31.445167000,0.003333333
2: redirect_no_kv,31.664129000,0.006666667
2: redirect_no_kv,39.914742000,0.010000000
2: redirect_no_kv,40.904953000,0.013333333
2: redirect_no_kv,43.554173000,0.016666667
2: redirect_no_kv,46.237375000,0.020000000
2: redirect_no_kv,47.033644000,0.023333333
2: redirect_no_kv,48.799613000,0.026666667
2: redirect_no_kv,85.663839000,0.030000000
2: redirect_no_kv,103.089065000,0.033333333
2: redirect_no_kv,171.235876000,0.036666667
2: redirect_no_kv,175.343879000,0.040000000
2: redirect_no_kv,183.212134000,0.043333333
2: redirect_no_kv,183.321892000,0.046666667
2: redirect_no_kv,183.635953000,0.050000000
2: redirect_no_kv,184.312668000,0.053333333
