gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,13,30,1853.7246339999997,1451.1790675000002,4226.004590549999,4629.37679661,75.1612443816967,817.7828549333333,0,30,240000,19829,17748911,108241186594,108223437683,99967171760,8256265923,92.3710925287888,3151
1,1,,,13,32,1448.71298053125,1237.435602,3157.5375236499995,3766.50581921,30.71281346127963,806.7379,0,32,256000,19840,17748911,108241186594,108223437683,101907730741,6315706942,94.16419670524651,3193
2,2,,,14,28,1639.4301276428573,1568.5701585000002,2963.0449080500002,3359.0682172700003,66.97855147789588,833.29260475,0,28,224000,18463,17748911,108241186594,108223437683,99550802884,8672634799,91.98636174873391,3332
3,3,,,9,29,1502.8155672413795,1035.286906,3332.673996,3744.0652352799993,44.21622490140783,809.53003,0,29,232000,18661,17748911,108241186594,108223437683,99128545249,9094892434,91.59618967137222,3239
4,4,,,12,31,1599.8845913225803,1423.58387,3206.2236275,3892.0810222999994,94.46232705035351,862.4005690645162,0,31,248000,20752,17748911,108241186594,108223437683,102974221518,5249216165,95.14964939445409,3222
5,5,,,14,29,1794.6612184482758,1552.813474,3645.990512799998,4010.4989460799998,167.55557635347927,902.2414348275862,0,29,232000,19058,17748911,108241186594,108223437683,103054657732,5168779951,95.22397360344438,3442
6,6,,,12,29,1632.9775049999998,1404.347488,3517.3025733999993,3820.54067804,24.962623308304494,800.0546585517242,0,29,232000,19207,17748911,108241186594,108223437683,101742258870,6481178813,94.01129833633249,3349
7,7,,,11,30,1652.9643789666663,1268.3811815,3838.0984307499994,4222.31854741,69.97883378236732,817.9443527333334,0,30,240000,19715,17748911,108241186594,108223437683,101901348729,6322088954,94.15829963513247,3286
8,8,,,10,31,1667.568275548387,1198.802034,3767.483754,4073.1407131,38.099896898416084,826.9263556774193,0,31,248000,20265,17748911,108241186594,108223437683,106555353311,1668084372,98.45866624853848,3482
9,9,,,15,31,1656.1106720645162,1401.629803,3744.0837235,4215.5246478,59.74657341874412,830.7679736774193,0,31,248000,19963,17748911,108241186594,108223437683,104385748579,3837689104,96.45392053129834,3373
