window_index,window_start_ns,window_end_ns,window_duration_ns,time_since_start_s,gpu_id,instance_id,busy_time_ns,idle_time_ns,utilization_pct
0,1067883451,2067883451,1000000000,0.0,0,0,0,1000000000,0.0
0,1067883451,2067883451,1000000000,0.0,1,1,621368345,378631655,62.136834500000006
0,1067883451,2067883451,1000000000,0.0,2,2,0,1000000000,0.0
0,1067883451,2067883451,1000000000,0.0,3,3,0,1000000000,0.0
0,1067883451,2067883451,1000000000,0.0,4,4,999883451,116549,99.9883451
1,2067883451,3067883451,1000000000,1.0,0,0,0,1000000000,0.0
1,2067883451,3067883451,1000000000,1.0,1,1,1000000000,0,100.0
1,2067883451,3067883451,1000000000,1.0,2,2,592486927,407513073,59.24869270000001
1,2067883451,3067883451,1000000000,1.0,3,3,325469304,674530696,32.5469304
1,2067883451,3067883451,1000000000,1.0,4,4,1000000000,0,100.0
2,3067883451,4067883451,1000000000,2.0,0,0,0,1000000000,0.0
2,3067883451,4067883451,1000000000,2.0,1,1,1000000000,0,100.0
2,3067883451,4067883451,1000000000,2.0,2,2,1000000000,0,100.0
2,3067883451,4067883451,1000000000,2.0,3,3,1000000000,0,100.0
2,3067883451,4067883451,1000000000,2.0,4,4,1000000000,0,100.0
3,4067883451,5067883451,1000000000,3.0,0,0,0,1000000000,0.0
3,4067883451,5067883451,1000000000,3.0,1,1,1000000000,0,100.0
3,4067883451,5067883451,1000000000,3.0,2,2,1000000000,0,100.0
3,4067883451,5067883451,1000000000,3.0,3,3,1000000000,0,100.0
3,4067883451,5067883451,1000000000,3.0,4,4,1000000000,0,100.0
4,5067883451,6067883451,1000000000,4.0,0,0,0,1000000000,0.0
4,5067883451,6067883451,1000000000,4.0,1,1,1000000000,0,100.0
4,5067883451,6067883451,1000000000,4.0,2,2,1000000000,0,100.0
4,5067883451,6067883451,1000000000,4.0,3,3,1000000000,0,100.0
4,5067883451,6067883451,1000000000,4.0,4,4,1000000000,0,100.0
5,6067883451,7067883451,1000000000,5.0,0,0,805736302,194263698,80.5736302
5,6067883451,7067883451,1000000000,5.0,1,1,1000000000,0,100.0
5,6067883451,7067883451,1000000000,5.0,2,2,1000000000,0,100.0
5,6067883451,7067883451,1000000000,5.0,3,3,1000000000,0,100.0
5,6067883451,7067883451,1000000000,5.0,4,4,1000000000,0,100.0
6,7067883451,8067883451,1000000000,6.0,0,0,1000000000,0,100.0
6,7067883451,8067883451,1000000000,6.0,1,1,1000000000,0,100.0
6,7067883451,8067883451,1000000000,6.0,2,2,1000000000,0,100.0
6,7067883451,8067883451,1000000000,6.0,3,3,1000000000,0,100.0
6,7067883451,8067883451,1000000000,6.0,4,4,1000000000,0,100.0
7,8067883451,9067883451,1000000000,7.0,0,0,1000000000,0,100.0
7,8067883451,9067883451,1000000000,7.0,1,1,1000000000,0,100.0
7,8067883451,9067883451,1000000000,7.0,2,2,1000000000,0,100.0
7,8067883451,9067883451,1000000000,7.0,3,3,1000000000,0,100.0
7,8067883451,9067883451,1000000000,7.0,4,4,1000000000,0,100.0
8,9067883451,10067883451,1000000000,8.0,0,0,1000000000,0,100.0
8,9067883451,10067883451,1000000000,8.0,1,1,1000000000,0,100.0
8,9067883451,10067883451,1000000000,8.0,2,2,1000000000,0,100.0
8,9067883451,10067883451,1000000000,8.0,3,3,1000000000,0,100.0
8,9067883451,10067883451,1000000000,8.0,4,4,1000000000,0,100.0
9,10067883451,11067883451,1000000000,9.0,0,0,1000000000,0,100.0
9,10067883451,11067883451,1000000000,9.0,1,1,1000000000,0,100.0
9,10067883451,11067883451,1000000000,9.0,2,2,1000000000,0,100.0
9,10067883451,11067883451,1000000000,9.0,3,3,1000000000,0,100.0
9,10067883451,11067883451,1000000000,9.0,4,4,1000000000,0,100.0
10,11067883451,12067883451,1000000000,10.0,0,0,1000000000,0,100.0
10,11067883451,12067883451,1000000000,10.0,1,1,1000000000,0,100.0
10,11067883451,12067883451,1000000000,10.0,2,2,1000000000,0,100.0
10,11067883451,12067883451,1000000000,10.0,3,3,1000000000,0,100.0
10,11067883451,12067883451,1000000000,10.0,4,4,1000000000,0,100.0
11,12067883451,13067883451,1000000000,11.0,0,0,1000000000,0,100.0
11,12067883451,13067883451,1000000000,11.0,1,1,1000000000,0,100.0
11,12067883451,13067883451,1000000000,11.0,2,2,1000000000,0,100.0
11,12067883451,13067883451,1000000000,11.0,3,3,1000000000,0,100.0
11,12067883451,13067883451,1000000000,11.0,4,4,1000000000,0,100.0
12,13067883451,14067883451,1000000000,12.0,0,0,1000000000,0,100.0
12,13067883451,14067883451,1000000000,12.0,1,1,1000000000,0,100.0
12,13067883451,14067883451,1000000000,12.0,2,2,1000000000,0,100.0
12,13067883451,14067883451,1000000000,12.0,3,3,1000000000,0,100.0
12,13067883451,14067883451,1000000000,12.0,4,4,1000000000,0,100.0
13,14067883451,15067883451,1000000000,13.0,0,0,1000000000,0,100.0
13,14067883451,15067883451,1000000000,13.0,1,1,1000000000,0,100.0
13,14067883451,15067883451,1000000000,13.0,2,2,1000000000,0,100.0
13,14067883451,15067883451,1000000000,13.0,3,3,1000000000,0,100.0
13,14067883451,15067883451,1000000000,13.0,4,4,1000000000,0,100.0
14,15067883451,16067883451,1000000000,14.0,0,0,1000000000,0,100.0
14,15067883451,16067883451,1000000000,14.0,1,1,1000000000,0,100.0
14,15067883451,16067883451,1000000000,14.0,2,2,1000000000,0,100.0
14,15067883451,16067883451,1000000000,14.0,3,3,1000000000,0,100.0
14,15067883451,16067883451,1000000000,14.0,4,4,1000000000,0,100.0
15,16067883451,17067883451,1000000000,15.0,0,0,1000000000,0,100.0
15,16067883451,17067883451,1000000000,15.0,1,1,1000000000,0,100.0
15,16067883451,17067883451,1000000000,15.0,2,2,1000000000,0,100.0
15,16067883451,17067883451,1000000000,15.0,3,3,1000000000,0,100.0
15,16067883451,17067883451,1000000000,15.0,4,4,1000000000,0,100.0
16,17067883451,18067883451,1000000000,16.0,0,0,1000000000,0,100.0
16,17067883451,18067883451,1000000000,16.0,1,1,1000000000,0,100.0
16,17067883451,18067883451,1000000000,16.0,2,2,1000000000,0,100.0
16,17067883451,18067883451,1000000000,16.0,3,3,1000000000,0,100.0
16,17067883451,18067883451,1000000000,16.0,4,4,1000000000,0,100.0
17,18067883451,19067883451,1000000000,17.0,0,0,1000000000,0,100.0
17,18067883451,19067883451,1000000000,17.0,1,1,1000000000,0,100.0
17,18067883451,19067883451,1000000000,17.0,2,2,1000000000,0,100.0
17,18067883451,19067883451,1000000000,17.0,3,3,1000000000,0,100.0
17,18067883451,19067883451,1000000000,17.0,4,4,1000000000,0,100.0
18,19067883451,20067883451,1000000000,18.0,0,0,1000000000,0,100.0
18,19067883451,20067883451,1000000000,18.0,1,1,1000000000,0,100.0
18,19067883451,20067883451,1000000000,18.0,2,2,1000000000,0,100.0
18,19067883451,20067883451,1000000000,18.0,3,3,1000000000,0,100.0
18,19067883451,20067883451,1000000000,18.0,4,4,1000000000,0,100.0
19,20067883451,21067883451,1000000000,19.0,0,0,1000000000,0,100.0
19,20067883451,21067883451,1000000000,19.0,1,1,1000000000,0,100.0
19,20067883451,21067883451,1000000000,19.0,2,2,1000000000,0,100.0
19,20067883451,21067883451,1000000000,19.0,3,3,1000000000,0,100.0
19,20067883451,21067883451,1000000000,19.0,4,4,1000000000,0,100.0
20,21067883451,22067883451,1000000000,20.0,0,0,1000000000,0,100.0
20,21067883451,22067883451,1000000000,20.0,1,1,1000000000,0,100.0
20,21067883451,22067883451,1000000000,20.0,2,2,1000000000,0,100.0
20,21067883451,22067883451,1000000000,20.0,3,3,1000000000,0,100.0
20,21067883451,22067883451,1000000000,20.0,4,4,1000000000,0,100.0
21,22067883451,23067883451,1000000000,21.0,0,0,1000000000,0,100.0
21,22067883451,23067883451,1000000000,21.0,1,1,1000000000,0,100.0
21,22067883451,23067883451,1000000000,21.0,2,2,1000000000,0,100.0
21,22067883451,23067883451,1000000000,21.0,3,3,1000000000,0,100.0
21,22067883451,23067883451,1000000000,21.0,4,4,1000000000,0,100.0
22,23067883451,24067883451,1000000000,22.0,0,0,1000000000,0,100.0
22,23067883451,24067883451,1000000000,22.0,1,1,1000000000,0,100.0
22,23067883451,24067883451,1000000000,22.0,2,2,1000000000,0,100.0
22,23067883451,24067883451,1000000000,22.0,3,3,1000000000,0,100.0
22,23067883451,24067883451,1000000000,22.0,4,4,1000000000,0,100.0
23,24067883451,25067883451,1000000000,23.0,0,0,1000000000,0,100.0
23,24067883451,25067883451,1000000000,23.0,1,1,1000000000,0,100.0
23,24067883451,25067883451,1000000000,23.0,2,2,1000000000,0,100.0
23,24067883451,25067883451,1000000000,23.0,3,3,1000000000,0,100.0
23,24067883451,25067883451,1000000000,23.0,4,4,1000000000,0,100.0
24,25067883451,26067883451,1000000000,24.0,0,0,1000000000,0,100.0
24,25067883451,26067883451,1000000000,24.0,1,1,1000000000,0,100.0
24,25067883451,26067883451,1000000000,24.0,2,2,1000000000,0,100.0
24,25067883451,26067883451,1000000000,24.0,3,3,1000000000,0,100.0
24,25067883451,26067883451,1000000000,24.0,4,4,1000000000,0,100.0
25,26067883451,27067883451,1000000000,25.0,0,0,1000000000,0,100.0
25,26067883451,27067883451,1000000000,25.0,1,1,1000000000,0,100.0
25,26067883451,27067883451,1000000000,25.0,2,2,1000000000,0,100.0
25,26067883451,27067883451,1000000000,25.0,3,3,1000000000,0,100.0
25,26067883451,27067883451,1000000000,25.0,4,4,1000000000,0,100.0
26,27067883451,28067883451,1000000000,26.0,0,0,1000000000,0,100.0
26,27067883451,28067883451,1000000000,26.0,1,1,1000000000,0,100.0
26,27067883451,28067883451,1000000000,26.0,2,2,1000000000,0,100.0
26,27067883451,28067883451,1000000000,26.0,3,3,1000000000,0,100.0
26,27067883451,28067883451,1000000000,26.0,4,4,1000000000,0,100.0
27,28067883451,29067883451,1000000000,27.0,0,0,1000000000,0,100.0
27,28067883451,29067883451,1000000000,27.0,1,1,1000000000,0,100.0
27,28067883451,29067883451,1000000000,27.0,2,2,1000000000,0,100.0
27,28067883451,29067883451,1000000000,27.0,3,3,1000000000,0,100.0
27,28067883451,29067883451,1000000000,27.0,4,4,1000000000,0,100.0
28,29067883451,30067883451,1000000000,28.0,0,0,1000000000,0,100.0
28,29067883451,30067883451,1000000000,28.0,1,1,1000000000,0,100.0
28,29067883451,30067883451,1000000000,28.0,2,2,1000000000,0,100.0
28,29067883451,30067883451,1000000000,28.0,3,3,1000000000,0,100.0
28,29067883451,30067883451,1000000000,28.0,4,4,1000000000,0,100.0
29,30067883451,31067883451,1000000000,29.0,0,0,1000000000,0,100.0
29,30067883451,31067883451,1000000000,29.0,1,1,1000000000,0,100.0
29,30067883451,31067883451,1000000000,29.0,2,2,1000000000,0,100.0
29,30067883451,31067883451,1000000000,29.0,3,3,1000000000,0,100.0
29,30067883451,31067883451,1000000000,29.0,4,4,1000000000,0,100.0
30,31067883451,32067883451,1000000000,30.0,0,0,1000000000,0,100.0
30,31067883451,32067883451,1000000000,30.0,1,1,1000000000,0,100.0
30,31067883451,32067883451,1000000000,30.0,2,2,1000000000,0,100.0
30,31067883451,32067883451,1000000000,30.0,3,3,1000000000,0,100.0
30,31067883451,32067883451,1000000000,30.0,4,4,1000000000,0,100.0
31,32067883451,33067883451,1000000000,31.0,0,0,1000000000,0,100.0
31,32067883451,33067883451,1000000000,31.0,1,1,1000000000,0,100.0
31,32067883451,33067883451,1000000000,31.0,2,2,1000000000,0,100.0
31,32067883451,33067883451,1000000000,31.0,3,3,1000000000,0,100.0
31,32067883451,33067883451,1000000000,31.0,4,4,1000000000,0,100.0
32,33067883451,34067883451,1000000000,32.0,0,0,1000000000,0,100.0
32,33067883451,34067883451,1000000000,32.0,1,1,1000000000,0,100.0
32,33067883451,34067883451,1000000000,32.0,2,2,1000000000,0,100.0
32,33067883451,34067883451,1000000000,32.0,3,3,1000000000,0,100.0
32,33067883451,34067883451,1000000000,32.0,4,4,1000000000,0,100.0
33,34067883451,35067883451,1000000000,33.0,0,0,1000000000,0,100.0
33,34067883451,35067883451,1000000000,33.0,1,1,1000000000,0,100.0
33,34067883451,35067883451,1000000000,33.0,2,2,1000000000,0,100.0
33,34067883451,35067883451,1000000000,33.0,3,3,1000000000,0,100.0
33,34067883451,35067883451,1000000000,33.0,4,4,1000000000,0,100.0
34,35067883451,36067883451,1000000000,34.0,0,0,1000000000,0,100.0
34,35067883451,36067883451,1000000000,34.0,1,1,1000000000,0,100.0
34,35067883451,36067883451,1000000000,34.0,2,2,1000000000,0,100.0
34,35067883451,36067883451,1000000000,34.0,3,3,1000000000,0,100.0
34,35067883451,36067883451,1000000000,34.0,4,4,1000000000,0,100.0
35,36067883451,37067883451,1000000000,35.0,0,0,1000000000,0,100.0
35,36067883451,37067883451,1000000000,35.0,1,1,1000000000,0,100.0
35,36067883451,37067883451,1000000000,35.0,2,2,1000000000,0,100.0
35,36067883451,37067883451,1000000000,35.0,3,3,1000000000,0,100.0
35,36067883451,37067883451,1000000000,35.0,4,4,1000000000,0,100.0
36,37067883451,38067883451,1000000000,36.0,0,0,1000000000,0,100.0
36,37067883451,38067883451,1000000000,36.0,1,1,1000000000,0,100.0
36,37067883451,38067883451,1000000000,36.0,2,2,1000000000,0,100.0
36,37067883451,38067883451,1000000000,36.0,3,3,1000000000,0,100.0
