instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,user_id,gpu_id,user_x_m,user_y_m,gpu_x_m,gpu_y_m,distance_m,network_throughput_mbps,request_payload_bytes,first_token_payload_bytes,uplink_distance_latency_ns,uplink_serialization_latency_ns,uplink_latency_ns,downlink_distance_latency_ns,downlink_serialization_latency_ns,downlink_latency_ns,communication_latency_ns,request_send_time_ns,gpu_arrival_time_ns,first_schedule_time_ns,first_token_ready_time_ns,first_token_received_time_ns,request_end_time_ns,queueing_before_ttft_ns,prefill_service_ns,simulator_ttft_ns,e2e_ttft_ns,decode_queueing_ns,decode_active_ns,decode_after_ttft_ns,request_completion_latency_ns,ttft_bottleneck,total_latency_bottleneck,communication_ratio,queueing_ratio,prefill_ratio,decode_ratio,nearest_gpu_id,rerouted,reject_penalty_ns,migration_latency_ns,redirect_capacity_reason,capacity_running_reqs,capacity_max_num_seqs,capacity_required_kv_bytes,capacity_free_npu_bytes,capacity_projected_active_kv_bytes,capacity_kv_budget_bytes,capacity_available_kv_bytes,router_capacity_wait_start_ns,router_decision_time_ns,router_capacity_wait_ns,router_candidate_gpu_count,router_capacity_retry_count,router_initial_instance_id,router_initial_waiting_reqs,router_initial_running_reqs,router_initial_max_num_seqs,router_initial_required_kv_bytes,router_initial_free_npu_bytes,router_initial_projected_active_kv_bytes,router_initial_kv_budget_bytes,router_initial_available_kv_bytes,router_initial_capacity_pressure,router_initial_slot_pressure,router_initial_admissible,router_initial_candidate_count,router_initial_admissible_candidate_count,router_initial_total_waiting_reqs,router_initial_max_waiting_reqs,router_initial_total_running_reqs,router_initial_max_running_reqs,router_initial_min_available_kv_bytes,router_initial_max_available_kv_bytes,router_initial_min_capacity_pressure,router_initial_max_capacity_pressure,router_initial_target_instance_id,router_initial_target_waiting_reqs,router_initial_target_running_reqs,router_initial_target_max_num_seqs,router_initial_target_required_kv_bytes,router_initial_target_free_npu_bytes,router_initial_target_projected_active_kv_bytes,router_initial_target_kv_budget_bytes,router_initial_target_available_kv_bytes,router_initial_target_capacity_pressure,router_initial_target_slot_pressure,router_initial_target_admissible,router_decision_instance_id,router_decision_waiting_reqs,router_decision_running_reqs,router_decision_max_num_seqs,router_decision_required_kv_bytes,router_decision_free_npu_bytes,router_decision_projected_active_kv_bytes,router_decision_kv_budget_bytes,router_decision_available_kv_bytes,router_decision_capacity_pressure,router_decision_slot_pressure,router_decision_admissible,router_first_block_reason,router_first_block_instance_id,adaptive_selected_route,adaptive_predicted_local_ttft_ns,adaptive_predicted_cold_ttft_ns,adaptive_predicted_kv_ttft_ns,adaptive_predicted_selected_ttft_ns,adaptive_target_reserved_kv_bytes,adaptive_target_reserved_prefill_tokens,oneshot_selected_route,oneshot_decision_reason,oneshot_decision_time_ns,oneshot_predicted_local_wait_ns,oneshot_predicted_local_ttft_ns,oneshot_predicted_redirect_ttft_ns,oneshot_redirect_margin_ns,oneshot_max_local_wait_ns,oneshot_target_admissible,oneshot_target_reservation_enabled,oneshot_prediction_model,oneshot_formula_local_route_probability,oneshot_formula_local_route_positive_ms,oneshot_formula_local_route_ms,oneshot_formula_local_scheduler_ms,oneshot_formula_local_compute_ms,oneshot_formula_redirect_route_probability,oneshot_formula_redirect_route_positive_ms,oneshot_formula_redirect_route_ms,oneshot_formula_redirect_scheduler_ms,oneshot_formula_redirect_compute_ms,scheduler_admission_time_ns,scheduler_waiting_reqs_at_admission,scheduler_running_reqs_at_admission,scheduler_running_decode_reqs_at_admission,scheduler_token_budget_at_admission,scheduler_inflight_prefill_tokens_at_admission,scheduler_inflight_decode_tokens_at_admission,scheduler_available_token_budget_at_admission,scheduler_prefill_tokens_ahead_at_admission,scheduler_waiting_reqs_at_first_schedule,scheduler_running_reqs_at_first_schedule,scheduler_running_decode_reqs_at_first_schedule,scheduler_token_budget_at_first_schedule,scheduler_scheduled_prefill_tokens,scheduler_scheduled_decode_tokens,scheduler_batch_num_seqs,scheduler_prefill_tokens_ahead,failover_mode,failed_instance_id,failover_target_instance_id,reuse_prefix_toks,kv_migration_tokens,kv_migration_bytes,kv_migration_latency_ns,kv_migration_distance_latency_ns,kv_migration_serialization_latency_ns,kv_migration_bandwidth_gbps,kv_migration_distance_m,kv_ready_time_ns,kv_migration_effective_latency_ns,kv_migration_speculative_hidden_ns,speculative_kv_target_instance_id,speculative_kv_pin_time_ns,speculative_kv_elapsed_ns,speculative_kv_wasted,speculative_kv_wasted_ns,proactive_kv_prewarm_hit,proactive_kv_prewarm_hit_tokens,proactive_kv_prewarm_seeded_tokens,proactive_kv_prewarm_wasted,proactive_kv_prewarm_pin_applied
0,53,meta-llama/Llama-3.1-8B,3040,6,1263595235,1719589874,455994639,11506203,187744254,53650077,"[19586291, 19586771, 19587251, 189257973, 20232099]",4172,0,124.01918026216671,3.6156308176406715,93.54143466934855,124.72191289246473,124.8824428589039,100.0,12660,100,624,1012800,1013424,624,8000,8624,1022048,1262581811,1263595235,1275101438,1451339489,1451348113,1719589874,11506203,176238051,187744254,188766302,0,268250385,268250385,457008063,prefill,decode,0.005414356212794803,0.06095475134115834,0.9336308924460469,0.5869597164184073,0,0,0,0,,,,,,,,,-1,1270622227,0,12,0,0,0,3,128,400556032,8249663488,1694498816,9709281280,8014782464,0.21577857182030263,0.03125,1,12,12,9,3,43,6,5045215232,8757174272,0.13931649531941462,0.5216268778238548,1,1,3,128,400556032,8138514432,2371878912,9709281280,7337402368,0.2855448167632033,0.03125,1,0,0,3,128,400556032,8050434048,1694498816,9709281280,8014782464,0.21577857182030263,0.03125,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,1263595235,0,3,2,2048,787,2,1259,0,1,0,0,2048,1520,3,4,0,local_kv,0,0,1520,1520,199229440,0,0,0,0,0,1263595235,0,0,,-1,0,,0,,0,0,,
0,197,meta-llama/Llama-3.1-8B,3145,2,4672594963,5865798093,1193203130,712732528,957243925,235959205,[235959205],8866,0,149.33103142255126,239.6303758224944,93.54143466934855,124.72191289246473,127.735797483818,100.0,13080,100,639,1046400,1047039,639,8000,8639,1055678,4671547924,4672594963,5123892163,5629838888,5629847527,5865798093,451297200,505946725,957243925,958299603,0,235959205,235959205,1194250169,prefill,prefill,0.0011016158169064795,0.47093539284289987,0.5279629913401936,0.1975779482800348,0,0,0,0,,,,,,,,,-1,4691223901,0,12,0,0,1,12,128,413138944,3556237312,6998196224,9709281280,2711085056,0.7633247976105602,0.1015625,1,12,7,15,4,167,18,24633344,2813845504,0.7527410638576123,1.0400138371519092,4,1,14,128,413138944,2562187264,8390705152,9709281280,1318576128,0.9067451896913218,0.1171875,1,0,1,12,128,413138944,3350716416,6998196224,9709281280,2711085056,0.7633247976105602,0.1015625,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,4672594963,1,12,10,2048,2038,10,0,4295,2,0,0,2048,2036,12,14,0,local_kv,0,0,1568,1568,205520896,0,0,0,0,0,4672594963,0,0,,-1,0,,0,,0,0,,
0,75,meta-llama/Llama-3.1-8B,6044,71,1942475870,6362502727,4420026857,258164775,534968513,55500833,"[85062623, 21113036, 21114284, 21115564, 21116812, 21118028, 21119276, 21120524, 21121772, 21122988, 21124236, 21125516, 21126764, 21127980, 21129228, 21130476, 21131724, 21132940, 21134188, 21135436, 21136684, 21137900, 21139148, 21140396, 21141644, 21142892, 21144108, 21145356, 21146604, 222781475, 21635193, 21635961, 21636729, 21637465, 21638233, 21639001, 21639737, 21640505, 21641273, 21642041, 21642777, 21643545, 21644281, 21645049, 21645785, 21646553, 21647321, 21648089, 21648825, 21649561, 21650329, 192354725, 22024906, 22025770, 22026602, 22027466, 22028298, 22029162, 22030026, 22030890, 22031722, 196306802, 182748199, 259118968, 263686389, 261435328, 244511397, 235959205, 263648461, 233056173]",896,0,96.45295187469733,141.72950664781288,93.54143466934855,124.72191289246473,17.2550044272379,100.0,24676,100,86,1974080,1974166,86,8000,8086,1982252,1940501704,1942475870,1954826966,2477444383,2477452469,6362502727,12351096,522617417,534968513,536950765,0,3885058344,3885058344,4422001023,prefill,decode,0.0036916829795372395,0.023002287742340772,0.973306029278122,0.8785731210034918,0,0,0,0,,,,,,,,,-1,1954615058,0,12,0,0,0,4,128,803209216,7326916608,2128609280,9709281280,7580672000,0.3019604038085917,0.0390625,1,12,12,3,2,70,8,4294434816,7981228032,0.26070544162873405,0.6404238893365338,1,0,6,128,803209216,6672605184,3762290688,9709281280,5946990592,0.4702201710238227,0.0546875,1,0,0,4,128,803209216,6932652032,2128609280,9709281280,7580672000,0.3019604038085917,0.0390625,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,1942475870,0,4,4,2048,0,4,2044,0,1,0,0,2048,2044,4,5,0,local_kv,0,0,3008,3008,394264576,0,0,0,0,0,1942475870,0,0,,-1,0,,0,,0,0,,
0,264,meta-llama/Llama-3.1-8B,3231,23,6006107522,8438156612,2432049090,1369044270,1639467047,36026456,"[165473561, 29838394, 29840794, 29843194, 29845594, 29847962, 29850362, 29852762, 29855162, 29857530, 29859930, 29862330, 29864698, 29867098, 29869498, 29871866, 29874266, 29876634, 29879034, 29881402, 29883802, 29886170]",14055,0,142.02367180067523,215.59944589480995,93.54143466934855,124.72191289246473,103.00122971038033,100.0,13424,100,515,1073920,1074435,515,8000,8515,1082950,6005033087,6006107522,7108835136,7645574569,7645583084,8438156612,1102727614,536739433,1639467047,1640549997,0,792582043,792582043,2433123525,queueing,queueing,0.0006601139873702978,0.6721694651284681,0.3271704208841616,0.32574559455474517,0,0,0,0,,,,,,,,,-1,6010014416,0,12,0,0,2,16,128,427819008,1815601152,9273606144,9709281280,435675136,0.9991908641048248,0.1328125,1,12,1,8,3,198,18,1564672,435675136,0.9991908641048248,1.0439017393468695,1,0,18,128,427819008,1685577728,9546235904,9709281280,163045376,1.0272701577350944,0.1484375,0,0,2,16,128,427819008,1605885952,9273606144,9709281280,435675136,0.9991908641048248,0.1328125,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,6006107522,2,16,13,2048,2035,13,0,6735,2,0,0,2048,2032,16,18,0,local_kv,0,0,1600,1600,209715200,0,0,0,0,0,6006107522,0,0,,-1,0,,0,,0,0,,
0,78,meta-llama/Llama-3.1-8B,3349,106,1963941556,8698574415,6734632859,513502827,598565450,58438737,"[21113036, 21114284, 21115564, 21116812, 21118028, 21119276, 21120524, 21121772, 21122988, 21124236, 21125516, 21126764, 21127980, 21129228, 21130476, 21131724, 21132940, 21134188, 21135436, 21136684, 21137900, 21139148, 21140396, 21141644, 21142892, 21144108, 21145356, 21146604, 222781475, 21635193, 21635961, 21636729, 21637465, 21638233, 21639001, 21639737, 21640505, 21641273, 21642041, 21642777, 21643545, 21644281, 21645049, 21645785, 21646553, 21647321, 21648089, 21648825, 21649561, 21650329, 192354725, 22024906, 22025770, 22026602, 22027466, 22028298, 22029162, 22030026, 22030890, 22031722, 196306802, 182748199, 259118968, 263686389, 261435328, 244511397, 235959205, 263648461, 233056173, 247606701, 240570893, 258154815, 266316656, 270422777, 165473561, 29838394, 29840794, 29843194, 29845594, 29847962, 29850362, 29852762, 29855162, 29857530, 29859930, 29862330, 29864698, 29867098, 29869498, 29871866, 29874266, 29876634, 29879034, 29881402, 29883802, 29886170, 28926419, 28928659, 28930867, 28933107, 28935315, 28937523, 28939763, 28941971, 28944179]",24286,0,114.1789153977067,242.46619037564602,93.54143466934855,124.72191289246473,119.53920064501747,100.0,13896,100,598,1111680,1112278,598,8000,8598,1120876,1962829278,1963941556,2200640645,2562507006,2562515604,8698574415,236699089,361866361,598565450,599686326,0,6136067409,6136067409,6735745137,prefill,decode,0.001869103815450346,0.394704829404431,0.6034260667801187,0.9109696776941326,0,0,0,0,,,,,,,,,-1,1973787512,0,12,0,0,0,5,128,452984832,6932652032,2931818496,9709281280,6777462784,0.3486152301481166,0.046875,1,12,12,5,2,71,8,4294434816,7981228032,0.2246343490421569,0.6043527967499568,4,1,4,128,452984832,7507271680,2959081472,9709281280,6750199808,0.35142315951114356,0.0390625,1,0,0,5,128,452984832,6714548224,2931818496,9709281280,6777462784,0.3486152301481166,0.046875,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,1963941556,0,5,4,2048,2044,4,0,0,1,0,0,2048,2044,4,6,0,local_kv,0,0,1664,1664,218103808,0,0,0,0,0,1963941556,0,0,,-1,0,,0,,0,0,,
0,219,meta-llama/Llama-3.1-8B,3055,41,5287758478,9170962386,3883203908,578039615,841688076,76037895,"[233056173, 247606701, 240570893, 258154815, 266316656, 270422777, 165473561, 29838394, 29840794, 29843194, 29845594, 29847962, 29850362, 29852762, 29855162, 29857530, 29859930, 29862330, 29864698, 29867098, 29869498, 29871866, 29874266, 29876634, 29879034, 29881402, 29883802, 29886170, 28926419, 28928659, 28930867, 28933107, 28935315, 28937523, 28939763, 28941971, 28944179, 27920618, 268303017, 176164336]",3632,0,136.71397190205164,102.8199026819146,93.54143466934855,124.72191289246473,48.41039167753321,100.0,12720,100,242,1017600,1017842,242,8000,8242,1026084,5286740636,5287758478,5865798093,6129446554,6129454796,9170962386,578039615,263648461,841688076,842714160,0,3041515832,3041515832,3884221750,queueing,decode,0.001217594350141215,0.6859260736760374,0.31285633197382134,0.7830421572008706,0,0,0,0,,,,,,,,,-1,5297641617,0,12,0,0,1,14,128,406847488,2815942656,7887388672,9709281280,1821892608,0.8542585100593563,0.1171875,1,12,6,9,2,182,18,74964992,2813845504,0.7520930801584522,1.0341819838594686,1,0,18,128,406847488,1733812224,9546235904,9709281280,163045376,1.0251102120712277,0.1484375,0,0,1,14,128,406847488,2616713216,7887388672,9709281280,1821892608,0.8542585100593563,0.1171875,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,5287758478,1,14,12,2048,2036,12,0,3004,4,0,0,2048,2035,13,16,0,local_kv,0,0,1520,1520,199229440,0,0,0,0,0,5287758478,0,0,,-1,0,,0,,0,0,,
0,56,meta-llama/Llama-3.1-8B,3146,159,1505241189,10139561598,8634320409,4858613,194116586,53419011,"[20232099, 19600435, 19600915, 19601395, 19601875, 19602355, 19602835, 19603347, 19603827, 19604307, 19604787, 19605267, 19605747, 245813679, 276803738, 85062623, 21113036, 21114284, 21115564, 21116812, 21118028, 21119276, 21120524, 21121772, 21122988, 21124236, 21125516, 21126764, 21127980, 21129228, 21130476, 21131724, 21132940, 21134188, 21135436, 21136684, 21137900, 21139148, 21140396, 21141644, 21142892, 21144108, 21145356, 21146604, 222781475, 21635193, 21635961, 21636729, 21637465, 21638233, 21639001, 21639737, 21640505, 21641273, 21642041, 21642777, 21643545, 21644281, 21645049, 21645785, 21646553, 21647321, 21648089, 21648825, 21649561, 21650329, 192354725, 22024906, 22025770, 22026602, 22027466, 22028298, 22029162, 22030026, 22030890, 22031722, 196306802, 182748199, 259118968, 263686389, 261435328, 244511397, 235959205, 263648461, 233056173, 247606701, 240570893, 258154815, 266316656, 270422777, 165473561, 29838394, 29840794, 29843194, 29845594, 29847962, 29850362, 29852762, 29855162, 29857530, 29859930, 29862330, 29864698, 29867098, 29869498, 29871866, 29874266, 29876634, 29879034, 29881402, 29883802, 29886170, 28926419, 28928659, 28930867, 28933107, 28935315, 28937523, 28939763, 28941971, 28944179, 27920618, 268303017, 176164336, 28453642, 28455562, 28457514, 28539221, 28477591, 28463274, 28465226, 28467114, 28469034, 28470986, 28472906, 28474826, 28476778, 28478666, 28480586, 28482538, 28484458, 28486378, 28488298, 28490218, 28492138, 28494058, 28495978, 28497898, 28499786, 28501738, 28503658, 28505546, 28507498, 28509386, 28511306, 28513226, 28515146, 28517034]",24212,0,61.657906218095455,76.49181859011087,93.54143466934855,124.72191289246473,57.81609968612386,100.0,13084,100,289,1046720,1047009,289,8000,8289,1055298,1504194180,1505241189,1510099802,1699357775,1699366064,10139561598,4858613,189257973,194116586,195171884,0,8440203823,8440203823,8635367418,prefill,decode,0.0054070185642108165,0.024894021108081327,0.9696989603277079,0.9773985648543595,0,0,0,0,,,,,,,,,-1,1506053327,0,12,0,0,0,4,128,434110464,7746347008,2095054848,9709281280,7614226432,0.26048944706234733,0.0390625,1,12,12,5,3,50,7,5045215232,8757174272,0.14277240838160166,0.5250827908860418,1,0,4,128,434110464,7870078976,2371878912,9709281280,7337402368,0.2890007298253903,0.0390625,1,0,0,4,128,434110464,7540826112,2095054848,9709281280,7614226432,0.26048944706234733,0.0390625,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,1505241189,0,4,4,2048,0,4,2044,0,1,0,0,2048,1578,4,5,0,local_kv,0,0,1568,1568,205520896,0,0,0,0,0,1505241189,0,0,,-1,0,,0,,0,0,,
0,37,meta-llama/Llama-3.1-8B,5649,165,906212611,10166233345,9260020734,257406086,368888827,54214218,"[176238051, 19586291, 19586771, 19587251, 189257973, 20232099, 19600435, 19600915, 19601395, 19601875, 19602355, 19602835, 19603347, 19603827, 19604307, 19604787, 19605267, 19605747, 245813679, 276803738, 85062623, 21113036, 21114284, 21115564, 21116812, 21118028, 21119276, 21120524, 21121772, 21122988, 21124236, 21125516, 21126764, 21127980, 21129228, 21130476, 21131724, 21132940, 21134188, 21135436, 21136684, 21137900, 21139148, 21140396, 21141644, 21142892, 21144108, 21145356, 21146604, 222781475, 21635193, 21635961, 21636729, 21637465, 21638233, 21639001, 21639737, 21640505, 21641273, 21642041, 21642777, 21643545, 21644281, 21645049, 21645785, 21646553, 21647321, 21648089, 21648825, 21649561, 21650329, 192354725, 22024906, 22025770, 22026602, 22027466, 22028298, 22029162, 22030026, 22030890, 22031722, 196306802, 182748199, 259118968, 263686389, 261435328, 244511397, 235959205, 263648461, 233056173, 247606701, 240570893, 258154815, 266316656, 270422777, 165473561, 29838394, 29840794, 29843194, 29845594, 29847962, 29850362, 29852762, 29855162, 29857530, 29859930, 29862330, 29864698, 29867098, 29869498, 29871866, 29874266, 29876634, 29879034, 29881402, 29883802, 29886170, 28926419, 28928659, 28930867, 28933107, 28935315, 28937523, 28939763, 28941971, 28944179, 27920618, 268303017, 176164336, 28453642, 28455562, 28457514, 28539221, 28477591, 28463274, 28465226, 28467114, 28469034, 28470986, 28472906, 28474826, 28476778, 28478666, 28480586, 28482538, 28484458, 28486378, 28488298, 28490218, 28492138, 28494058, 28495978, 28497898, 28499786, 28501738, 28503658, 28505546, 28507498, 28509386, 28511306, 28513226, 28515146, 28517034, 26671747]",3692,0,153.2373258662458,179.49379238721886,93.54143466934855,124.72191289246473,81.01578987567586,100.0,23096,100,405,1847680,1848085,405,8000,8405,1856490,904364526,906212611,921869566,1275101438,1275109843,10166233345,15656955,353231872,368888827,370745317,0,8891131907,8891131907,9261868819,prefill,decode,0.005007453674728412,0.0422310256719979,0.9527615206532737,0.959970823621015,0,0,0,0,,,,,,,,,-1,906345355,0,12,0,0,0,2,128,763363328,8885100544,931135488,9709281280,8778145792,0.17452360964044497,0.0234375,1,12,12,3,2,33,5,5999419392,9222742016,0.12873276156646685,0.46071641010280834,1,0,3,128,763363328,8629248000,1820327936,9709281280,7888953344,0.26610530578840125,0.03125,1,0,0,2,128,763363328,8516001792,931135488,9709281280,8778145792,0.17452360964044497,0.0234375,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,906212611,0,2,2,2048,0,2,2046,0,1,0,0,2048,2046,2,3,0,local_kv,0,0,2816,2816,369098752,0,0,0,0,0,906212611,0,0,,-1,0,,0,,0,0,,
0,0,meta-llama/Llama-3.1-8B,3181,198,47896393,10218381341,10170484948,0,183627623,50694707,"[182605738, 18130159, 18130415, 18130671, 18130927, 18131183, 18131439, 18131663, 18131919, 18132175, 18132431, 18132687, 18132943, 18133167, 18133423, 18133679, 18133967, 18134223, 18134415, 18134703, 18134959, 18135215, 18135471, 18135695, 18135951, 18136207, 18136463, 18136719, 18136943, 241749131, 111482741, 176238051, 19586291, 19586771, 19587251, 189257973, 20232099, 19600435, 19600915, 19601395, 19601875, 19602355, 19602835, 19603347, 19603827, 19604307, 19604787, 19605267, 19605747, 245813679, 276803738, 85062623, 21113036, 21114284, 21115564, 21116812, 21118028, 21119276, 21120524, 21121772, 21122988, 21124236, 21125516, 21126764, 21127980, 21129228, 21130476, 21131724, 21132940, 21134188, 21135436, 21136684, 21137900, 21139148, 21140396, 21141644, 21142892, 21144108, 21145356, 21146604, 222781475, 21635193, 21635961, 21636729, 21637465, 21638233, 21639001, 21639737, 21640505, 21641273, 21642041, 21642777, 21643545, 21644281, 21645049, 21645785, 21646553, 21647321, 21648089, 21648825, 21649561, 21650329, 192354725, 22024906, 22025770, 22026602, 22027466, 22028298, 22029162, 22030026, 22030890, 22031722, 196306802, 182748199, 259118968, 263686389, 261435328, 244511397, 235959205, 263648461, 233056173, 247606701, 240570893, 258154815, 266316656, 270422777, 165473561, 29838394, 29840794, 29843194, 29845594, 29847962, 29850362, 29852762, 29855162, 29857530, 29859930, 29862330, 29864698, 29867098, 29869498, 29871866, 29874266, 29876634, 29879034, 29881402, 29883802, 29886170, 28926419, 28928659, 28930867, 28933107, 28935315, 28937523, 28939763, 28941971, 28944179, 27920618, 268303017, 176164336, 28453642, 28455562, 28457514, 28539221, 28477591, 28463274, 28465226, 28467114, 28469034, 28470986, 28472906, 28474826, 28476778, 28478666, 28480586, 28482538, 28484458, 28486378, 28488298, 28490218, 28492138, 28494058, 28495978, 28497898, 28499786, 28501738, 28503658, 28505546, 28507498, 28509386, 28511306, 28513226, 28515146, 28517034, 26671747, 26073150, 26074846]",14120,0,25.05935586977068,6.892742861170372,93.54143466934855,124.72191289246473,136.28465954382125,100.0,13224,100,681,1057920,1058601,681,8000,8681,1067282,46837792,47896393,47896393,231524016,231532697,10218381341,0,183627623,183627623,184694905,0,9986857325,9986857325,10171543549,prefill,decode,0.0057786217762747704,0.0,0.9942213782237252,0.9818420138024498,0,0,0,0,,,,,,,,,-1,47896393,0,12,0,0,0,0,128,444596224,9709281280,0,9709281280,9709281280,0.04579084807397814,0.0078125,1,12,12,0,0,0,0,9709281280,9709281280,0.04579084807397814,0.04579084807397814,1,0,0,128,444596224,9709281280,0,9709281280,9709281280,0.04579084807397814,0.0078125,1,0,0,0,128,444596224,9501663232,0,9709281280,9709281280,0.04579084807397814,0.0078125,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,47896393,0,0,0,2048,0,0,2048,0,1,0,0,2048,1597,0,1,0,local_kv,0,0,1584,1584,207618048,0,0,0,0,0,47896393,0,0,,-1,0,,0,,0,0,,
0,177,meta-llama/Llama-3.1-8B,3016,116,4310498017,11038756669,6728258652,107840590,290588789,55979737,"[259118968, 263686389, 261435328, 244511397, 235959205, 263648461, 233056173, 247606701, 240570893, 258154815, 266316656, 270422777, 165473561, 29838394, 29840794, 29843194, 29845594, 29847962, 29850362, 29852762, 29855162, 29857530, 29859930, 29862330, 29864698, 29867098, 29869498, 29871866, 29874266, 29876634, 29879034, 29881402, 29883802, 29886170, 28926419, 28928659, 28930867, 28933107, 28935315, 28937523, 28939763, 28941971, 28944179, 27920618, 268303017, 176164336, 28453642, 28455562, 28457514, 28539221, 28477591, 28463274, 28465226, 28467114, 28469034, 28470986, 28472906, 28474826, 28476778, 28478666, 28480586, 28482538, 28484458, 28486378, 28488298, 28490218, 28492138, 28494058, 28495978, 28497898, 28499786, 28501738, 28503658, 28505546, 28507498, 28509386, 28511306, 28513226, 28515146, 28517034, 26671747, 26073150, 26074846, 25612177, 25613777, 25615345, 25616977, 25618545, 25620113, 25621713, 25623281, 25624881, 25626449, 25628017, 25629617, 25631217, 25632817, 25634385, 25635953, 25637521, 25639121, 25640689, 25642257, 25643889, 25645457, 25647025, 25648593, 25650161, 25651761, 25653329, 25654897, 25656465, 25658065, 25659633, 25661201]",10003,0,6.345360890725825,133.04521408053654,93.54143466934855,124.72191289246473,87.59242333144103,100.0,12564,100,438,1005120,1005558,438,8000,8438,1013996,4309492459,4310498017,4418338607,4601086806,4601095244,11038756669,107840590,182748199,290588789,291602785,0,6437669863,6437669863,6729264210,prefill,decode,0.003477319326699846,0.3698201647834056,0.6267025158898946,0.9566665224826836,0,0,0,0,,,,,,,,,-1,4316450635,0,12,0,0,0,9,128,411041792,4948746240,4840226816,9709281280,4869054464,0.5408503942322701,0.078125,1,12,10,16,5,148,16,137879552,4869054464,0.5408503942322701,1.0281341360006413,4,1,12,128,411041792,3300384768,7398752256,9709281280,2310529024,0.8043637652240311,0.1015625,1,0,0,9,128,411041792,4751613952,4840226816,9709281280,4869054464,0.5408503942322701,0.078125,1,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,,,,,4310498017,0,9,8,2048,1600,8,440,0,1,0,0,2048,1512,9,10,0,local_kv,0,0,1504,1504,197132288,0,0,0,0,0,4310498017,0,0,,-1,0,,0,,0,0,,
