trigger_time_ns,source_instance_id,source_capacity_pressure,source_slot_pressure,target_instance_id,user_id,user_recent_request_count,seeded_tokens,estimated_transfer_ns
21685147023,2,0.6106532692916555,0.0625,3,8,8,4000,423314692
21685147023,2,0.6106532692916555,0.0625,3,9,6,4000,423314692
21685147023,2,0.6106532692916555,0.0625,3,11,3,4000,423314692
23686589097,2,0.6793902459975997,0.1640625,3,8,9,4000,423314692
23686589097,2,0.6793902459975997,0.1640625,3,9,7,4000,423314692
25694678280,2,0.6810238487346696,0.1640625,3,10,3,4000,423314692
27698870561,2,0.716334800205182,0.0859375,1,9,9,4000,423314692
31701556906,2,0.7167117854521983,0.171875,3,9,10,4000,423314692
35704741732,2,0.8873604406015074,0.2109375,0,9,12,4000,423314692
35704741732,2,0.8873604406015074,0.2109375,0,10,5,4000,423314692
36104771738,4,0.6104647766681475,0.0859375,0,19,6,4000,423314692
36104771738,4,0.6104647766681475,0.0859375,0,17,5,4000,423314692
36104771738,4,0.6104647766681475,0.0859375,0,18,4,4000,423314692
37707205298,2,0.9917225231504775,0.1328125,0,9,13,4000,423314692
37707205298,2,0.9917225231504775,0.1328125,0,10,7,4000,423314692
38107608305,4,0.6789504298760808,0.1640625,0,19,8,4000,423314692
38107608305,4,0.6789504298760808,0.1640625,0,16,5,4000,423314692
39108439968,1,0.6122240411542228,0.1484375,0,7,5,4000,423314692
39108439968,1,0.6122240411542228,0.1484375,0,6,5,4000,423314692
39108439968,1,0.6122240411542228,0.1484375,0,4,5,4000,423314692
39708504160,2,0.9917225231504775,0.234375,0,9,14,4000,423314692
40110021491,4,0.747875899205533,0.1796875,0,17,6,4000,423314692
40110021491,4,0.747875899205533,0.1796875,0,16,6,4000,423314692
41715602794,2,0.9917225231504775,0.234375,0,8,6,4000,423314692
42117738274,4,0.7805479539469324,0.1875,0,19,8,4000,423314692
43722028514,2,0.9581080052915377,0.2265625,0,8,5,4000,423314692
44131754760,1,0.6127266881502443,0.09375,0,6,7,4000,423314692
44131754760,4,0.7470590978369981,0.1796875,0,18,5,4000,423314692
45134223715,0,0.6120355485307147,0.1484375,3,2,7,4000,423314692
45134223715,0,0.6120355485307147,0.1484375,3,1,6,4000,423314692
45134223715,0,0.6120355485307147,0.1484375,3,0,3,4000,423314692
45134223715,3,0.6134806586442766,0.0859375,0,14,6,4000,423314692
45134223715,3,0.6134806586442766,0.0859375,0,12,5,4000,423314692
45134223715,3,0.6134806586442766,0.0859375,0,15,4,4000,423314692
45734275105,2,0.9924136627700071,0.234375,3,9,14,4000,423314692
45734275105,2,0.9924136627700071,0.234375,3,8,7,4000,423314692
46134297175,1,0.6462155442601787,0.09375,3,5,5,4000,423314692
47745116606,2,0.9250589653031221,0.21875,3,8,8,4000,423314692
48145172329,4,0.6804583708641454,0.1640625,3,17,7,4000,423314692
49145284658,0,0.6810238487346696,0.1640625,3,3,3,4000,423314692
49545297192,3,0.613606320393282,0.1484375,0,12,6,4000,423314692
49545297192,3,0.613606320393282,0.1484375,0,13,4,4000,423314692
49745299752,2,0.9585478214130565,0.1171875,0,9,13,4000,423314692
49745299752,2,0.9585478214130565,0.1171875,0,8,8,4000,423314692
50145363735,1,0.7144498739701013,0.171875,0,6,9,4000,423314692
51145882086,0,0.6474721617502326,0.15625,4,1,6,4000,423314692
51145882086,0,0.6474721617502326,0.15625,4,0,4,4000,423314692
51545908117,3,0.6816521574796965,0.1640625,4,14,8,4000,423314692
51545908117,3,0.6816521574796965,0.1640625,4,12,6,4000,423314692
51745957149,2,0.9922880010210017,0.234375,4,8,10,4000,423314692
51745957149,2,0.9922880010210017,0.234375,4,10,7,4000,423314692
52147433610,1,0.6803955399896428,0.0703125,4,6,10,4000,423314692
53149493227,0,0.7837523285465697,0.1875,4,2,6,4000,423314692
53149493227,0,0.7837523285465697,0.1875,4,1,6,4000,423314692
53149493227,0,0.7837523285465697,0.1875,4,3,5,4000,423314692
53550989951,3,0.7160834767071713,0.171875,4,12,6,4000,423314692
54162103314,1,0.7141357195975879,0.171875,4,6,11,4000,423314692
54162103314,1,0.7141357195975879,0.171875,4,4,3,4000,423314692
55568182280,3,0.7153295062131391,0.171875,4,14,9,4000,423314692
57372462378,4,0.6115957324091958,0.140625,1,17,6,4000,423314692
57572493453,3,0.8169270302839906,0.1953125,4,13,5,4000,423314692
57772526002,2,0.9231740390680414,0.21875,4,9,10,4000,423314692
57772526002,2,0.9231740390680414,0.21875,4,11,5,4000,423314692
58172578389,1,0.613606320393282,0.1484375,4,7,3,4000,423314692
59175390130,0,0.7843178064170939,0.078125,4,3,6,4000,423314692
59778702985,2,0.9571027112994946,0.1328125,4,8,11,4000,423314692
60178710297,1,0.681149510483675,0.1640625,4,7,6,4000,423314692
60178710297,4,0.6117842250327039,0.140625,1,16,6,4000,423314692
61582024972,3,0.9194041865978799,0.1328125,4,13,6,4000,423314692
61582024972,3,0.9194041865978799,0.1328125,4,12,5,4000,423314692
62182145849,1,0.7153923370876417,0.171875,4,7,7,4000,423314692
62788422676,4,0.6132293351462659,0.03125,0,17,6,4000,423314692
62788422676,4,0.6132293351462659,0.03125,0,18,4,4000,423314692
63188500831,0,0.7166489545776955,0.171875,4,1,6,4000,423314692
63588551029,3,0.9530187044568197,0.09375,4,13,6,4000,423314692
63588551029,3,0.9530187044568197,0.09375,4,15,5,4000,423314692
64195626885,1,0.7157693223346578,0.171875,4,4,3,4000,423314692
65203203997,0,0.7840036520445804,0.1875,4,1,7,4000,423314692
65203203997,0,0.7840036520445804,0.1875,4,3,6,4000,423314692
65603301965,3,0.9525160574607981,0.2265625,4,14,7,4000,423314692
65603301965,3,0.9525160574607981,0.2265625,4,12,5,4000,423314692
66204836449,1,0.8184978021465579,0.1953125,4,7,8,4000,423314692
66204836449,1,0.8184978021465579,0.1953125,4,4,3,4000,423314692
67206689239,0,0.783877990295575,0.1875,4,0,4,4000,423314692
67406718118,4,0.6146744452598277,0.140625,2,17,5,4000,423314692
67406718118,4,0.6146744452598277,0.140625,2,18,4,4000,423314692
67815296131,2,0.7511431046796729,0.171875,4,9,8,4000,423314692
69422380990,4,0.7170259398247116,0.171875,0,17,6,4000,423314692
69422380990,4,0.7170259398247116,0.171875,0,18,5,4000,423314692
69422380990,4,0.7170259398247116,0.171875,0,19,2,4000,423314692
69624742698,3,0.816864199409488,0.1953125,0,13,6,4000,423314692
69824743110,2,0.7850089460366235,0.1875,0,8,12,4000,423314692
69824743110,2,0.7850089460366235,0.1875,0,11,4,4000,423314692
71232549325,0,0.6817149883541992,0.1640625,1,3,7,4000,423314692
71432563885,4,0.7173400941972251,0.171875,1,18,5,4000,423314692
71636573554,3,0.9196555100958907,0.21875,1,13,8,4000,423314692
71636573554,3,0.9196555100958907,0.21875,1,12,6,4000,423314692
71836647432,2,0.7848832842876181,0.1875,1,8,12,4000,423314692
72238685369,1,0.6137319821422874,0.1484375,0,6,7,4000,423314692
73439379837,0,0.6137319821422874,0.09375,2,2,3,4000,423314692
73439379837,4,0.7510174429306676,0.1796875,2,16,3,4000,423314692
73839503854,2,0.648603117491281,0.15625,1,8,12,4000,423314692
73839503854,2,0.648603117491281,0.15625,1,10,3,4000,423314692
74240760267,1,0.6128523498992497,0.1484375,0,7,8,4000,423314692
75440874356,0,0.6819034809777074,0.1640625,1,3,9,4000,423314692
75440874356,4,0.7491325166955869,0.1796875,1,18,7,4000,423314692
75440874356,4,0.7491325166955869,0.1796875,1,16,4,4000,423314692
75640894551,3,0.8519238273819896,0.109375,1,13,9,4000,423314692
75640894551,3,0.8519238273819896,0.109375,1,15,5,4000,423314692
75840903265,2,0.6841025615853015,0.1640625,1,10,4,4000,423314692
75840903265,2,0.6841025615853015,0.1640625,1,11,4,4000,423314692
76241685556,1,0.6466553603816976,0.15625,0,7,9,4000,423314692
77442989867,0,0.6474721617502326,0.15625,1,2,4,4000,423314692
77442989867,4,0.7481900535780465,0.1796875,1,16,5,4000,423314692
77643054723,3,0.9550292924409058,0.109375,1,12,8,4000,423314692
77643054723,3,0.9550292924409058,0.109375,1,15,6,4000,423314692
77845365703,2,0.7525882147932349,0.1796875,0,11,5,4000,423314692
77845365703,2,0.7525882147932349,0.1796875,0,10,5,4000,423314692
79455571447,0,0.7155808297111498,0.0625,1,3,8,4000,423314692
