gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,24,25,278.37772060000003,220.270508,554.8125907999998,633.5518408799999,37.01262528,240.14102284,0,25,91817,6504,117094480,42258881235,42141786755,30748350741,11393436014,72.96404141514431,1278
1,1,280.62430400804567,124.72191289246473,29,29,365.33522179310347,229.745469,1097.8384116,1121.88054712,77.53355224137931,286.4114166551724,0,29,110113,8773,117094480,42258881235,42141786755,36629815847,5511970908,86.92041478913795,1451
2,2,467.7071733467427,124.72191289246473,23,27,329.1657423703704,290.674599,667.3205368999999,811.1207529599998,48.42411281481481,279.32150244444443,0,27,115708,7076,117094480,42258881235,42141786755,29559529803,12582256952,70.14303872507932,1084
3,3,654.7900426854399,124.72191289246473,25,25,356.13239580000004,248.89982,742.8463139999996,991.6066758799994,52.273116359999996,302.39318552,0,25,95019,5872,117094480,42258881235,42141786755,29274826046,12866960709,69.46745332891379,1141
4,4,93.54143466934855,374.16573867739424,24,25,366.58789060000004,322.515386,643.1298283999997,674.8339665599999,48.85329324,316.37928604,0,25,97860,7369,117094480,42258881235,42141786755,29039971216,13101815539,68.9101565266558,1097
5,5,280.62430400804567,374.16573867739424,22,22,260.3751091818181,227.226157,409.87129755,430.62676231999995,27.52893959090909,231.43401636363637,0,22,80356,6306,117094480,42258881235,42141786755,30673647369,11468139386,72.78677467409628,1297
6,6,467.7071733467427,374.16573867739424,26,26,371.95857049999995,333.94853650000005,678.47444525,860.47695275,65.77339611538461,304.8482602307692,0,26,104659,5123,117094480,42258881235,42141786755,24756417239,17385369516,58.745532985885376,900
7,7,654.7900426854399,374.16573867739424,22,24,296.30474262499996,235.761258,554.6647599999998,600.54736343,36.44007354166666,258.5512923333333,0,24,94846,6050,117094480,42258881235,42141786755,26018307551,16123479204,61.73992503512681,998
8,8,93.54143466934855,623.6095644623236,27,28,295.54496149999994,234.61384,554.3833615,635.23778842,29.35519982142857,264.97161117857144,0,28,102321,7682,117094480,42258881235,42141786755,29906615933,12235170822,70.96665385088748,1150
9,9,280.62430400804567,623.6095644623236,22,22,555.4561994090909,547.7985025,944.8790773,1047.62110935,118.25481504545455,435.3152099090909,0,22,87618,8120,117094480,42258881235,42141786755,41666064632,475722123,98.87113917175438,1794
10,10,467.7071733467427,623.6095644623236,21,22,393.6727367727272,347.6701045,753.6373297,789.5751846,67.75320763636364,324.5895685,0,22,85152,6091,117094480,42258881235,42141786755,28260426995,13881359760,67.06034359505885,1148
11,11,654.7900426854399,623.6095644623236,25,25,341.05311240000003,266.332219,624.1730415999998,876.5327847999994,48.93177848,290.55797160000003,0,25,92531,8911,117094480,42258881235,42141786755,32462386980,9679399775,77.03134935575181,1253
