gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,1297.908685875,556.066834,4349.094611699999,6027.534783719999,47.224247041666665,573.016827625,0,24,192000,15695
1,1,5000.0,2113.249,2,30,604.9675555666665,548.2730275,859.3649182999993,1472.0040544900005,24.2145376,544.0886432000001,0,30,240000,18889
2,2,8333.333,2113.249,2,22,555.0416286818182,542.716998,561.3781381,818.3047583699997,12.371894636363637,542.6697340454544,0,22,176000,14466
3,3,0.0,5000.0,2,35,2358.820640314286,732.857565,7088.284443599997,8187.562471499998,29.493015742857143,551.1927352571429,0,35,280000,22625
4,4,3333.333,5000.0,2,49,4009.5763733265308,4293.455148,9497.923037599985,11870.703015599993,46.37912657142857,573.7357538571428,0,49,392000,32215
5,5,6666.667,5000.0,2,25,575.1947417199999,546.187156,706.6003,947.8026342399994,32.88070552,542.3140362,0,25,200000,17011
6,6,10000.0,5000.0,2,30,978.8819257333331,567.164385,2674.392462099995,4626.527459560001,30.758487566666666,571.620089,0,30,240000,20405
7,7,1666.667,7886.751,2,29,581.436751413793,549.311749,877.8740703999999,898.7386023199999,14.356376172413793,567.0803752413792,0,29,232000,18457
8,8,5000.0,7886.751,2,30,612.2667056333333,549.7362325,567.8629165499999,1971.7001127100016,11.7010038,534.8921773,0,30,240000,19793
9,9,8333.333,7886.751,2,26,567.9951554615384,538.6724765,673.1408537499999,1042.0887,25.929606923076925,542.0655485384616,0,26,208000,16197
