trigger_time_ns,source_instance_id,source_capacity_pressure,source_slot_pressure,target_instance_id,user_id,user_recent_request_count,seeded_tokens,estimated_transfer_ns
36330762140,2,0.9218545907034849,0.21875,0,9,13,2000,211807699
38334360351,2,0.9917225231504775,0.234375,0,9,14,2000,211807699
44360241304,2,0.9917225231504775,0.234375,0,9,14,2000,211807699
46360916992,2,0.9586734831620619,0.2265625,1,9,13,2000,211807699
48368802001,2,0.9248076418051114,0.2109375,1,9,13,2000,211807699
50974813843,3,0.9182103999823288,0.2109375,1,14,8,2000,211807699
51774923508,0,0.9195298483468853,0.2109375,4,3,5,2000,211807699
53797579408,0,0.9877013471823053,0.234375,4,2,6,2000,211807699
55000463316,3,0.9863818988177487,0.234375,4,14,9,2000,211807699
55805667174,0,0.9877013471823053,0.234375,4,1,6,2000,211807699
58014803407,2,0.9238023478130684,0.1328125,4,8,10,2000,211807699
58214817131,1,0.9184617234803396,0.21875,4,6,11,2000,211807699
60026574222,2,0.9234253625660522,0.140625,4,8,11,2000,211807699
62437209236,3,0.953584182327344,0.1171875,4,13,6,2000,211807699
64239253790,0,0.9209749584604472,0.1171875,2,1,7,2000,211807699
64439283509,3,0.9871987001862838,0.234375,2,14,7,2000,211807699
66245862843,1,0.9878270089313106,0.234375,4,7,8,2000,211807699
67448971139,4,0.9199696644684042,0.203125,2,17,6,2000,211807699
69469759596,4,0.9880155015548188,0.234375,1,17,6,2000,211807699
69872137231,2,0.9543381528213762,0.0859375,1,8,12,2000,211807699
70272227652,0,0.9202838188409176,0.21875,1,3,6,2000,211807699
70472250598,3,0.9531443662058251,0.2265625,1,13,7,2000,211807699
71877405705,2,0.9878270089313106,0.234375,0,8,12,2000,211807699
72481798595,3,0.9533328588293332,0.2265625,4,13,8,2000,211807699
72681848310,1,0.9211006202094526,0.140625,0,7,8,2000,211807699
73888352480,2,0.9537098440763493,0.140625,4,8,12,2000,211807699
74489718794,4,0.9209121275859445,0.2109375,0,18,7,2000,211807699
75289771237,0,0.9200953262174095,0.2109375,1,3,9,2000,211807699
76089957088,1,0.9211634510839553,0.140625,0,7,9,2000,211807699
76490079611,3,0.9200324953429069,0.1171875,0,13,9,2000,211807699
78505918140,3,0.9887066411743484,0.234375,0,13,10,2000,211807699
81312118337,0,0.9861934061942407,0.234375,2,3,8,2000,211807699
81912291020,2,0.9184617234803396,0.2109375,1,8,6,2000,211807699
82523055132,4,0.9890207955468617,0.234375,1,16,7,2000,211807699
86130072587,2,0.9195298483468853,0.2109375,3,8,7,2000,211807699
87330301255,1,0.9199068335939015,0.21875,3,7,9,2000,211807699
87330301255,4,0.9194041865978799,0.140625,3,16,8,2000,211807699
89334424135,1,0.988769472048851,0.234375,0,7,9,2000,211807699
