gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,3,25,632.65391076,712.979697,1182.3377775999993,1254.82040812,28.65136071640228,595.50475296,0,25,143536,16293
1,1,5000.0,2113.249,2,30,604.1440034666666,521.267118,1356.1065128999996,1485.1811908500001,53.972787100000005,550.1712163666667,0,30,161536,18889
2,2,8333.333,2113.249,2,22,574.0440041363637,579.6657285,1139.7948536,1262.2011897399998,51.79487104545455,522.249133090909,0,22,124048,14466
3,3,0.0,5000.0,3,36,531.0355755277777,492.5923025,1329.599392,1499.6996864999996,72.5039118783366,446.6997420277778,0,36,167584,23390
4,4,3333.333,5000.0,2,48,676.422819125,560.189302,1602.19944975,2095.8996367300006,116.094065,560.328754125,0,48,250096,31450
5,5,6666.667,5000.0,3,26,449.0562891153846,406.063516,1205.6183867500001,1374.16319925,16.367479061857075,426.59958503846156,0,26,120560,17626
6,6,10000.0,5000.0,2,27,902.0915761481481,721.680525,2246.6245632999994,2459.45117322,250.62260344444445,651.4689727037038,0,27,151536,18635
7,7,1666.667,7886.751,2,29,608.3020396896552,544.434348,1235.244252,1310.2477611999998,46.30661789655172,561.9954217931034,0,29,169024,18457
8,8,5000.0,7886.751,2,30,547.8509676333334,586.420473,1217.3494061499991,1461.0984965400003,61.74332743333333,486.1076402,0,30,146560,19793
9,9,8333.333,7886.751,3,27,346.1786850370371,232.756618,1142.0507122,1236.60603412,13.835192239710773,328.424054962963,0,27,91120,16754
