arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
1: no_redirect,2000,911.5840512450001,225.626558,4150.454834649996,12493.528135499997,88707.96087,0,658.036018246,31.1599528245,0.0,0.0,220.8933328135,1.494747361,911.584051245
2: redirect_no_kv,2000,542.0471982724999,230.297131,1652.2088785499996,4692.7855671299985,42231.362331,226,221.50767891,46.707112018,0.0,0.0,272.267951134,1.5644562105,542.0471982725
3: redirect_kv_nopp,2000,300.75153798649995,224.77374250000003,767.5335869999997,1518.1687012799998,2725.06201,131,0.07923907199998598,37.801547669540845,20.138241434459175,0.0,241.1972686325,1.5352411779999997,300.7515379865
4: redirect_kv_pp2,2000,233.5967488915,212.2570445,533.2482921999999,818.8618643199994,1640.861916,14,0.00043001749999338387,21.049645705027228,2.2144680894727813,2.3330385920000003,206.50008717749998,1.4990793099999995,233.5967488915
5: redirect_kv_pp2_c,2000,232.58408363150002,212.17199349999999,526.1729585499999,815.3698237399993,1640.861916,14,0.00011702649999358319,20.86877608390888,1.988578620591124,2.3330385920000003,205.8944939985,1.4990793100000002,232.5840836315
