gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,8,32,238.47264603125,200.5349235,379.6034368,397.36936351,33.05866396952641,189.09084215625,0,32,64000,20653,17748911,40709415529,40691666618,39979746393,711920225,98.25045203558932,1537
1,1,,,5,32,217.27067603125,186.84718700000002,326.0599451,354.69976639000004,37.7057087502588,174.3185108125,0,32,64000,20121,17748911,40709415529,40691666618,38282714058,2408952560,94.0799855100199,1453
2,2,,,6,30,231.88797086666668,196.3620425,404.3968838999999,466.81010231000005,26.504609256291705,190.39559303333334,0,30,60000,19808,17748911,40709415529,40691666618,39444443042,1247223576,96.93494103422078,1540
3,3,,,2,30,190.93438049999997,185.731151,233.06273989999988,262.71818561000003,16.397442666666667,174.53693783333335,0,30,60000,19486,17748911,40709415529,40691666618,36115833601,4575833017,88.7548645771715,1351
4,4,,,2,30,212.68092603333332,189.88099649999998,327.77889374999995,341.76653351000004,38.5461194,174.1348066333333,0,30,60000,19827,17748911,40709415529,40691666618,36033530901,4658135717,88.55260522816859,1337
5,5,,,4,28,223.63245239285718,194.16673450000002,331.04349065,341.07877754,44.776701821724345,173.09784632142856,0,28,56000,18706,17748911,40709415529,40691666618,39075485669,1616180949,96.02822621110072,1569
6,6,,,3,28,217.01475489285718,189.3668935,364.40771149999995,390.4656666,30.449644524006704,182.64196582142856,0,28,56000,19138,17748911,40709415529,40691666618,36795812614,3895854004,90.4259168331123,1413
7,7,,,3,30,202.5035838666667,189.429734,295.31203055,320.34506681000005,26.230274044536465,174.33219473333332,0,30,60000,19134,17748911,40709415529,40691666618,37963431936,2728234682,93.29534789613861,1471
8,8,,,2,30,209.5171995,186.9127145,292.9524434999998,435.46873370000014,19.067088766666664,190.45011073333333,0,30,60000,19793,17748911,40709415529,40691666618,39343083375,1348583243,96.68584908143464,1535
9,9,,,5,30,207.2508755333333,185.8700925,321.59407614999986,348.07869751000004,25.343536011479188,174.24954673333332,0,30,60000,19087,17748911,40709415529,40691666618,38862183222,1829483396,95.50403424569805,1542
