gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,25,25,1789.20143392,920.932547,5416.129097199998,6369.739100359998,352.444300912426,390.39389252,0,25,94414,6273,29273620,38388966469,38359692849,23349444532,15010248317,60.86973799272404,803
1,1,280.62430400804567,124.72191289246473,26,27,2127.35151,1709.120326,4593.3141367,6333.447826499996,614.7851007655928,366.85366796296296,0,27,101226,7782,29273620,38388966469,38359692849,24971132776,13388560073,65.09732201010304,861
2,2,467.7071733467427,124.72191289246473,22,24,2353.802926083333,1761.064202,5802.4985324499985,6228.12793894,757.3964040016273,462.0695346666667,0,24,100482,6361,29273620,38388966469,38359692849,24294504908,14065187941,63.33341876232811,826
3,3,654.7900426854399,124.72191289246473,30,30,2055.2085194666665,1322.2913225000002,5819.831957649998,6341.53958226,334.08803768883627,364.0424923,0,30,108923,6588,29273620,38388966469,38359692849,24385202541,13974490308,63.569858697749446,812
4,4,93.54143466934855,374.16573867739424,23,24,1957.290103125,1371.7812509999999,4276.708358999998,6167.682498809999,446.9967146324458,438.152816375,0,24,96344,7656,29273620,38388966469,38359692849,24450650073,13909042776,63.740474068048755,794
5,5,280.62430400804567,374.16573867739424,26,26,1825.3483371153843,1220.605559,5298.007871,5911.44459025,448.10491752048245,456.4682698076923,0,26,101786,7440,29273620,38388966469,38359692849,31699226657,6660466192,82.63681041915947,1202
6,6,467.7071733467427,374.16573867739424,26,27,2285.0985185555555,1910.225851,5156.7339882999995,5999.232482319999,590.3930404974798,412.8442936296296,0,27,105103,5871,29273620,38388966469,38359692849,23228319796,15131373053,60.553977549915494,779
7,7,654.7900426854399,374.16573867739424,20,22,1658.8753794999998,917.0556795,5152.29068355,6226.5976540599995,221.20253695422278,412.5436758636364,0,22,85346,7399,29273620,38388966469,38359692849,24891572608,13468120241,64.88991636607668,905
8,8,93.54143466934855,623.6095644623236,25,25,2228.4744158000003,1723.090942,5004.416601999999,5857.513275199997,717.1396315244025,411.05375532,0,25,93668,6714,29273620,38388966469,38359692849,22116670014,16243022835,57.65601435095057,745
9,9,280.62430400804567,623.6095644623236,22,22,1665.7633128181815,1088.151254,5536.831106549999,5610.78898797,285.80564878703603,421.5949023181818,0,22,87337,6995,29273620,38388966469,38359692849,38239834439,119858410,99.68754074629373,1670
10,10,467.7071733467427,623.6095644623236,23,24,2090.98467125,1828.2710625,5830.756942749998,6142.0772299499995,634.9669700507889,404.1940655416667,0,24,93948,6438,29273620,38388966469,38359692849,23793432655,14566260194,62.027171981436425,827
11,11,654.7900426854399,623.6095644623236,24,24,1749.233245833333,1070.284332,5115.198939399998,5340.28575822,276.2496103395464,393.2487256666667,0,24,89423,8360,29273620,38388966469,38359692849,26115891357,12243801492,68.0815966379168,926
