gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,21,32,521.5669920937501,497.82188699999995,1253.6370301999996,1592.37359323,130.01515771875,390.97866803125,0,32,232387,12647,888374625,74518782857,73630408232,72245461490,1384946742,98.1190560051817,2777
1,1,,,17,29,453.4686510689655,432.950933,1000.5051011999997,1210.9704330399998,114.39230355172414,338.1511592758621,0,29,216296,9348,888374625,74518782857,73630408232,60020247621,13610160611,81.51557089278097,2416
2,2,,,20,30,526.4585734333334,472.9668595,1113.2236450999999,1142.9336461,160.93551533333334,364.7797774,0,30,217247,11116,888374625,74518782857,73630408232,68125409566,5504998666,92.52347121497078,2700
3,3,,,20,25,576.36815816,518.337395,1108.0575522,1279.2336421999996,147.40537196,428.15687627999995,0,25,189043,11523,888374625,74518782857,73630408232,67533483651,6096924581,91.71955618962566,2633
4,4,,,22,36,524.0980247777777,460.572818,1046.6145065,1595.8829919499988,116.51968366666667,407.4436067777778,0,36,269085,12642,888374625,74518782857,73630408232,64465122956,9165285276,87.55230957416214,2236
5,5,,,19,27,762.6031015555556,737.877374,1340.4324361999998,1470.7111940999998,232.11009677777778,529.0039302592593,0,27,204005,10403,888374625,74518782857,73630408232,59410458212,14219950020,80.68739483937838,2199
6,6,,,25,36,673.2823540833334,608.6510485,1265.3310904999998,1330.8699144,222.97687541666664,448.2699285,0,36,274637,10485,888374625,74518782857,73630408232,59474543366,14155864866,80.77443109999244,2017
7,7,,,17,24,530.6671237083334,459.8623185,1056.5006222999996,1075.3700732300001,137.925101,391.9483945,0,24,164670,12095,888374625,74518782857,73630408232,66048431678,7581976554,89.7026558237866,2645
8,8,,,16,31,402.91038890322585,424.324393,810.957474,1125.5632649999998,67.20459725806452,335.6582630322581,0,31,225561,11117,888374625,74518782857,73630408232,60034149772,13596258460,81.53445188411841,2310
9,9,,,18,30,497.1900682333333,439.1268695,1099.79259355,1325.5045503600002,121.35977673333333,375.05883166666666,0,30,220487,10592,888374625,74518782857,73630408232,62705162873,10925245359,85.16204701109908,2419
