gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,59.9584106288328,194.5793183026169,51,78,297.99804364102573,207.7918665,1237.541039399996,1762.7670308500003,53.7959281923077,242.76723706410257,0,78,337802,25316,10630949,131598215666,131587584717,111873080451,19714504266,85.01796023659894,4624
1,1,179.8752318864984,194.5793183026169,45,76,301.9028652763159,214.86107700000002,934.0275035,1354.8998844999999,31.843646342105263,268.29162889473685,0,76,370795,25774,10630949,131598215666,131587584717,116548362930,15039221787,88.57094168926025,4537
2,2,299.792053144164,194.5793183026169,53,109,387.0874511467889,225.460646,1249.0799160000001,2281.5772764000008,59.62741509174312,248.41505860550458,0,109,493605,34369,10630949,131598215666,131587584717,130267019135,1320565582,98.99643603548155,4804
3,3,419.70887440182963,194.5793183026169,71,104,439.3860257692308,241.945491,1459.1337479499987,2829.5867253799997,34.204788125,272.195587875,0,104,449153,39911,10630949,131598215666,131587584717,117713088198,13874496519,89.4560747893965,3925
4,4,59.9584106288328,583.7379549078507,52,94,257.4231906914893,218.007116,605.6677705999994,773.6592515899993,33.00192813829787,222.95672375531916,0,94,393764,32828,10630949,131598215666,131587584717,116176268790,15411315927,88.28816870516737,4418
5,5,179.8752318864984,583.7379549078507,52,84,403.54729728571425,245.6068165,1179.5799114,1299.2904098800002,73.55982414285715,305.14768201190475,0,84,378374,26608,10630949,131598215666,131587584717,115933209586,15654375131,88.10345583539115,4540
6,6,299.792053144164,583.7379549078507,60,98,273.81780194897954,221.731165,594.7225229999989,1279.8372967900004,32.44774381632653,231.38960690816327,0,98,409213,39734,10630949,131598215666,131587584717,114781363234,16806221483,87.22811006893664,4085
7,7,419.70887440182963,583.7379549078507,58,100,307.67945901,235.012133,736.3592977999998,893.7099327500007,44.343591509999996,261.74820687,0,100,440124,37147,10630949,131598215666,131587584717,115454648926,16132935791,87.73977360729248,3940
8,8,59.9584106288328,972.8965915130844,50,81,2366.807560345679,704.942818,11294.975893,31618.348705200002,56.27531669135802,394.7566064691358,0,81,416811,33137,10630949,131598215666,131587584717,119429088935,12158495782,90.76014974501678,3825
9,9,179.8752318864984,972.8965915130844,69,100,1679.6796936299997,998.155058,3994.4252186999947,11255.640831170118,116.61507889,439.07643712,0,100,471744,38918,10630949,131598215666,131587584717,123732147461,7855437256,94.03025956218106,3449
