gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,4,26,1017.1007027692308,755.880549,1679.35847175,4387.255907,76.53216976923076,768.4821179615384,0,26,156000,17117
1,1,5000.0,2113.249,3,31,815.2769209032258,747.5905,1216.4488065,1392.2600271,56.187168096774194,758.7846637741935,0,31,186000,19591
2,2,8333.333,2113.249,2,22,789.2341242272727,730.0550905,1047.6440289500001,1280.8791550899998,40.878609545454545,748.3555146818181,0,22,132000,14466
3,3,0.0,5000.0,2,32,981.9132778437499,753.6343589999999,1694.1833805999995,3789.0978485100027,56.5526845625,766.99603646875,0,32,192000,20501
4,4,3333.333,5000.0,2,36,1765.047418416667,785.7851845,7827.03678525,9850.255556299995,93.6563546388889,792.5222328055556,0,36,216000,23906
5,5,6666.667,5000.0,5,34,2850.3865208529414,1404.371321,12488.237647599999,13615.532173220003,187.59799038235295,808.0383177647059,0,34,204000,23175
6,6,10000.0,5000.0,2,30,802.4457365333333,750.664715,1151.0760922499999,1352.9500402500003,38.00968893333333,764.4360476,0,30,180000,20405
7,7,1666.667,7886.751,3,30,863.5120747000001,750.1902104999999,1327.1917298499993,2529.0258491800014,45.506031166666666,745.184832,0,30,180000,19388
8,8,5000.0,7886.751,6,33,1244.2656593636364,774.289811,3800.099183799998,4872.0619216000005,130.36626981818182,795.7552833939394,0,33,198000,21001
9,9,8333.333,7886.751,3,26,780.5832032307693,741.9023505,1096.4019745,1276.7436137500001,38.05205711538461,742.0582267307693,0,26,156000,16203
