gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,167.0,333.0,67,71,947.7762628732394,784.730714,2366.3915054999998,2855.2091791999997,331.33651669014085,615.1360027183099,0,71,259216,24576,51080520,51647511488,51596430968,50690513999,905916969,98.24422551714508,2258
1,1,500.0,333.0,49,54,686.4968160370372,519.715049,1498.5405859,1535.5014587199998,137.3198772962963,547.9088655555556,0,54,205584,18432,51080520,51647511488,51596430968,50046162854,1550268114,96.9953966099681,2975
2,2,833.0,333.0,51,57,652.8222665964913,575.632998,1361.8706908,1521.4757740399996,84.14858561403508,567.4105459649123,0,57,216144,23296,51080520,51647511488,51596430968,50378082754,1218348214,97.63869672544672,2636
3,3,167.0,667.0,53,57,672.2811721929825,686.615428,1179.2435917999999,1344.8198848799996,101.31662535087719,559.2078538947369,0,57,215584,17024,51080520,51647511488,51596430968,47970778319,3625652649,92.97305534321042,2103
4,4,500.0,667.0,60,62,716.6688205967743,634.4764435,1421.0155523499998,1513.04254736,89.52483322580645,615.3436472096774,0,62,242608,22144,51080520,51647511488,51596430968,51095934348,500496620,99.02997821630258,2479
5,5,833.0,667.0,57,59,968.2150319661017,837.378569,2026.2126253,2456.962115840001,223.7794999661017,732.4318169491526,0,59,268096,20096,51080520,51647511488,51596430968,51144361439,452069529,99.12383565971768,2520
6,6,1050167.0,333.0,0,0,,,,,,,0,0,0,0,51080520,51647511488,51596430968,0,51596430968,0.0,0
7,7,1050500.0,333.0,0,0,,,,,,,0,0,0,0,51080520,51647511488,51596430968,0,51596430968,0.0,0
8,8,1050833.0,333.0,0,0,,,,,,,0,0,0,0,51080520,51647511488,51596430968,0,51596430968,0.0,0
9,9,1050167.0,667.0,0,0,,,,,,,0,0,0,0,51080520,51647511488,51596430968,0,51596430968,0.0,0
10,10,1050500.0,667.0,0,0,,,,,,,0,0,0,0,51080520,51647511488,51596430968,0,51596430968,0.0,0
11,11,1050833.0,667.0,0,0,,,,,,,0,0,0,0,51080520,51647511488,51596430968,0,51596430968,0.0,0
