gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,480.47560329166663,462.331704,664.8013392499995,702.3005825,18.796945,461.6786582916667,0,24,96000,15695
1,1,5000.0,2113.249,2,30,497.87739450000004,470.06025350000004,668.3089650499994,859.8969313900002,23.134989566666665,474.7424049333333,0,30,120000,18889
2,2,8333.333,2113.249,2,22,495.2367461363636,461.2818315,740.5273414999999,817.5956324999999,24.07382590909091,471.16292022727276,0,22,88000,14466
3,3,0.0,5000.0,2,35,540.0218249428572,472.390573,920.0850959999998,1202.9484264999987,49.09195745714286,490.9298674857143,0,35,140000,22625
4,4,3333.333,5000.0,2,49,952.2541243673469,479.091093,3706.766467599997,4352.689255679997,28.287390346938775,487.5622954489796,0,49,196000,32215
5,5,6666.667,5000.0,2,25,515.32481036,468.572228,774.9728801999996,861.0079245999999,43.77661364,471.54819672,0,25,100000,17011
6,6,10000.0,5000.0,2,30,503.46583656666667,465.1531885,708.9812828499996,850.8836544800001,31.1891466,472.27668996666665,0,30,120000,20405
7,7,1666.667,7886.751,2,29,531.4739162758622,467.094979,857.6220303999997,1016.1690691199998,44.8395495862069,486.63436668965517,0,29,116000,18457
8,8,5000.0,7886.751,2,30,483.30445346666676,472.2001375,576.8792815999997,704.0898553500001,18.491104766666666,464.8133487,0,30,120000,19793
9,9,8333.333,7886.751,2,26,487.84194634615386,466.99300900000003,619.02656125,787.46964925,24.267085769230768,463.5748605769231,0,26,104000,16197
