instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,user_id,gpu_id,user_x_m,user_y_m,gpu_x_m,gpu_y_m,distance_m,network_throughput_mbps,request_payload_bytes,first_token_payload_bytes,uplink_distance_latency_ns,uplink_serialization_latency_ns,uplink_latency_ns,downlink_distance_latency_ns,downlink_serialization_latency_ns,downlink_latency_ns,communication_latency_ns,request_send_time_ns,gpu_arrival_time_ns,first_schedule_time_ns,first_token_ready_time_ns,first_token_received_time_ns,request_end_time_ns,queueing_before_ttft_ns,prefill_service_ns,simulator_ttft_ns,e2e_ttft_ns,decode_queueing_ns,decode_active_ns,decode_after_ttft_ns,request_completion_latency_ns,ttft_bottleneck,total_latency_bottleneck,communication_ratio,queueing_ratio,prefill_ratio,decode_ratio,nearest_gpu_id,rerouted,reject_penalty_ns,migration_latency_ns,redirect_capacity_reason,capacity_running_reqs,capacity_max_num_seqs,capacity_required_kv_bytes,capacity_free_npu_bytes,capacity_projected_active_kv_bytes,capacity_kv_budget_bytes,capacity_available_kv_bytes,router_capacity_wait_start_ns,router_decision_time_ns,router_capacity_wait_ns,router_candidate_gpu_count,router_capacity_retry_count,router_initial_instance_id,router_initial_waiting_reqs,router_initial_running_reqs,router_initial_max_num_seqs,router_initial_required_kv_bytes,router_initial_free_npu_bytes,router_initial_projected_active_kv_bytes,router_initial_kv_budget_bytes,router_initial_available_kv_bytes,router_initial_capacity_pressure,router_initial_slot_pressure,router_initial_admissible,router_initial_candidate_count,router_initial_admissible_candidate_count,router_initial_total_waiting_reqs,router_initial_max_waiting_reqs,router_initial_total_running_reqs,router_initial_max_running_reqs,router_initial_min_available_kv_bytes,router_initial_max_available_kv_bytes,router_initial_min_capacity_pressure,router_initial_max_capacity_pressure,router_initial_target_instance_id,router_initial_target_waiting_reqs,router_initial_target_running_reqs,router_initial_target_max_num_seqs,router_initial_target_required_kv_bytes,router_initial_target_free_npu_bytes,router_initial_target_projected_active_kv_bytes,router_initial_target_kv_budget_bytes,router_initial_target_available_kv_bytes,router_initial_target_capacity_pressure,router_initial_target_slot_pressure,router_initial_target_admissible,router_decision_instance_id,router_decision_waiting_reqs,router_decision_running_reqs,router_decision_max_num_seqs,router_decision_required_kv_bytes,router_decision_free_npu_bytes,router_decision_projected_active_kv_bytes,router_decision_kv_budget_bytes,router_decision_available_kv_bytes,router_decision_capacity_pressure,router_decision_slot_pressure,router_decision_admissible,router_first_block_reason,router_first_block_instance_id,scheduler_admission_time_ns,scheduler_waiting_reqs_at_admission,scheduler_running_reqs_at_admission,scheduler_running_decode_reqs_at_admission,scheduler_token_budget_at_admission,scheduler_inflight_prefill_tokens_at_admission,scheduler_inflight_decode_tokens_at_admission,scheduler_available_token_budget_at_admission,scheduler_prefill_tokens_ahead_at_admission,scheduler_waiting_reqs_at_first_schedule,scheduler_running_reqs_at_first_schedule,scheduler_running_decode_reqs_at_first_schedule,scheduler_token_budget_at_first_schedule,scheduler_scheduled_prefill_tokens,scheduler_scheduled_decode_tokens,scheduler_batch_num_seqs,scheduler_prefill_tokens_ahead,failover_mode,failed_instance_id,failover_target_instance_id,reuse_prefix_toks,kv_migration_tokens,kv_migration_bytes,kv_migration_latency_ns,kv_migration_distance_latency_ns,kv_migration_serialization_latency_ns,kv_migration_bandwidth_gbps,kv_migration_distance_m
0,13,meta-llama/Llama-3.1-8B,4000,598,7232053441,18414170034,11182116593,213710311,439221069,17994799,"[17150918, 17150982, 17151046, 17151078, 17151142, 17151174, 17151238, 17151302, 17151334, 17151398, 17151430, 17151494, 17151558, 17151590, 17151654, 17151686, 17151750, 17151814, 17151846, 17151910, 17151942, 17152006, 17152070, 17152102, 17152166, 17152198, 17152262, 17152294, 17152358, 17152422, 17152454, 17152518, 17152550, 17152614, 17152678, 17152710, 17152774, 17152806, 17152870, 17152934, 17152966, 17153030, 17153062, 17153126, 17153190, 17153222, 17153286, 17153318, 17153382, 17153414, 17153478, 17153542, 17153574, 17153638, 17153670, 17153734, 17153798, 17153830, 17153894, 17153926, 17153990, 17154022, 17154086, 17154150, 17154182, 17154246, 17154278, 17154342, 17154374, 17154438, 17154502, 17154534, 17154598, 17154630, 17154694, 17154758, 17154790, 17154854, 17154886, 17154950, 17154982, 17155046, 17155110, 17155142, 17155206, 17155238, 17155302, 17155334, 17155398, 17155462, 17155494, 17155558, 17155590, 17155654, 17155686, 17155750, 17155814, 17155942, 17156102, 17156262, 17156422, 17156550, 17156710, 17156870, 17157030, 17157158, 17157318, 17157478, 17157638, 17157798, 17157926, 17158086, 17158246, 17158406, 17158534, 17158694, 17158854, 17159014, 17159142, 17159302, 17159462, 17159622, 17159750, 17159910, 17160070, 17160230, 17160358, 17160518, 17160678, 17160838, 17160966, 17161126, 17161286, 17161446, 17161574, 17161734, 17161894, 17162022, 17162182, 17162342, 17162502, 17162630, 17162790, 17162950, 17163110, 17163238, 17163398, 17163558, 17163686, 17163846, 17164006, 17164166, 17164294, 17164454, 17164614, 17164742, 17164902, 17165062, 17165222, 17165350, 17165510, 17165670, 17165798, 17165958, 17166118, 17166246, 17166406, 17166566, 17166726, 17166854, 17167014, 17167174, 17167302, 17167462, 17167622, 17167750, 17167910, 17168070, 17168230, 17168358, 17168518, 17168678, 17168806, 17168966, 17169126, 17169254, 17169414, 17169574, 17169702, 17169862, 17170022, 17170150, 17170310, 17170470, 17170598, 17170758, 17170918, 17171046, 17171206, 17171366, 17171494, 17171654, 17171814, 17171942, 17172102, 17172262, 17172390, 17172550, 17172710, 17172838, 17172998, 17173158, 17173286, 17173446, 17173574, 17173734, 17173894, 17174022, 17174182, 17174342, 17174470, 17174630, 17174790, 17174918, 17175078, 17175206, 17175366, 17175526, 17175654, 17175814, 17175974, 17176102, 17176262, 17176422, 17176550, 17176710, 17176838, 17176998, 17177158, 17177286, 17177446, 17177574, 17177734, 17177894, 17178022, 17178182, 17178342, 17178470, 17178630, 17178758, 17178918, 17179078, 17179206, 17179366, 17179494, 17179654, 17179814, 17179942, 17180102, 17180230, 17180390, 17180550, 17180678, 17180838, 17180966, 17181126, 17181286, 17181414, 17181574, 17181702, 17181862, 17181990, 17182150, 17182310, 17182438, 17182598, 17182726, 17182886, 17183014, 17183174, 17183334, 17183462, 17183622, 17183750, 17183910, 17184038, 17184198, 17184358, 17184486, 17184646, 17184774, 17184934, 17185062, 17185222, 17185382, 17185510, 17185670, 17185798, 17185958, 17186086, 17186246, 17186374, 17186534, 17186694, 17186822, 17186982, 17187110, 17187270, 17187398, 17187558, 17187686, 17187846, 17187974, 17188134, 17188294, 17188422, 17188582, 17188710, 17188870, 17188998, 17189158, 17189286, 17189446, 17189574, 17189734, 17189862, 17190022, 17190150, 17190310, 17190438, 17190598, 17190758, 17190886, 17191046, 17191174, 17191334, 17191462, 17191622, 17191750, 17191910, 17192038, 17192198, 17192326, 17192486, 17192614, 17192774, 17192902, 17193062, 17193190, 17193350, 17193478, 17193638, 17193766, 17193926, 17194054, 17194214, 17194342, 17194502, 17194630, 17194790, 17194918, 17195078, 17195206, 17195366, 17195494, 17195654, 17195782, 17195942, 17196070, 17196230, 17196358, 17196486, 17196646, 17196774, 17196934, 17197062, 17197222, 17197350, 17197510, 17197638, 17197798, 17197926, 17198086, 17198214, 17198374, 17198502, 17198662, 17198790, 17198918, 17199078, 17199206, 17199366, 17199494, 17199654, 17199782, 17199942, 17200070, 17200230, 17200358, 17200486, 17200646, 17200774, 17200934, 17201062, 17201222, 17201350, 17201510, 17201638, 17201766, 17201926, 17202054, 17202214, 17202342, 17202502, 17202630, 17202790, 17202918, 17203046, 17203206, 17203334, 17203494, 17203622, 17203782, 17203910, 17204038, 17204198, 17204326, 17204486, 17204614, 17204742, 17204902, 17205030, 17205190, 17205318, 17205478, 17205606, 17205734, 17205894, 17206022, 17206182, 17206310, 17206438, 17206598, 17206726, 17206886, 17207014, 17207142, 17207302, 17207430, 17207590, 17207718, 17207846, 17208006, 17208134, 17208294, 17208422, 17208550, 17208710, 17208838, 17208998, 17209126, 17209254, 17209414, 17209542, 17209702, 17209830, 17209958, 17210118, 17210246, 17210374, 17210534, 17210662, 17210822, 17210950, 17211078, 17211238, 17211366, 17211494, 17211654, 17211782, 17211942, 17212070, 17212198, 17212358, 17212486, 17212614, 17212774, 17212902, 17213062, 17213190, 17213318, 17213478, 17213606, 17213734, 17213894, 17214022, 17214150, 17214310, 17214438, 17214566, 17214726, 17214854, 17215014, 17215142, 17215270, 17215430, 17215558, 17215686, 17215846, 17215974, 17216102, 17216262, 17216390, 17216518, 17216678, 17216806, 17216934, 17217094, 17217222, 17217350, 17217510, 17217638, 17217766, 17217926, 17218054, 17218182, 17218342, 17218470, 17218598, 17218758, 17218886, 17219014, 17219174, 17219302, 17219430, 17219558, 218256370, 227799021, 18417807, 18418191, 18418543, 18418927, 18419311, 18419695, 18420079, 18420463, 18420847, 18421231, 18421615, 18421999, 18422383, 18422767, 18423151, 18423535, 18423887, 18424271, 18424623, 18425007, 18425391, 18425775, 18426159, 18426543, 18426927, 18427311, 18427663, 18428047, 18428431, 18428815, 18429199, 18429583, 18429967, 18430351, 18430703, 18431087, 18431471, 18431855, 18432239, 18432623, 18433007, 18433359, 18433711, 18434095, 18434479, 18434863, 18435247, 18435599, 18435983, 18436367, 18436751, 18437135, 18437487, 18437871, 18438255, 18438639, 18439023, 18439375, 18439759]",1,0,265.35969683863624,1988.376506866485,1666.667,2113.249,1406.8600845267997,10700.0,16500,100.0,0,0,0,0,0,0,0,7232053441,7232053441,7232055832,7671274510,7671274510,18414170034,2391,439218678,439221069,439221069,0,10742895524,10742895524,11182116593,prefill,decode,0.0,5.443727928270217e-06,0.9999945562720717,0.960721115242623,0,0,0,0,,,,,,,,,-1,7232055832,0,10,0,0,0,0,128,603979776,9709281280,0,9709281280,9709281280,0.06220643511936653,0.0078125,1,10,10,0,0,13,3,7886856192,9709281280,0.06220643511936653,0.24990571330939956,3,0,2,128,603979776,8622956544,1203765248,9709281280,8505516032,0.1861873162253262,0.0234375,1,0,0,0,128,603979776,9709281280,0,9709281280,9709281280,0.06220643511936653,0.0078125,1,,,7232053441,0,0,0,2048,0,0,2048,0,1,0,0,2048,2048,0,1,0,,,,0,0,0,0,0,0,0,0
0,32,meta-llama/Llama-3.1-8B,4000,577,16875492140,28155660271,11280168131,223579396,451378417,18799982,"[18417807, 18418191, 18418543, 18418927, 18419311, 18419695, 18420079, 18420463, 18420847, 18421231, 18421615, 18421999, 18422383, 18422767, 18423151, 18423535, 18423887, 18424271, 18424623, 18425007, 18425391, 18425775, 18426159, 18426543, 18426927, 18427311, 18427663, 18428047, 18428431, 18428815, 18429199, 18429583, 18429967, 18430351, 18430703, 18431087, 18431471, 18431855, 18432239, 18432623, 18433007, 18433359, 18433711, 18434095, 18434479, 18434863, 18435247, 18435599, 18435983, 18436367, 18436751, 18437135, 18437487, 18437871, 18438255, 18438639, 18439023, 18439375, 18439759, 17153926, 17153990, 17154022, 17154086, 17154150, 17154182, 17154246, 17154278, 17154342, 17154374, 17154438, 17154502, 17154534, 17154598, 17154630, 17154694, 17154758, 17154790, 17154854, 17154886, 17154950, 17154982, 17155046, 17155110, 17155142, 17155206, 17155238, 17155302, 17155334, 17155398, 17155462, 17155494, 17155558, 17155590, 17155654, 17155686, 17155750, 17155814, 17155942, 17156102, 17156262, 17156422, 17156550, 17156710, 17156870, 17157030, 17157158, 17157318, 17157478, 17157638, 17157798, 17157926, 17158086, 17158246, 17158406, 17158534, 17158694, 17158854, 17159014, 17159142, 17159302, 17159462, 17159622, 17159750, 17159910, 17160070, 17160230, 17160358, 17160518, 17160678, 17160838, 17160966, 17161126, 17161286, 17161446, 17161574, 17161734, 17161894, 17162022, 17162182, 17162342, 17162502, 17162630, 17162790, 17162950, 17163110, 17163238, 17163398, 17163558, 17163686, 17163846, 17164006, 17164166, 17164294, 17164454, 17164614, 17164742, 17164902, 17165062, 17165222, 17165350, 17165510, 17165670, 17165798, 17165958, 17166118, 17166246, 17166406, 17166566, 17166726, 17166854, 17167014, 17167174, 17167302, 17167462, 17167622, 17167750, 17167910, 17168070, 17168230, 17168358, 17168518, 17168678, 17168806, 17168966, 17169126, 17169254, 17169414, 17169574, 17169702, 17169862, 17170022, 17170150, 17170310, 17170470, 17170598, 17170758, 17170918, 17171046, 17171206, 17171366, 17171494, 17171654, 17171814, 17171942, 17172102, 17172262, 17172390, 17172550, 17172710, 17172838, 217762930, 227084397, 18350767, 18351151, 18351567, 18351951, 18352367, 18352751, 18353135, 18353551, 18353935, 18354351, 18354735, 18355119, 18355535, 18355919, 18356335, 18356719, 18357103, 18357519, 18357903, 18358319, 18358703, 18359087, 18359503, 18359887, 18360271, 18360687, 18361071, 18361455, 18361871, 18362255, 18362639, 18363055, 18363439, 18363823, 18364239, 18364623, 18365007, 18365423, 18365807, 18366191, 18366607, 18366991, 18367375, 18367759, 18368143, 18368527, 18368911, 18369327, 18369711, 18370095, 18370511, 18370895, 18371279, 18371663, 18372079, 18372463, 18372847, 18373231, 18373647, 18374031, 18374415, 18374799, 18375215, 18375599, 18375983, 18376367, 18376783, 18377167, 18377551, 18377935, 18378351, 18378735, 18379119, 18379503, 18379887, 18380303, 18380687, 18381071, 18381455, 18381839, 18382255, 18382639, 18383023, 18383407, 18383791, 18384207, 18384591, 18384975, 18385359, 18385743, 18386127, 18386543, 18386927, 18387311, 18387695, 18388079, 18388463, 18388847, 18389231, 18389615, 18389999, 18390383, 18390767, 18391151, 18391535, 18391951, 18392335, 18392719, 18393103, 18393487, 18393871, 18394255, 18394639, 18395023, 18395407, 18395823, 18396207, 18396591, 18396975, 18397359, 18397743, 18398127, 18398511, 18398895, 18399279, 18399663, 18400047, 18400431, 18400815, 18401231, 18401615, 18401999, 18402383, 18402767, 18403151, 18403535, 18403919, 18404303, 18404687, 18405071, 18405455, 18405839, 18406223, 18406607, 18406991, 18407375, 18407759, 18408143, 18408527, 18408911, 18409295, 18409679, 18410063, 18410415, 18410799, 18411183, 18411567, 18411951, 18412335, 18412719, 18413103, 18413487, 18413871, 18414255, 18414639, 18414991, 18415375, 18415759, 18416143, 18416527, 18416911, 18417295, 18417679, 18418063, 18418447, 18418831, 18419215, 18419599, 18419983, 18420335, 18420719, 18421103, 18421487, 18421871, 18422255, 18422639, 18423023, 18423407, 18423791, 18424143, 18424527, 18424911, 18425295, 18425679, 18426063, 18426447, 18426831, 18427183, 18427567, 18427951, 18428335, 18428719, 18429103, 18429487, 18429839, 18430223, 18430607, 18430991, 18431375, 18431759, 18432111, 18432495, 18432879, 18433231, 18433615, 18433967, 18434351, 18434735, 18435119, 18435503, 18435855, 18436239, 18436623, 18437007, 18437391, 18437743, 18438127, 18438511, 18438895, 18439279, 18439631, 18440015, 18440399, 18440783, 18441135, 18441519, 18441903, 18442287, 18442639, 18443023, 18443407, 18443791, 18444143, 18444527, 18444911, 18445295, 18445647, 18446031, 18446415, 18446767, 18447151, 18447535, 18447919, 18448271, 18448655, 18449039, 18449391, 18449775, 18450159, 18450511, 18450895, 18451279, 18451663, 18452015, 18452399, 18452783, 18453135, 18453519, 18453903, 18454255, 18454639, 18455023, 18455375, 18455727, 18456111, 18456463, 18456847, 18457199, 18457583, 18457967, 18458319, 18458703, 18459087, 18459439, 18459823, 18460207, 18460559, 18460943, 18461295, 18461679, 18462063, 18462415, 18462799, 18463151, 18463535, 18463919, 18464271, 18464655, 18465007, 18465391, 18465775, 18466127, 18466511, 18466863, 18467247, 18467599, 18467983, 18468367, 18468719, 18469103, 18469455, 18469839, 18470191, 18470575, 18470927, 18471311, 18471695, 18472047, 18472431, 18472783, 18473167, 18473519, 18473903, 18474255, 18474639, 18474991, 18475375, 18475727, 18476111, 18476463, 18476847, 18477199, 18477583, 18477935, 18478319, 18478671, 18479023, 18479375, 18479759, 18480111, 18480495, 18480847, 18481231, 18481583, 18481967, 18482319, 18482703, 18483055, 18483407, 18483791, 18484143, 18484527, 18484879, 18485263, 18485615, 18485999, 18486351, 18486703, 18487087, 18487439, 18487823, 18488175, 18488559, 18488911]",0,0,2750.2931836911926,2232.1073814882275,1666.667,2113.249,1090.1252317193375,10700.0,16500,100.0,0,0,0,0,0,0,0,16875492140,16875492140,16880815166,17326870557,17326870557,28155660271,5323026,446055391,451378417,451378417,0,10828789714,10828789714,11280168131,prefill,decode,0.0,0.011792823492488787,0.9882071765075112,0.9599847793261584,0,0,0,0,,,,,,,,,-1,16875497858,0,10,0,0,0,1,128,601882624,9115787264,603979776,9709281280,9105301504,0.12419687567234637,0.015625,1,10,10,0,0,27,6,5978447872,9709281280,0.061990440552979836,0.44624477415490016,1,0,3,128,601882624,7937187840,1843396608,9709281280,7865884672,0.2518496644068798,0.03125,1,0,0,1,128,601882624,9115787264,603979776,9709281280,9105301504,0.12419687567234637,0.015625,1,,,16875492140,0,1,1,2048,0,1,2047,0,1,0,0,2048,2047,1,2,0,,,,0,0,0,0,0,0,0,0
0,42,meta-llama/Llama-3.1-8B,4000,606,20992162271,33557061373,12564899102,231236943,458321340,20010872,"[18350767, 18351151, 18351567, 18351951, 18352367, 18352751, 18353135, 18353551, 18353935, 18354351, 18354735, 18355119, 18355535, 18355919, 18356335, 18356719, 18357103, 18357519, 18357903, 18358319, 18358703, 18359087, 18359503, 18359887, 18360271, 18360687, 18361071, 18361455, 18361871, 18362255, 18362639, 18363055, 18363439, 18363823, 18364239, 18364623, 18365007, 18365423, 18365807, 18366191, 18366607, 18366991, 18367375, 18367759, 18368143, 18368527, 18368911, 18369327, 18369711, 18370095, 18370511, 18370895, 18371279, 18371663, 18372079, 18372463, 18372847, 18373231, 18373647, 18374031, 18374415, 18374799, 18375215, 18375599, 18375983, 18376367, 18376783, 18377167, 18377551, 18377935, 18378351, 18378735, 18379119, 18379503, 18379887, 18380303, 18380687, 18381071, 18381455, 18381839, 18382255, 18382639, 18383023, 18383407, 18383791, 18384207, 18384591, 18384975, 18385359, 18385743, 18386127, 18386543, 18386927, 18387311, 18387695, 18388079, 18388463, 18388847, 18389231, 18389615, 18389999, 18390383, 18390767, 18391151, 18391535, 18391951, 18392335, 18392719, 18393103, 18393487, 18393871, 18394255, 18394639, 18395023, 18395407, 18395823, 18396207, 18396591, 18396975, 18397359, 18397743, 18398127, 18398511, 18398895, 18399279, 18399663, 18400047, 18400431, 18400815, 18401231, 18401615, 18401999, 18402383, 18402767, 18403151, 18403535, 18403919, 18404303, 18404687, 18405071, 18405455, 18405839, 18406223, 18406607, 18406991, 18407375, 18407759, 18408143, 18408527, 18408911, 18409295, 18409679, 18410063, 18410415, 18410799, 18411183, 18411567, 18411951, 18412335, 18412719, 18413103, 18413487, 18413871, 18414255, 18414639, 18414991, 18415375, 18415759, 18416143, 18416527, 18416911, 18417295, 18417679, 18418063, 18418447, 18418831, 18419215, 18419599, 18419983, 18420335, 18420719, 18421103, 18421487, 18421871, 18422255, 18422639, 18423023, 18423407, 18423791, 18424143, 18424527, 18424911, 18425295, 18425679, 18426063, 18426447, 18426831, 18427183, 18427567, 18427951, 18428335, 18428719, 18429103, 18429487, 18429839, 18430223, 18430607, 18430991, 18431375, 18431759, 18432111, 18432495, 18432879, 18433231, 18433615, 18433967, 18434351, 18434735, 18435119, 18435503, 18435855, 18436239, 18436623, 18437007, 18437391, 18437743, 18438127, 18438511, 18438895, 18439279, 18439631, 18440015, 18440399, 18440783, 18441135, 18441519, 18441903, 18442287, 18442639, 18443023, 18443407, 18443791, 18444143, 18444527, 18444911, 18445295, 18445647, 18446031, 18446415, 18446767, 18447151, 18447535, 18447919, 18448271, 18448655, 18449039, 18449391, 18449775, 18450159, 18450511, 18450895, 18451279, 18451663, 18452015, 18452399, 18452783, 18453135, 18453519, 18453903, 18454255, 18454639, 18455023, 18455375, 18455727, 18456111, 18456463, 18456847, 18457199, 18457583, 18457967, 18458319, 18458703, 18459087, 18459439, 18459823, 18460207, 18460559, 18460943, 18461295, 18461679, 18462063, 18462415, 18462799, 18463151, 18463535, 18463919, 18464271, 18464655, 18465007, 18465391, 18465775, 18466127, 18466511, 18466863, 18467247, 18467599, 18467983, 18468367, 18468719, 18469103, 18469455, 18469839, 18470191, 18470575, 18470927, 18471311, 18471695, 18472047, 18472431, 18472783, 18473167, 18473519, 18473903, 18474255, 18474639, 18474991, 18475375, 18475727, 18476111, 18476463, 18476847, 18477199, 18477583, 18477935, 18478319, 18478671, 18479023, 18479375, 18479759, 18480111, 18480495, 18480847, 18481231, 18481583, 18481967, 18482319, 18482703, 18483055, 18483407, 18483791, 18484143, 18484527, 18484879, 18485263, 18485615, 18485999, 18486351, 18486703, 18487087, 18487439, 18487823, 18488175, 18488559, 18488911, 17195494, 17195654, 17195782, 17195942, 17196070, 17196230, 17196358, 17196486, 17196646, 17196774, 17196934, 17197062, 17197222, 17197350, 17197510, 17197638, 17197798, 17197926, 17198086, 17198214, 17198374, 17198502, 17198662, 17198790, 17198918, 17199078, 218039922, 227485549, 18388111, 218861099, 230085229, 19182982, 19183590, 19184198, 19184774, 19185382, 19185990, 19186598, 19187206, 19187782, 19188390, 19188998, 19189606, 19190182, 19190790, 19191398, 19192006, 19192614, 19193190, 19193798, 19194406, 19195014, 19195590, 19196198, 19196806, 19197382, 19197990, 19198598, 19199174, 19199750, 19200358, 19200966, 19201542, 19202150, 19202758, 19203334, 19203942, 19204550, 19205126, 19205734, 19206342, 19206918, 19207526, 19208134, 19208710, 19209318, 19209926, 19210502, 19211110, 19211686, 19212294, 19212902, 19213478, 19214086, 19214662, 19215270, 19215878, 19216454, 19217062, 19217638, 19218246, 19218822, 19219430, 19220038, 19220582, 19221190, 19221766, 19222374, 19222950, 19223558, 19224134, 19224742, 19225318, 19225926, 19226502, 19227110, 19227686, 19228294, 19228870, 19229478, 19230054, 19230662, 19231238, 19231846, 19232422, 19233030, 19233606, 19234214, 19234790, 19235366, 19235974, 19236550, 19237158, 19237734, 19238342, 19238918, 19239494, 19240102, 19240678, 19241254, 19241830, 19242406, 19243014, 19243590, 19244166, 19244774, 19245350, 19245958, 19246534, 19247110, 19247718, 19248294, 19248870, 19249478, 19250054, 19250630, 19251238, 19251814, 19252390, 19252998, 19253574, 19254150, 19254726, 19255334, 19255910, 19256486, 19257094, 19257670, 19258246, 19258822, 19259430, 19260006, 19260582, 19261158, 19261734, 19262310, 19262886, 19263462, 19264070, 19264646, 19265222, 19265798, 19266374, 19266982, 19267558, 19268134, 19268710, 19269286, 19269894, 19270470, 19271046, 19271622, 19272198, 19272774, 19273382, 19273958, 19274534, 19275110, 19275686, 19276262, 19276838, 19277446, 19278022, 19278598, 19279174, 19279750, 19280326, 19280902, 19281478, 19282086, 19282662, 19283206, 19283782, 19284358, 19284934, 19285510, 19286086, 19286662, 19287238, 19287814, 19288390, 19288966, 19289542, 19290118, 19290694, 19291270, 19291846, 19292454, 19293030, 19293606, 19294182, 19294758, 19295334, 19295910, 19296486, 19297062, 19297606, 19298182, 19298758, 19299334, 19299910, 19300486, 19301062, 19301638, 19302214, 19302790, 19303366, 19303942, 19304486, 19305062, 19305638]",0,0,2750.2931836911926,2232.1073814882275,1666.667,2113.249,1090.1252317193375,10700.0,16500,100.0,0,0,0,0,0,0,0,20992162271,20992162271,21005636284,21450483611,21450483611,33557061373,13474013,444847327,458321340,458321340,0,12106577762,12106577762,12564899102,prefill,decode,0.0,0.029398615827052697,0.9706013841729473,0.9635236752576034,0,0,0,0,,,,,,,,,-1,20994656257,0,10,0,0,0,1,128,603979776,8555847680,601882624,9709281280,9107398656,0.12419687567234637,0.015625,1,10,10,0,0,28,8,4760002560,9111592960,0.12376488653957299,0.5719536117919534,1,0,3,128,603979776,6842474496,1820327936,9709281280,7888953344,0.24968971874301288,0.03125,1,0,0,1,128,603979776,8555847680,601882624,9709281280,9107398656,0.12419687567234637,0.015625,1,,,20992162271,0,1,1,2048,0,1,2047,0,1,0,0,2048,2047,1,2,0,,,,0,0,0,0,0,0,0,0
