gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,30,30,4862.3264876,3264.326236,13612.253170299993,15636.158198120002,859.9657831666666,480.3406721333333,0,30,126732,8529,46837792,33461438756,33414600964,31677096330,1737504634,94.80016344988844,995
1,1,280.62430400804567,124.72191289246473,28,28,3092.503250892857,2683.5009175,7960.375412799998,9837.368316600001,806.4292712857143,412.02671,0,28,100955,7604,46837792,33461438756,33414600964,26826600691,6588000273,80.28406719536248,905
2,2,467.7071733467427,124.72191289246473,10,10,528.8465369,550.420743,938.0029970999999,1008.2662714200002,137.4648318,389.4145661,0,10,39113,1936,46837792,33461438756,33414600964,10665702099,22748898865,31.91928615425018,399
3,3,654.7900426854399,124.72191289246473,4,4,399.26844675,444.9696985,525.035037,532.802865,45.70592375,352.064294,0,4,18122,846,46837792,33461438756,33414600964,8338630077,25075970887,24.95504909959517,392
4,4,93.54143466934855,374.16573867739424,5,5,393.37896200000006,304.893371,593.9550304,597.4333580800001,72.9678514,318.40756,0,5,19346,876,46837792,33461438756,33414600964,7752280506,25662320458,23.200278567899403,338
5,5,280.62430400804567,374.16573867739424,7,7,416.96406828571435,481.075293,580.4810388000001,587.05336056,80.49933871428571,334.5219004285714,0,7,26424,3978,46837792,33461438756,33414600964,33102205180,312395784,99.06509198078838,1702
6,6,467.7071733467427,374.16573867739424,3,3,331.1549553333333,318.103321,447.38643369999994,458.87826593999995,42.365575666666665,287.638749,0,3,10327,642,46837792,33461438756,33414600964,8445862924,24968738040,25.275965237769405,447
7,7,654.7900426854399,374.16573867739424,3,4,389.65559525,405.135408,532.3887264,534.10924128,65.64301325,322.557997,0,4,17574,744,46837792,33461438756,33414600964,8888743521,24525857443,26.601375639878196,447
8,8,93.54143466934855,623.6095644623236,3,3,422.0745046666666,531.371777,538.1974778,538.8042067599999,36.62761866666666,383.8945066666667,0,3,14098,505,46837792,33461438756,33414600964,5466262964,27948338000,16.35890540751693,251
9,9,280.62430400804567,623.6095644623236,2,2,310.825268,310.825268,382.81899409999994,389.21843642,93.5540965,216.0054075,0,2,7609,450,46837792,33461438756,33414600964,4835371517,28579229447,14.470834238629696,245
10,10,467.7071733467427,623.6095644623236,2,2,271.0189745,271.0189745,338.65503965,344.66713433,2.6854315,266.856343,0,2,8926,523,46837792,33461438756,33414600964,6988044681,26426556283,20.913147185353893,367
11,11,654.7900426854399,623.6095644623236,2,2,277.6766755,277.6766755,279.60002455,279.77098891,8.3884415,267.816915,0,2,8891,596,46837792,33461438756,33414600964,9111420795,24303180169,27.267782742090507,493
