gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,165.83123951777,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
1,1,497.49371855331003,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
2,2,829.1561975888501,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
3,3,1160.81867662439,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
4,4,1492.48115565993,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
5,5,1824.14363469547,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
6,6,2155.8061137310096,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
7,7,2487.4685927665496,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
8,8,2819.13107180209,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
9,9,3150.79355083763,165.83123951777,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
10,10,165.83123951777,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
11,11,497.49371855331003,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
12,12,829.1561975888501,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
13,13,1160.81867662439,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
14,14,1492.48115565993,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
15,15,1824.14363469547,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
16,16,2155.8061137310096,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
17,17,2487.4685927665496,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
18,18,2819.13107180209,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
19,19,3150.79355083763,497.49371855331003,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
20,20,165.83123951777,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
21,21,497.49371855331003,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
22,22,829.1561975888501,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
23,23,1160.81867662439,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
24,24,1492.48115565993,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
25,25,1824.14363469547,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
26,26,2155.8061137310096,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
27,27,2487.4685927665496,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
28,28,2819.13107180209,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
29,29,3150.79355083763,829.1561975888501,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
30,30,165.83123951777,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
31,31,497.49371855331003,1160.81867662439,1,1,440.547776,440.547776,440.547776,440.547776,0.0,439.218678,0,1,4000,128,19933365,2639094698,2619161333,2617840784,1320549,99.94958122726685,129
32,32,829.1561975888501,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
33,33,1160.81867662439,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
34,34,1492.48115565993,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
35,35,1824.14363469547,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
36,36,2155.8061137310096,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
37,37,2487.4685927665496,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
38,38,2819.13107180209,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
39,39,3150.79355083763,1160.81867662439,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
40,40,165.83123951777,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
41,41,497.49371855331003,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
42,42,829.1561975888501,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
43,43,1160.81867662439,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
44,44,1492.48115565993,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
45,45,1824.14363469547,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
46,46,2155.8061137310096,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
47,47,2487.4685927665496,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
48,48,2819.13107180209,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
49,49,3150.79355083763,1492.48115565993,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
50,50,165.83123951777,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
51,51,497.49371855331003,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
52,52,829.1561975888501,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
53,53,1160.81867662439,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
54,54,1492.48115565993,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
55,55,1824.14363469547,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
56,56,2155.8061137310096,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
57,57,2487.4685927665496,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
58,58,2819.13107180209,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
59,59,3150.79355083763,1824.14363469547,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
60,60,165.83123951777,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
61,61,497.49371855331003,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
62,62,829.1561975888501,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
63,63,1160.81867662439,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
64,64,1492.48115565993,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
65,65,1824.14363469547,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
66,66,2155.8061137310096,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
67,67,2487.4685927665496,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
68,68,2819.13107180209,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
69,69,3150.79355083763,2155.8061137310096,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
70,70,165.83123951777,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
71,71,497.49371855331003,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
72,72,829.1561975888501,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
73,73,1160.81867662439,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
74,74,1492.48115565993,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
75,75,1824.14363469547,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
76,76,2155.8061137310096,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
77,77,2487.4685927665496,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
78,78,2819.13107180209,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
79,79,3150.79355083763,2487.4685927665496,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
80,80,165.83123951777,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
81,81,497.49371855331003,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
82,82,829.1561975888501,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
83,83,1160.81867662439,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
84,84,1492.48115565993,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
85,85,1824.14363469547,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
86,86,2155.8061137310096,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
87,87,2487.4685927665496,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
88,88,2819.13107180209,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
89,89,3150.79355083763,2819.13107180209,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
90,90,165.83123951777,3150.79355083763,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
91,91,497.49371855331003,3150.79355083763,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
92,92,829.1561975888501,3150.79355083763,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
93,93,1160.81867662439,3150.79355083763,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
94,94,1492.48115565993,3150.79355083763,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
95,95,1824.14363469547,3150.79355083763,0,0,,,,,,,0,0,0,0,19933365,2639094698,2619161333,0,2619161333,0.0,0
