gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,5,27,516.3177032592592,489.194701,1003.3573627999999,1151.4811255199998,50.77424163304816,445.6282741851852,0,27,125072,17789
1,1,5000.0,2113.249,4,34,653.2081058529411,643.0947490000001,1223.6917898,1311.4738925400002,77.85816677765408,550.296095117647,0,34,186560,21519
2,2,8333.333,2113.249,3,22,730.0301982727274,597.1831265,1839.7550454999996,2094.38918849,174.08496663636362,555.8573499545455,0,22,102560,14335
3,3,0.0,5000.0,5,36,641.694887888889,523.7407245,1413.36783525,1769.1580615499995,76.66565021923086,550.1607239444444,0,36,181584,23588
4,4,3333.333,5000.0,2,36,709.1202734444446,643.5184505,1376.2739925,1439.1862648499998,72.7333015,636.3869719444444,0,36,213536,23745
5,5,6666.667,5000.0,3,24,636.9972479166667,562.7392305000001,1280.8519881999996,1472.12322138,82.17310367426045,541.5576292083334,0,24,131024,16453
6,6,10000.0,5000.0,4,31,415.2243744838709,225.78265,1168.72581,1318.2833922,15.65446387394542,382.1549846451613,0,31,117632,20962
7,7,1666.667,7886.751,2,29,598.2272886206896,602.979754,1319.24973,1474.3163802399997,84.03366375862069,514.193624862069,0,29,151536,18457
8,8,5000.0,7886.751,6,33,588.071034030303,343.495411,1373.8123322,1648.54742992,99.82409705461721,465.4680128181818,0,33,149072,21612
9,9,8333.333,7886.751,3,28,765.9260919642858,729.6449935,1596.8520677,1645.09967591,93.56634114129339,655.0879880714285,0,28,167024,17293
