gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,167.0,333.0,3,49,914.859966142857,858.265959,1222.7763448,1328.51005464,49.28069008163265,862.9699635306122,0,49,392000,32693,0,96729489837,96729489837,89870234038,6859255799,92.9088266561122,4049
1,1,500.0,333.0,8,52,976.3345020192306,940.584726,1249.88335,1490.730166820001,87.45336788461539,885.9004417692307,0,52,416000,34294,0,96729489837,96729489837,93626885073,3102604764,96.79249340689356,4296
2,2,833.0,333.0,9,49,925.1837367551021,877.581694,1268.6155569999996,1415.9114771599995,70.33422489795919,851.8377835306122,0,49,392000,31509,0,96729489837,96729489837,95715734554,1013755283,98.95196874840518,4636
3,3,167.0,667.0,9,50,961.4599796799998,892.0179860000001,1502.4494423499998,1599.8030799599999,86.79092136,862.20623566,0,50,400000,31519,0,96729489837,96729489837,91360360143,5369129694,94.44933525127902,4261
4,4,500.0,667.0,7,53,957.303319037736,878.454593,1248.4832755999998,1470.6884543999995,73.79049369811321,870.826698226415,0,53,424000,35059,0,96729489837,96729489837,91764862236,4964627601,94.86751392014374,4056
5,5,833.0,667.0,6,47,898.6240760851065,849.56452,1149.5329768,1327.64275134,57.31796110638298,828.5037593829787,0,47,376000,30679,0,96729489837,96729489837,93112826614,3616663223,96.26105417376388,4453
6,6,1050167.0,333.0,0,0,,,,,,,0,0,0,0,0,96729489837,96729489837,0,96729489837,0.0,0
7,7,1050500.0,333.0,0,0,,,,,,,0,0,0,0,0,96729489837,96729489837,0,96729489837,0.0,0
8,8,1050833.0,333.0,0,0,,,,,,,0,0,0,0,0,96729489837,96729489837,0,96729489837,0.0,0
9,9,1050167.0,667.0,0,0,,,,,,,0,0,0,0,0,96729489837,96729489837,0,96729489837,0.0,0
10,10,1050500.0,667.0,0,0,,,,,,,0,0,0,0,0,96729489837,96729489837,0,96729489837,0.0,0
11,11,1050833.0,667.0,0,0,,,,,,,0,0,0,0,0,96729489837,96729489837,0,96729489837,0.0,0
