gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,9,63,1009.539371873016,902.235276,1477.661128,1722.0425010400004,104.25513714285715,904.8350935555555,0,63,504000,40234,17748911,112303760106,112286011195,110835701382,1450309813,98.70837889994922,4866
1,1,,,10,57,917.3875193333332,867.293594,1250.3226751999998,1329.2728177199997,62.357092438596496,850.912453877193,0,57,456000,37022,17748911,112303760106,112286011195,108178538040,4107473155,96.34195470006783,4906
2,2,,,7,64,990.14643575,919.089389,1481.9358731999998,1557.5415112499998,86.706415984375,890.83577140625,0,64,512000,42558,17748911,112303760106,112286011195,108628719996,3657291199,96.74287904603841,4587
3,3,,,10,58,944.6281078793105,861.7221865,1421.10097845,1649.5368472999999,70.41560922413794,850.003404,0,58,464000,38448,17748911,112303760106,112286011195,108558233262,3727777933,96.6801047669899,5137
4,4,,,8,58,968.9723061379311,868.0010135,1499.09767995,1586.9869103899998,79.36475475862069,879.7776976896552,0,58,464000,37491,17748911,112303760106,112286011195,107614489523,4671521672,95.83962274348916,4795
