gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,4,26,722.1291276923076,550.6024175,1312.7369845,1805.921457,46.0335795,641.8272179615384,0,26,208000,16912
1,1,5000.0,2113.249,3,30,580.7980102666667,543.433843,815.82914145,941.0273876800002,34.04399296666667,546.5512371,0,30,240000,18910
2,2,8333.333,2113.249,2,22,547.0393280909091,539.474091,579.0466838499999,695.6671738199999,20.449450636363636,526.5898774545454,0,22,176000,14466
3,3,0.0,5000.0,3,32,614.95322915625,552.5712975,974.6467303999999,1349.1229451800004,24.62358209375,580.30003875,0,32,256000,20854
4,4,3333.333,5000.0,3,38,681.837193894737,564.195761,1272.5559916999994,1994.9670749000018,25.67030726315789,564.0944117368422,0,38,304000,25370
5,5,6666.667,5000.0,7,34,1065.9593280294118,769.3753225,2226.779034949999,3360.0138655700025,127.56853902941177,828.0215257058823,0,34,272000,22284
6,6,10000.0,5000.0,2,28,566.2360600000001,544.910768,605.4092327,941.9802506000002,19.19188517857143,545.4797066071428,0,28,224000,19098
7,7,1666.667,7886.751,3,27,748.555990814815,550.891841,1956.2506267999993,2519.7149113799996,22.197898518518517,586.6494493333333,0,27,216000,16960
8,8,5000.0,7886.751,6,36,891.7319939166666,573.6812955,1962.39326375,3552.8813104999986,49.630043083333334,682.5204671388889,0,36,288000,23934
9,9,8333.333,7886.751,3,27,1132.654940925926,547.068751,3980.082549999998,8607.878997739994,19.25770766666667,598.9971505185185,0,27,216000,16965
