gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,1666.667,2113.249,2,24,457.8526895416667,404.8835855,721.3610455499999,751.39549558,32.76009875,425.0925907916667,0,24,144000,15695,17748911,106057340843,106039591932,94070494785,11969097147,88.71261485551979,4095
1,1,5000.0,2113.249,2,30,456.27209856666667,408.163764,588.7887601,730.7647978800002,25.996603133333334,430.27549543333333,0,30,180000,18889,17748911,106057340843,106039591932,96837999946,9201591986,91.32249396819567,3928
2,2,8333.333,2113.249,2,22,436.46608381818174,392.618312,650.4032343499999,851.2251791299998,24.73175018181818,411.7343336363636,0,22,132000,14466,17748911,106057340843,106039591932,101050747838,4988844094,95.29530055415604,4631
3,3,0.0,5000.0,2,34,432.177238,412.8534955,599.1277439999997,720.72986331,17.46869402941176,406.03121070588236,0,34,204000,21990,17748911,106057340843,106039591932,104187398530,1852193402,98.2533001417171,4099
4,4,3333.333,5000.0,3,37,474.6476206486487,415.23971,816.0379321999994,1046.93003444,32.54689921621622,441.9730216756757,0,37,222000,24109,17748911,106057340843,106039591932,99185700365,6853891567,93.53647874145423,3582
5,5,6666.667,5000.0,6,36,874.3960248888889,726.8553125,2370.305083,2383.1002375,136.10760027777778,648.8533316111111,0,36,216000,23994,17748911,106057340843,106039591932,101471174087,4568417845,95.69178100201519,3468
6,6,10000.0,5000.0,2,27,455.65886533333327,404.937672,663.0661706999999,726.57377274,26.832534592592594,428.82633074074073,0,27,162000,18569,17748911,106057340843,106039591932,90786945338,15252646594,85.61608327974228,3652
7,7,1666.667,7886.751,3,31,445.7673958387097,410.757627,730.454979,757.0181989,20.137314838709678,425.39351116129035,0,31,186000,19997,17748911,106057340843,106039591932,98053275811,7986316121,92.46855257032544,3900
8,8,5000.0,7886.751,3,32,564.3631439374999,415.600631,863.0322616999999,2061.151548850002,28.44182190625,467.93143878125,0,32,192000,21264,17748911,106057340843,106039591932,102205918352,3833673580,96.38467716618673,4001
9,9,8333.333,7886.751,3,27,495.129216,398.514756,1063.3578538999998,1315.9078906799998,57.7478447037037,437.2788357777778,0,27,162000,16780,17748911,106057340843,106039591932,94264528809,11775063123,88.89559747593994,3983
