trigger_time_ns,source_instance_id,source_capacity_pressure,source_slot_pressure,target_instance_id,user_id,user_recent_request_count,seeded_tokens,estimated_transfer_ns
34286790465,2,0.6047471670884026,0.1796875,0,9,11,2992,316715168
34286790465,2,0.6047471670884026,0.1796875,0,8,8,2992,316715168
34286790465,2,0.6047471670884026,0.1796875,0,10,4,2992,316715168
36288930430,2,0.6832229293422638,0.1015625,0,9,13,2992,316715168
36288930430,2,0.6832229293422638,0.1015625,0,10,5,2992,316715168
38304289975,2,0.7375716357870917,0.109375,0,9,14,2992,316715168
38304289975,2,0.7375716357870917,0.109375,0,10,7,2992,316715168
42312492108,2,0.6857361643223715,0.2109375,0,8,5,2992,316715168
44318674257,2,0.6594100279057439,0.1171875,0,8,6,2992,316715168
46326667555,2,0.7632694634586924,0.234375,3,9,13,2992,316715168
46326667555,2,0.7632694634586924,0.234375,3,8,8,2992,316715168
48337933713,2,0.7889672911302931,0.1328125,3,9,13,2992,316715168
50349918529,2,0.8666262520156194,0.1484375,0,8,8,2992,316715168
50349918529,2,0.8666262520156194,0.1484375,0,10,7,2992,316715168
52376776374,2,0.9199068335939015,0.28125,4,8,9,2992,316715168
58389182076,2,0.8926382340597335,0.2734375,4,8,10,2992,316715168
58389182076,2,0.8926382340597335,0.2734375,4,9,10,2992,316715168
58389182076,2,0.8926382340597335,0.2734375,4,11,5,2992,316715168
60393420676,2,0.9184617234803396,0.28125,4,8,11,2992,316715168
68427574452,2,0.7346814155599679,0.2265625,4,9,7,2992,316715168
68427574452,2,0.7346814155599679,0.2265625,4,11,5,2992,316715168
70438673133,2,0.7086066026413511,0.125,0,8,13,2992,316715168
77272460367,2,0.6059409537039537,0.109375,0,8,9,2992,316715168
77272460367,2,0.6059409537039537,0.109375,0,11,5,2992,316715168
77272460367,2,0.6059409537039537,0.109375,0,10,5,2992,316715168
77875253885,3,0.6056267993314403,0.1875,0,13,9,2992,316715168
77875253885,3,0.6056267993314403,0.1875,0,12,8,2992,316715168
77875253885,3,0.6056267993314403,0.1875,0,14,6,2992,316715168
79883820971,3,0.6057524610804456,0.1875,1,13,9,2992,316715168
81888002955,3,0.6051241523354187,0.09375,0,15,6,2992,316715168
