gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,65,65,3240.3463458307688,3255.517618,5833.130474199999,6144.1258093199995,2683.0823795692304,555.9611091846153,0,65,254736,16654,46837792,43983874412,43937036620,28646651198,15290385422,65.19932476502099,1577
1,1,280.62430400804567,124.72191289246473,49,49,1571.0433692040815,1371.089663,3290.4017713999992,3405.6504058,1014.5815299387756,552.9581554285714,0,49,188638,11874,46837792,43983874412,43937036620,27240276309,16696760311,61.99843777493249,1536
2,2,467.7071733467427,124.72191289246473,44,45,1932.2018463333332,1944.6939,3743.2121966,3977.2121434800006,1329.315038377778,600.8172742444444,0,45,176464,14430,46837792,43983874412,43937036620,43623419942,313616678,99.28621340416653,2512
3,3,654.7900426854399,124.72191289246473,43,47,1896.1970323404255,1918.824771,3587.5989396,3742.06933088,1299.5206574042554,591.8270667872341,0,47,181786,13539,46837792,43983874412,43937036620,28653698031,15283338589,65.21536324540588,1683
4,4,93.54143466934855,374.16573867739424,47,48,2367.0093655833334,2193.657539,4350.8637052,4522.900296039999,1729.3115671041667,632.4627579375,0,48,175500,12000,46837792,43983874412,43937036620,28041971909,15895064711,63.82308427290562,1618
5,5,280.62430400804567,374.16573867739424,46,46,2800.081242217391,2812.6945655,5163.845902749999,5422.06492845,2112.9370487826086,679.8261400434783,0,46,180876,15380,46837792,43983874412,43937036620,36334052148,7602984472,82.6957276664873,1977
6,6,467.7071733467427,374.16573867739424,0,0,,,,,,,0,0,0,0,46837792,43983874412,43937036620,0,43937036620,0.0,0
7,7,654.7900426854399,374.16573867739424,0,0,,,,,,,0,0,0,0,46837792,43983874412,43937036620,0,43937036620,0.0,0
8,8,93.54143466934855,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,43983874412,43937036620,0,43937036620,0.0,0
9,9,280.62430400804567,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,43983874412,43937036620,0,43937036620,0.0,0
10,10,467.7071733467427,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,43983874412,43937036620,0,43937036620,0.0,0
11,11,654.7900426854399,623.6095644623236,0,0,,,,,,,0,0,0,0,46837792,43983874412,43937036620,0,43937036620,0.0,0
