gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,9,30,837.7353102,597.8270359999999,1465.4923166499998,1725.1796132400002,205.58185763333333,630.6623546000001,0,30,240000,20042,17748911,106408075252,106390326341,101937906428,4452419913,95.81501432871895,3615
1,1,,,11,31,761.2037345483872,569.063608,1254.81688,1838.0599365999997,154.2273560967742,574.0040063870968,0,31,248000,19555,17748911,106408075252,106390326341,97267528537,9122797804,91.4251623077461,3363
2,2,,,11,29,842.3070182068965,567.11687,1768.1119323999983,2447.8139483999994,186.0175767586207,576.0799578965517,0,29,232000,19141,17748911,106408075252,106390326341,99326759045,7063567296,93.36070530194634,3584
3,3,,,7,31,755.8799427419355,556.832666,1599.704648,1973.6262917999998,122.73898693548388,573.4118371612902,0,31,248000,19902,17748911,106408075252,106390326341,105185040116,1205286225,98.86710919455511,3815
4,4,,,9,31,701.2211852903226,563.121144,1048.0543049999999,1157.6947957999998,134.21076593548386,562.6676720645162,0,31,248000,20977,17748911,106408075252,106390326341,100484094859,5906231482,94.44852583394709,3457
5,5,,,13,29,908.8938616896551,920.301316,1478.0029742,2222.053559399999,234.00596917241378,621.2521023793104,0,29,232000,19325,17748911,106408075252,106390326341,101465538197,4924788144,95.37101885728298,3685
6,6,,,8,28,782.0274132857143,629.2737970000001,1196.9560611,1458.8744244100003,184.95730839285713,588.29494025,0,28,224000,18749,17748911,106408075252,106390326341,101204361500,5185964841,95.12552971745001,3753
7,7,,,9,30,756.8485480333334,566.5712444999999,1488.3841799999993,1598.8408506600001,162.63031636666668,572.294777,0,30,240000,19394,17748911,106408075252,106390326341,99750685839,6639640502,93.75916896737513,3568
8,8,,,10,31,776.3335971290322,575.903703,1227.697252,1847.1953244999995,189.7616754516129,551.2893680967742,0,31,248000,19907,17748911,106408075252,106390326341,102885437431,3504888910,96.70563195871192,3697
9,9,,,8,30,695.0176298333332,567.2220064999999,993.3308402,1131.2375511900002,140.12947393333334,553.2936740666668,0,30,240000,18761,17748911,106408075252,106390326341,100403804149,5986522192,94.37305777894494,3669
