gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,482.9708948333334,460.4353595,605.6580853999997,753.2257643999999,19.7222505,463.2486443333333,0,24,96000,15695
1,1,5000.0,2113.249,2,30,480.2786804666667,463.524139,553.8101988499997,773.8863953300001,17.951566233333335,462.32711423333336,0,30,120000,18889
2,2,8333.333,2113.249,2,22,461.8651353636364,463.253611,478.73266415,479.97148761,8.894348363636363,452.970787,0,22,88000,14466
3,3,0.0,5000.0,2,35,548.5082822571428,472.726481,884.9956681999998,1195.3084577199986,61.75306305714285,486.7552192,0,35,140000,22625
4,4,3333.333,5000.0,2,49,576.847193755102,488.274746,1057.5742883999987,1359.668037999999,76.11170653061224,500.7354872244898,0,49,196000,32215
5,5,6666.667,5000.0,2,25,475.73260455999997,462.646809,482.2915122,728.8141811599994,13.12850128,462.60410327999995,0,25,100000,17011
6,6,10000.0,5000.0,2,30,486.66627103333326,467.0346855,628.8329972499994,771.32980638,14.9439528,471.72231823333334,0,30,120000,20405
7,7,1666.667,7886.751,2,29,493.53298127586214,471.178604,684.5947567999998,725.6542686399999,21.915683862068967,471.6172974137931,0,29,116000,18457
8,8,5000.0,7886.751,2,30,479.7858465,470.707005,557.9419386499997,705.6662753500001,15.267340533333334,464.5185059666666,0,30,120000,19793
9,9,8333.333,7886.751,2,26,473.8841553846154,461.28941,486.11238475,691.26585175,11.233423884615384,462.6507315,0,26,104000,16197
