gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,2897.1856434583333,930.2083305,11145.908994349998,11989.96554942,111.98971154166667,793.462303625,0,24,240000,15695
1,1,5000.0,2113.249,2,30,4901.1106111,2996.15733,14207.278254649995,16660.440229030002,47.49542693333333,759.2494363999999,0,30,300000,18889
2,2,8333.333,2113.249,2,22,1755.3224518636364,730.4154384999999,5016.36316655,9222.443233369995,80.8027399090909,764.0326201818182,0,22,220000,14466
3,3,0.0,5000.0,2,35,15145.498480457143,16443.471635,32614.58014,33589.74800144,43.06169742857143,745.9266650285715,0,35,350000,22625
4,4,3333.333,5000.0,2,49,45540.23020910205,45594.889356,82544.71494179999,84602.44517804,79.78020846938776,770.9812786938776,0,49,490000,32215
5,5,6666.667,5000.0,2,25,5349.5445658,4581.371075,13488.688146399989,14254.31168452,61.18040296,761.8324459600001,0,25,250000,17011
6,6,10000.0,5000.0,2,30,10601.851349766666,7147.38773,32826.71620135,35239.76366255,20.215463733333333,721.0384807333334,0,30,300000,20405
7,7,1666.667,7886.751,2,29,6484.215735172414,6883.736926,15433.676336399998,16964.67557248,37.29092337931035,747.5844793448275,0,29,290000,18457
8,8,5000.0,7886.751,2,30,8855.483853833333,7520.911851,22822.364649350002,23103.168316040003,49.1680055,757.017366,0,30,300000,19793
9,9,8333.333,7886.751,2,26,4066.571320923077,750.271131,10137.2186055,12855.84250375,27.731162,734.4647308461539,0,26,260000,16197
