gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,59.9584106288328,194.5793183026169,53,80,330.4523887,209.40902749999998,1634.3618182999999,1810.6039966099997,53.1281713,246.10762688749998,0,80,344733,25911,10630949,138033676420,138023045471,111862728229,26160317242,81.04641355164378,4573
1,1,179.8752318864984,194.5793183026169,40,70,241.8806719857143,213.966907,519.6515895999999,919.593637170002,16.1644194,224.1384998714286,0,70,334440,24393,10630949,138033676420,138023045471,115417668012,22605377459,83.62202675512648,4747
2,2,299.792053144164,194.5793183026169,49,106,241.4129330849057,216.4113205,549.7112465,1182.1848777500015,28.095229311320757,185.39813601886792,0,106,485753,32352,10630949,138033676420,138023045471,126157660263,11865385208,91.40333038768294,4985
3,3,419.70887440182963,194.5793183026169,66,113,1837.3491233451327,548.638179,5802.193345199999,7820.857861599991,33.27566886725664,234.0159918495575,0,113,494460,44892,10630949,138033676420,138023045471,121876241904,16146803567,88.3013713312154,3965
4,4,59.9584106288328,583.7379549078507,49,90,232.5639123888889,216.8215295,483.1145798499999,705.8161289699999,26.7578411,204.4059462666667,0,90,380030,30450,10630949,138033676420,138023045471,115257888636,22765156835,83.50626393055268,4521
5,5,179.8752318864984,583.7379549078507,47,81,301.7518809382716,226.022714,887.177279,1141.4863434000004,49.98310991358024,250.30019850617285,0,81,359306,24734,10630949,138033676420,138023045471,114671943704,23351101767,83.0817370481031,4803
6,6,299.792053144164,583.7379549078507,54,100,596.6011241699999,223.511698,3368.8665043999995,5687.214817950017,28.55554014,192.22467346000002,0,100,419513,41382,10630949,138033676420,138023045471,117158090682,20864954789,84.88299202658592,4286
7,7,419.70887440182963,583.7379549078507,52,97,460.0809769587629,236.67553,1697.9346453999983,2477.122670319997,38.23347849484536,221.2760407628866,0,97,422428,37075,10630949,138033676420,138023045471,114171731713,23851313758,82.71932511226076,4117
8,8,59.9584106288328,972.8965915130844,49,93,552.5962773010754,283.953034,1521.9744969999983,3821.8668216399983,32.08511147311828,240.49728765591396,0,93,441302,34463,10630949,138033676420,138023045471,111940462221,26082583250,81.10273312620086,3932
9,9,179.8752318864984,972.8965915130844,59,113,6279.426525734514,1704.172443,22260.711662999987,81304.95066839989,50.144645442477874,271.7203212300885,0,113,541431,48151,10630949,138033676420,138023045471,137362756541,660288930,99.52160965022415,4246
10,10,299.792053144164,972.8965915130844,53,87,898.2878831954024,230.868263,4527.858825800001,6710.479547380001,26.19795063218391,248.8769282183908,0,87,383604,36591,10630949,138033676420,138023045471,117006171670,21016873801,84.77292416691685,4280
11,11,419.70887440182963,972.8965915130844,40,67,185.9397600895522,202.035911,344.8595354999999,405.1016130600001,16.782721567164177,167.87001822388058,0,67,259172,18777,10630949,138033676420,138023045471,111985290648,26037754823,81.1352120697331,5310
