gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,2,24,191.32762633333334,180.00871999999998,301.33586759999974,320.29851898,23.030483916666668,168.29714241666665,0,24,48000,15695,17748911,59813684758,59795935847,54681872058,5114063789,91.4474726140496,2619
1,1,,,3,31,198.87518903225808,179.056306,308.7236815,343.3989158,19.807090752777224,177.32326712903225,0,31,62000,19461,17748911,59813684758,59795935847,55074111386,4721824461,92.10343580359417,2499
2,2,,,3,23,196.87634765217396,184.135408,312.2520327999999,358.07139118000003,16.07356414504756,178.37425308695654,0,23,46000,15235,17748911,59813684758,59795935847,56913268871,2882666976,95.17915902616545,2771
3,3,,,2,35,186.67056842857144,184.430556,196.5765884,267.3744312999996,13.923006628571429,172.7475618,0,35,70000,22625,17748911,59813684758,59795935847,59193204955,602730892,98.99202030462035,2622
4,4,,,2,45,208.9314375555556,192.925964,315.80480099999994,423.78099916000025,25.974106688888888,182.95733086666667,0,45,90000,29723,17748911,59813684758,59795935847,56929390563,2866545284,95.20612020968342,2166
5,5,,,2,25,193.24455888,177.670331,281.2004748,298.61773747999996,24.3823938,168.86216508,0,25,50000,17011,17748911,59813684758,59795935847,57742637933,2053297914,96.56615807593717,2763
6,6,,,3,31,196.419322516129,184.219815,287.2935125,306.5749892,23.143535849551416,171.51649954838712,0,31,62000,21019,17748911,59813684758,59795935847,53712065654,6083870193,89.8256125490421,2370
7,7,,,2,29,183.4004289310345,179.28952,200.70366679999995,274.4519437599999,13.322456551724137,170.07797237931035,0,29,58000,18457,17748911,59813684758,59795935847,54248896731,5547039116,90.7233843948973,2488
8,8,,,2,30,186.11172560000003,181.677416,194.41296484999998,292.7655517400001,15.759086033333332,170.35263956666665,0,30,60000,19793,17748911,59813684758,59795935847,58208305471,1587630376,97.34491925996062,2677
9,9,,,3,27,188.47366355555556,180.747051,256.06330929999996,304.5651409799999,17.35753093837385,168.98845644444444,0,27,54000,16734,17748911,59813684758,59795935847,53232533922,6563401925,89.02366551834929,2495
