request_id,decision_time_ns,reevaluation_count,home_instance_id,candidate_instance_id,candidate_count,admissible_candidate_count,capacity_pressure_rank,model_ttft_rank,selected_by_model,predicted_total_ttft_ms,predicted_route_probability,predicted_route_positive_ms,predicted_route_upper_ms,predicted_route_ms,predicted_scheduler_raw_ms,predicted_scheduler_ms,predicted_compute_ms,predicted_formula_ttft_ms,request_migration_ms,kv_migration_ms,downlink_ms,candidate_waiting_reqs,candidate_running_reqs,candidate_max_num_seqs,candidate_required_kv_bytes,candidate_free_npu_bytes,candidate_projected_active_kv_bytes,candidate_kv_budget_bytes,candidate_available_kv_bytes,candidate_reserved_kv_bytes,candidate_reserved_slots,candidate_reserved_prefill_tokens,candidate_capacity_pressure,candidate_slot_pressure,candidate_admissible,feature_request_rate_rps,feature_arrival_offset_s,feature_interarrival_ms,feature_global_arrivals_1s,feature_global_arrivals_5s,feature_home_arrivals_1s,feature_home_arrivals_5s,feature_home_workload_share,feature_input_tokens,feature_output_tokens,feature_home_cached_prefix_tokens,feature_router_initial_waiting_reqs,feature_router_initial_running_reqs,feature_router_initial_required_kv_bytes,feature_router_initial_available_kv_bytes,feature_router_initial_projected_active_kv_bytes,feature_router_initial_capacity_pressure,feature_router_initial_slot_pressure,feature_router_initial_admissible_candidate_count,feature_router_initial_total_waiting_reqs,feature_router_initial_max_waiting_reqs,feature_router_initial_total_running_reqs,feature_router_initial_max_running_reqs,feature_router_initial_min_available_kv_bytes,feature_router_initial_max_available_kv_bytes,feature_router_initial_min_capacity_pressure,feature_router_initial_max_capacity_pressure
51,18237109993,0,4,0,9,9,9,9,0,1247.692792350512,1.426376689619959e-10,0.15231895074076704,10311.839012640094,2.172642007240009e-11,519.9012457515439,519.9012457515439,410.4569855989465,930.3582313505121,0.318818,316.715168,0.300575,1,4,128,889192448,4632076288,4391436288,9709281280,5317844992,0,0,0,0.5438743181616837,0.0390625,1,3.3368690004150836,18.21799358,164.622106,3,14,1,1,0.08,6000,769,2992,1,4,889192448,5317844992,4391436288,0.5438743181616837,0.0390625,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
51,18237109993,0,4,1,9,9,4,5,0,730.2929933923621,2.7870173879187125e-14,0.7242340700811454,10312.410927759434,2.0184529462392916e-14,2.5014467934156537,2.5014467934156537,410.4569855989465,412.95843239236217,0.318818,316.715168,0.300575,0,3,128,889192448,4636270592,2606759936,9709281280,7102521344,0,0,0,0.3600629421666111,0.03125,1,3.3368690004150836,18.21799358,164.622106,3,14,0,1,0.1,6000,769,2992,0,3,889192448,7102521344,2606759936,0.3600629421666111,0.03125,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
51,18237109993,0,4,2,9,9,5,7,0,736.2804458698671,2.449346528594429e-14,0.15231895074076704,10311.839012640094,3.7308189323604355e-15,8.488899270920554,8.488899270920554,410.4569855989465,418.9458848698671,0.318818,316.715168,0.300575,0,3,128,889192448,7192698880,2625634304,9709281280,7083646976,0,0,0,0.3620068932640913,0.03125,1,3.3368690004150836,18.21799358,164.622106,3,14,0,1,0.07333333333333333,6000,769,2992,0,3,889192448,7083646976,2625634304,0.3620068932640913,0.03125,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
51,18237109993,0,4,3,9,9,7,1,1,727.7915465989465,3.225211142051461e-14,0.5843987338275185,10312.27109242318,1.8848093077412788e-14,-5.107351009366812,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,3,128,889192448,6263660544,2642411520,9709281280,7066869760,0,0,0,0.36373484979518483,0.03125,1,3.3368690004150836,18.21799358,164.622106,3,14,0,0,0.11666666666666667,6000,769,2992,0,3,889192448,7066869760,2642411520,0.36373484979518483,0.03125,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
51,18237109993,0,4,6,9,9,8,6,0,732.3381721696105,2.4235050423183016e-12,0.7242340700811454,10312.410927759434,1.7551849206603621e-12,4.546625570662196,4.546625570662196,410.4569855989465,415.00361116961045,0.318818,316.715168,0.300575,0,4,128,889192448,6366420992,3508535296,9709281280,6200745984,0,0,0,0.4529406057128875,0.0390625,1,3.3368690004150836,18.21799358,164.622106,3,14,0,1,0.1,6000,769,2992,0,4,889192448,6200745984,3508535296,0.4529406057128875,0.0390625,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
51,18237109993,0,4,7,9,9,3,2,0,727.7915465989465,3.279503911835999e-16,0.4432264318367582,10312.12992012119,1.4535628170377603e-16,-2.704022799656234,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,2,128,889192448,6251077632,1746927616,9709281280,7962353664,0,0,0,0.2715051699480685,0.0234375,1,3.3368690004150836,18.21799358,164.622106,3,14,0,0,0.09666666666666666,6000,769,2992,0,2,889192448,7962353664,1746927616,0.2715051699480685,0.0234375,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
51,18237109993,0,4,8,9,9,2,3,0,727.7915465989465,4.545278470554659e-18,0.7242340700811454,10312.410927759434,3.2918455263820037e-18,-1.2522517917050509,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,1,128,889192448,5428994048,866123776,9709281280,8843157504,0,0,0,0.18078745206565897,0.015625,1,3.3368690004150836,18.21799358,164.622106,3,14,0,1,0.1,6000,769,2992,0,1,889192448,8843157504,866123776,0.18078745206565897,0.015625,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
51,18237109993,0,4,9,9,9,6,8,0,841.3103589561033,3.6798135572432044e-14,0.27400127024062537,10311.960694959593,1.0082735889333122e-14,113.51881235715678,113.51881235715678,410.4569855989465,523.9757979561033,0.318818,316.715168,0.300575,0,3,128,889192448,6423044096,2634022912,9709281280,7075258368,0,0,0,0.3628708715296381,0.03125,1,3.3368690004150836,18.21799358,164.622106,3,14,1,2,0.08666666666666667,6000,769,2992,0,3,889192448,7075258368,2634022912,0.3628708715296381,0.03125,9,1,1,35,11,135782400,8855740416,0.17949148466733883,1.077596891703193
67,21907508778,0,4,5,9,9,2,2,0,729.1448709996764,1.6933787704881181e-16,0.15231895074076704,10311.839012640094,2.5793367752744033e-17,1.3533244007300254,1.3533244007300254,410.4569855989465,411.8103099996765,0.318818,316.715168,0.300575,0,2,128,880803840,6366420992,1740636160,9709281280,7968645120,0,0,0,0.2699932079833617,0.0234375,1,3.3368690004150836,21.888218808,103.808907,6,21,0,1,0.08333333333333333,6000,713,2992,0,2,880803840,7968645120,1740636160,0.2699932079833617,0.0234375,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,0,9,9,9,8,0,845.5519889153757,9.553168390594174e-09,0.16336204885053718,10311.850055738203,1.560625161301653e-09,117.76044231486856,117.76044231486856,410.4569855989465,528.2174279153757,0.318818,316.715168,0.300575,0,6,128,880803840,3365396480,5265948672,9709281280,4443332608,0,0,0,0.6330800740793865,0.0546875,1,3.3368690004150836,21.888218808,103.808907,6,21,1,2,0.08,6000,713,2992,0,6,880803840,4443332608,5265948672,0.6330800740793865,0.0546875,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,1,9,9,5,4,0,733.2502965950258,1.2147066684057263e-12,0.7407580420143276,10312.427451731368,8.99803733309973e-13,5.458749996078429,5.458749996078429,410.4569855989465,415.91573559502586,0.318818,316.715168,0.300575,0,4,128,880803840,3006783488,3464495104,9709281280,6244786176,0,0,0,0.4475407415532203,0.0390625,1,3.3368690004150836,21.888218808,103.808907,6,21,0,2,0.1,6000,713,2992,0,4,880803840,6244786176,3464495104,0.4475407415532203,0.0390625,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,2,9,9,3,3,0,731.3635135103324,1.5867703660286982e-16,0.15231895074076704,10311.839012640094,2.4169519722003417e-17,3.571966911385715,3.571966911385715,410.4569855989465,414.02895251033226,0.318818,316.715168,0.300575,0,2,128,880803840,6341255168,1742733312,9709281280,7966547968,0,0,0,0.27020920254974834,0.0234375,1,3.3368690004150836,21.888218808,103.808907,6,21,0,1,0.07333333333333333,6000,713,2992,0,2,880803840,7966547968,1742733312,0.27020920254974834,0.0234375,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,3,9,9,6,6,0,833.6707491000557,1.986725672889522e-12,0.9110340393069599,10312.59772772866,1.8099747147673793e-12,105.87920250110749,105.87920250110749,410.4569855989465,516.3361881000558,0.318818,316.715168,0.300575,0,4,128,880803840,3849838592,3519021056,9709281280,6190260224,0,0,0,0.45315660027927424,0.0390625,1,3.3368690004150836,21.888218808,103.808907,6,21,1,2,0.11666666666666667,6000,713,2992,0,4,880803840,6190260224,3519021056,0.45315660027927424,0.0390625,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,6,9,9,7,7,0,843.1563961955313,1.3443396929177512e-10,1.0015731652909867,10312.688266854644,1.3464545614619451e-10,115.3648495964503,115.3648495964503,410.4569855989465,525.8218351955314,0.318818,316.715168,0.300575,0,5,128,880803840,5116518400,4353687552,9709281280,5355593728,0,0,0,0.5391224377011766,0.046875,1,3.3368690004150836,21.888218808,103.808907,6,21,1,3,0.1,6000,713,2992,0,5,880803840,5355593728,4353687552,0.5391224377011766,0.046875,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,7,9,9,1,5,0,828.2335076445044,3.0663586404672767e-18,0.7242340700811454,10312.410927759434,2.2207613985141035e-18,100.4419610455577,100.4419610455577,410.4569855989465,510.89894664450424,0.318818,316.715168,0.300575,0,1,128,880803840,5443674112,889192448,9709281280,8820088832,0,0,0,0.1822994140303658,0.015625,1,3.3368690004150836,21.888218808,103.808907,6,21,1,1,0.09666666666666666,6000,713,2992,0,1,880803840,8820088832,889192448,0.1822994140303658,0.015625,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,8,9,9,4,1,1,727.7915465989465,1.9910578310250412e-16,0.7242340700811454,10312.410927759434,1.441991916730203e-16,-2.2583780470787422,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,2,128,880803840,4600619008,1753219072,9709281280,7956062208,0,0,0,0.2712891753816818,0.0234375,1,3.3368690004150836,21.888218808,103.808907,6,21,0,1,0.1,6000,713,2992,0,2,880803840,7956062208,1753219072,0.2712891753816818,0.0234375,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
67,21907508778,0,4,9,9,9,8,9,0,852.0970098646659,1.0492722677628686e-08,0.5990057412729495,10312.285699430626,6.285201125484459e-09,124.30546325943418,124.30546325943418,410.4569855989465,534.7624488646659,0.318818,316.715168,0.300575,0,6,128,880803840,3996639232,5224005632,9709281280,4485275648,0,0,0,0.6287601827516527,0.0546875,1,3.3368690004150836,21.888218808,103.808907,6,21,1,4,0.08666666666666667,6000,713,2992,0,6,880803840,4485275648,5224005632,0.6287601827516527,0.0546875,9,0,0,43,11,123199488,8820088832,0.1822994140303658,1.0780288808359664
82,26800468578,0,4,5,9,9,5,3,0,727.7915465989469,1.2884072276257015e-12,0.2229745495216455,10311.909668238875,2.8728202118027296e-13,-1.8554301438048186,0.0,410.4569855989465,410.4569855989468,0.318818,316.715168,0.300575,0,4,128,889192448,4718059520,3516923904,9709281280,6192357376,0,0,0,0.4538045839784343,0.0390625,1,3.3368690004150836,26.781136197,376.857487,3,16,0,2,0.08333333333333333,6000,773,2992,0,4,889192448,6192357376,3516923904,0.4538045839784343,0.0390625,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,0,9,9,2,1,1,727.7915465989465,1.2442804077775304e-14,0.013942864391927838,10311.700636553745,1.7348832991174778e-16,-11.349766198639813,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,3,128,889192448,2876760064,2625634304,9709281280,7083646976,0,0,0,0.3620068932640913,0.03125,1,3.3368690004150836,26.781136197,376.857487,3,16,0,0,0.08,6000,773,2992,0,3,889192448,7083646976,2625634304,0.3620068932640913,0.03125,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,1,9,9,8,8,0,829.4032837200263,8.320266844409279e-09,1.2519759577286014,10312.938669647081,1.0416774051086836e-08,101.61173711066296,101.61173711066296,410.4569855989465,512.0687227200262,0.318818,316.715168,0.300575,0,6,128,889192448,1326964736,5179965440,9709281280,4529315840,0,0,0,0.625088275123079,0.0546875,1,3.3368690004150836,26.781136197,376.857487,3,16,1,2,0.1,6000,773,2992,0,6,889192448,4529315840,5179965440,0.625088275123079,0.0546875,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,2,9,9,4,9,0,831.8951428118463,1.4004182865926556e-12,0.2229745495216455,10311.909668238875,3.1225763659487203e-13,104.10359621289933,104.10359621289933,410.4569855989465,514.5605818118462,0.318818,316.715168,0.300575,0,4,128,889192448,4688699392,3506438144,9709281280,6202843136,0,0,0,0.45272461114650087,0.0390625,1,3.3368690004150836,26.781136197,376.857487,3,16,1,2,0.07333333333333333,6000,773,2992,0,4,889192448,6202843136,3506438144,0.45272461114650087,0.0390625,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,3,9,9,7,5,0,727.7915465991256,1.2361646561167866e-10,1.4487901758504704,10313.135483865204,1.7909432095155757e-10,-11.367410586521892,0.0,410.4569855989465,410.45698559912563,0.318818,316.715168,0.300575,0,5,128,889192448,2933383168,4404019200,9709281280,5305262080,0,0,0,0.5451702855600039,0.046875,1,3.3368690004150836,26.781136197,376.857487,3,16,0,1,0.11666666666666667,6000,773,2992,0,5,889192448,5305262080,4404019200,0.5451702855600039,0.046875,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,6,9,9,1,2,0,727.7915465989465,1.4910120912083765e-14,1.2305993007656102,10312.917292990118,1.8348384368740982e-14,-11.733846036748755,0.0,410.4569855989465,410.4569855989465,0.318818,316.715168,0.300575,0,3,128,889192448,4617396224,2608857088,9709281280,7100424192,0,0,0,0.3602789367329978,0.03125,1,3.3368690004150836,26.781136197,376.857487,3,16,0,1,0.1,6000,773,2992,0,3,889192448,7100424192,2608857088,0.3602789367329978,0.03125,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,7,9,9,3,4,0,727.7915465989488,1.4309657944375477e-12,1.6145666206693106,10313.301260310021,2.310389607018407e-12,-0.8127841478234483,0.0,410.4569855989465,410.45698559894885,0.318818,316.715168,0.300575,0,4,128,889192448,3027755008,3491758080,9709281280,6217523200,0,0,0,0.45121264918179405,0.0390625,1,3.3368690004150836,26.781136197,376.857487,3,16,0,3,0.09666666666666666,6000,773,2992,0,4,889192448,6217523200,3491758080,0.45121264918179405,0.0390625,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,8,9,9,6,7,0,827.8967592835262,1.3380733325427323e-10,1.2519759577286014,10312.938669647081,1.6752356420212887e-10,100.10521268441221,100.10521268441221,410.4569855989465,510.56219828352624,0.318818,316.715168,0.300575,0,5,128,889192448,2276974592,4378853376,9709281280,5330427904,0,0,0,0.5425783507633636,0.046875,1,3.3368690004150836,26.781136197,376.857487,3,16,1,2,0.1,6000,773,2992,0,5,889192448,5330427904,4378853376,0.5425783507633636,0.046875,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
82,26800468578,0,4,9,9,9,9,6,0,727.7915469143725,4.986975810670896e-07,0.6324993330404789,10312.319193022393,3.1542588741383433e-07,-1.3168873700979986,0.0,410.4569855989465,410.4569859143724,0.318818,316.715168,0.300575,0,7,128,889192448,3042435072,6083837952,9709281280,3625443328,0,0,0,0.7181819332357421,0.0625,1,3.3368690004150836,26.781136197,376.857487,3,16,0,1,0.08666666666666667,6000,773,2992,0,7,889192448,3625443328,6083837952,0.7181819332357421,0.0625,9,0,0,52,11,91742208,7100424192,0.3602789367329978,1.0821327775973135
84,27018502833,0,4,5,9,9,5,2,0,735.1162800848398,1.4241494303713817e-12,0.2229745495216455,10311.909668238875,3.175490776885669e-13,7.324733485893049,7.324733485893049,410.4569855989465,417.7817190848399,0.318818,316.715168,0.300575,0,4,128,889192448,4713865216,3516923904,9709281280,6192357376,0,0,0,0.4538045839784343,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,0,2,0.08333333333333333,6000,769,2992,0,4,889192448,6192357376,3516923904,0.4538045839784343,0.0390625,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
84,27018502833,0,4,0,9,9,4,9,0,1132.7876733778808,7.892454276815839e-13,0.013942864391927838,10311.700636553745,1.1004341970113414e-14,404.9961267789344,404.9961267789344,410.4569855989465,815.4531123778809,0.318818,316.715168,0.300575,1,3,128,889192448,2478301184,3514826752,9709281280,6194454528,0,0,0,0.4535885894120476,0.03125,1,3.3368690004150836,26.997786849,81.98187,5,16,0,0,0.08,6000,769,2992,1,3,889192448,6194454528,3514826752,0.4535885894120476,0.03125,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
84,27018502833,0,4,1,9,9,6,6,0,836.6056003560733,1.1029130629072969e-10,1.2519759577286014,10312.938669647081,1.3808206382247482e-10,108.81405375698874,108.81405375698874,410.4569855989465,519.2710393560733,0.318818,316.715168,0.300575,0,5,128,889192448,1316478976,4290772992,9709281280,5418508288,0,0,0,0.5335065789751227,0.046875,1,3.3368690004150836,26.997786849,81.98187,5,16,1,2,0.1,6000,769,2992,0,5,889192448,5418508288,4290772992,0.5335065789751227,0.046875,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
84,27018502833,0,4,2,9,9,3,8,0,841.0753064415441,1.547961593484613e-12,0.2229745495216455,10311.909668238875,3.451560389840401e-13,113.28375984259719,113.28375984259719,410.4569855989465,523.740745441544,0.318818,316.715168,0.300575,0,4,128,889192448,4684505088,3506438144,9709281280,6202843136,0,0,0,0.45272461114650087,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,1,2,0.07333333333333333,6000,769,2992,0,4,889192448,6202843136,3506438144,0.45272461114650087,0.0390625,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
84,27018502833,0,4,3,9,9,8,1,1,727.7915465991445,1.366402759223507e-10,1.4487901758504704,10313.135483865204,1.9796308938179927e-10,-2.1872469568240254,0.0,410.4569855989465,410.4569855991445,0.318818,316.715168,0.300575,0,5,128,889192448,2927091712,4404019200,9709281280,5305262080,0,0,0,0.5451702855600039,0.046875,1,3.3368690004150836,26.997786849,81.98187,5,16,0,1,0.11666666666666667,6000,769,2992,0,5,889192448,5305262080,4404019200,0.5451702855600039,0.046875,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
84,27018502833,0,4,6,9,9,1,5,0,830.8438753648605,1.4865636341170643e-12,1.2305993007656102,10312.917292990118,1.829364168688044e-12,103.05232876591215,103.05232876591215,410.4569855989465,513.5093143648605,0.318818,316.715168,0.300575,0,4,128,889192448,4218937344,3464495104,9709281280,6244786176,0,0,0,0.44840471981876706,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,1,1,0.1,6000,769,2992,0,4,889192448,6244786176,3464495104,0.44840471981876706,0.0390625,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
84,27018502833,0,4,7,9,9,2,4,0,736.1589260808234,1.5817274828430046e-12,1.6145666206693106,10313.301260310021,2.553804396793605e-12,8.36737948187442,8.36737948187442,410.4569855989465,418.8243650808235,0.318818,316.715168,0.300575,0,4,128,889192448,3027755008,3491758080,9709281280,6217523200,0,0,0,0.45121264918179405,0.0390625,1,3.3368690004150836,26.997786849,81.98187,5,16,0,3,0.09666666666666666,6000,769,2992,0,4,889192448,6217523200,3491758080,0.45121264918179405,0.0390625,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
84,27018502833,0,4,8,9,9,7,7,0,837.0769229132419,1.4790481871333223e-10,1.2519759577286014,10312.938669647081,1.851732770612993e-10,109.28537631411007,109.28537631411007,410.4569855989465,519.7423619132418,0.318818,316.715168,0.300575,0,5,128,889192448,2146951168,4378853376,9709281280,5330427904,0,0,0,0.5425783507633636,0.046875,1,3.3368690004150836,26.997786849,81.98187,5,16,1,2,0.1,6000,769,2992,0,5,889192448,5330427904,4378853376,0.5425783507633636,0.046875,9,1,1,52,11,91742208,6244786176,0.44840471981876706,1.0821327775973135
