gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,24,25,303.22724328,239.65457,578.024234,729.8721371599996,49.6358378,252.367333,0,25,91817,6504,78062987,38924568337,38846505350,26501859523,12344645827,68.22199135861264,1027
1,1,280.62430400804567,124.72191289246473,27,27,365.59333318518514,253.272581,949.0609585999996,1640.850349699999,44.388853259259264,228.9109914074074,0,27,99609,8063,78062987,38924568337,38846505350,31592923575,7253581775,81.32758221197366,1258
2,2,467.7071733467427,124.72191289246473,26,32,2029.0505470624998,588.2338065,7261.3594101,8402.106921520002,57.043934375,293.092324125,0,32,140181,8917,78062987,38924568337,38846505350,30444378282,8402127068,78.37095771602014,964
3,3,654.7900426854399,124.72191289246473,22,22,294.44415922727273,235.48057749999998,519.3890477499999,559.9381586999999,51.576203863636366,241.64011354545454,0,22,81050,4741,78062987,38924568337,38846505350,22846913261,15999592089,58.813303938548486,908
4,4,93.54143466934855,374.16573867739424,23,24,486.9800915,524.8806085,809.7973515999998,836.0362345599999,74.24410679166667,342.8716095,0,24,94636,7137,78062987,38924568337,38846505350,25531776363,13314728987,65.72477017678503,910
5,5,280.62430400804567,374.16573867739424,21,21,321.2585489523809,252.10691,615.358967,657.3756942,41.08544619047619,278.95016514285714,0,21,77054,5538,78062987,38924568337,38846505350,24940013203,13906492147,64.20143325196175,1011
6,6,467.7071733467427,374.16573867739424,26,26,526.9114475384615,415.47382200000004,1461.67073775,1605.71182875,106.29847476923076,341.92156,0,26,104659,5123,78062987,38924568337,38846505350,22770835422,16075669928,58.61746176866846,779
7,7,654.7900426854399,374.16573867739424,22,24,357.12073154166666,252.99314750000002,636.0954872,1002.7288868999999,34.721849875,288.418844875,0,24,94846,6050,78062987,38924568337,38846505350,23750517218,15095988132,61.13939208691265,860
8,8,93.54143466934855,623.6095644623236,33,34,2324.928153676471,885.8122000000001,5732.194145099999,5953.88283483,116.34666729411765,317.5480422352941,0,34,122590,10099,78062987,38924568337,38846505350,31834111171,7012394179,81.94845555393054,1081
9,9,280.62430400804567,623.6095644623236,19,19,400.53335231578944,469.093269,603.9391613,611.41761626,63.337908,335.8516378947368,0,19,76886,6995,78062987,38924568337,38846505350,38529072350,317433000,99.1828531366207,1736
10,10,467.7071733467427,623.6095644623236,22,23,662.5361273043478,427.134657,1938.6225708999987,2099.08803594,157.95254021739132,357.25641460869565,0,23,89110,6747,78062987,38924568337,38846505350,26155819989,12690685361,67.33120457899825,988
11,11,654.7900426854399,623.6095644623236,23,23,298.0240973913043,247.268514,530.0419754,538.38363254,39.732579173913045,257.0522339565218,0,23,85562,7963,78062987,38924568337,38846505350,27284867224,11561638126,70.23763650853087,1027
