user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_communication_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,mean_decode_after_ttft_ms,mean_request_completion_latency_ms,dominant_ttft_bottleneck,communication_bottleneck_count,queueing_bottleneck_count,prefill_bottleneck_count
0,,,,,,,12,3946.812589583333,3977.6121359999997,6424.48795185,6602.31929917,0.3648015,189.62332925,1080.2464871666668,19502.939738083332,23449.57699225,prefill,0,1,11
1,,,,,,,12,3310.060006333333,3920.1651615,5428.4528541,5635.6644380200005,0.3648015,164.21569625,1075.4501863333332,23463.782621333332,26773.66729225,prefill,0,0,12
2,,,,,,,15,3153.1612890000006,1713.066311,7791.9316033,8003.97379506,0.208458,117.55726706666667,1094.0566462000002,20806.960004266668,23960.0211016,prefill,0,0,15
3,,,,,,,15,4128.318405866666,5088.399913,6628.281730299998,7462.786187659999,0.416916,60.44596713333333,1038.3216599333332,22440.909733933335,26569.02775646667,prefill,0,0,15
4,,,,,,,11,2980.0089632727277,1736.702234,5602.009288,5632.1712272,0.34111309090909087,59.06563154545454,1038.9195876363635,21663.45970072727,24643.304714,prefill,0,0,11
5,,,,,,,11,3412.6803790000004,3718.104598,6081.9300635,6310.6993775,0.34111309090909087,33.247189,1048.3685349090908,20784.825706454543,24197.342135454543,prefill,0,0,11
6,,,,,,,18,3286.9070087222226,3537.4481695000004,5845.4176759,5867.55483518,0.382173,44.85153288888889,1020.9364631666666,21834.138226444444,25120.861550444442,prefill,0,0,18
7,,,,,,,17,4274.07328117647,4869.929897,6623.112468599999,7200.45633612,0.4046537647058823,19.59778658823529,1034.7468787058824,21817.981951411766,26091.860742882356,prefill,0,0,17
8,,,,,,,25,3688.5686415200007,4512.285374,6790.356193999998,7103.153197639999,0.42525432,91.86555012000001,1066.8378740399999,23897.3795112,27585.74376172,prefill,0,1,24
9,,,,,,,24,2891.7869934166665,2347.6698545,6407.712845349997,7273.68075812,0.4690305,83.55169125,1070.51513475,23074.081992666666,25965.643554833332,prefill,0,0,24
10,,,,,,,13,3615.1534441538465,3061.9963,7089.513939199998,7820.014816639999,0.43295123076923075,96.10161838461539,1064.7655705384616,23662.085511384616,27277.030865153847,prefill,0,0,13
11,,,,,,,12,4154.82487,4663.75194,7133.012914699999,7893.692476540001,0.416916,119.92410225,1067.8632480833335,20866.70304875,25021.32753541667,prefill,0,0,12
12,,,,,,,15,3670.8325275333336,4784.454907,7112.715858299998,7870.09640446,0.3752244,86.60215753333333,1054.762805,22869.976638866665,26540.6288214,prefill,0,0,15
13,,,,,,,15,4377.3510726,4686.696783,7792.0420791,7990.55349262,0.4586076,52.72921506666667,1055.8286179333334,22970.84530333333,27347.975954266665,prefill,0,0,15
14,,,,,,,15,3930.8532035333337,4524.276662,7048.396794699999,7630.77002054,0.4586076,87.7903338,1066.2594092,20466.0571518,24396.68993366667,prefill,0,0,15
15,,,,,,,14,3455.2647297857147,4171.249936,5935.6961383,6436.83126526,0.3573565714285714,95.09563971428571,1058.8020117142858,21515.55243642857,24970.64540907143,prefill,0,0,14
16,,,,,,,15,4101.681682400001,4199.527852,7097.437027399999,7662.613162279999,0.4586076,190.60683753333333,1080.9647207333333,21174.847176866664,25276.308437599997,prefill,0,0,15
17,,,,,,,15,2656.191556866667,1803.798356,4945.563403299998,5888.351784659999,0.2501496,75.16108213333334,1071.9207816666667,23317.414141666668,25973.485468533334,prefill,0,0,15
18,,,,,,,13,3642.439450307693,4219.321705,5809.484925599999,5976.67774512,0.3367398461538461,122.93039,1082.3589821538462,21514.367022384617,25156.644624615383,prefill,0,0,13
19,,,,,,,13,3377.1584707692314,2774.861454,8514.1083748,8598.219987760001,0.38484553846153846,33.5613116923077,1022.3083796153845,21355.088817153846,24732.062318692308,prefill,0,0,13
