gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,250.0,500.0,31,49,78.36280387755102,59.383757,202.42767619999987,228.53169028,16.251309224489795,61.767858775510206,0,49,44841,32973
1,1,750.0,500.0,29,51,59.57328652941176,55.883808,130.711213,192.3181355,11.926435,47.323617098039215,0,51,43431,35488
