instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,user_id,gpu_id,user_x_m,user_y_m,gpu_x_m,gpu_y_m,distance_m,network_throughput_mbps,request_payload_bytes,first_token_payload_bytes,uplink_distance_latency_ns,uplink_serialization_latency_ns,uplink_latency_ns,downlink_distance_latency_ns,downlink_serialization_latency_ns,downlink_latency_ns,communication_latency_ns,request_send_time_ns,gpu_arrival_time_ns,first_schedule_time_ns,first_token_ready_time_ns,first_token_received_time_ns,request_end_time_ns,queueing_before_ttft_ns,prefill_service_ns,simulator_ttft_ns,e2e_ttft_ns,decode_queueing_ns,decode_active_ns,decode_after_ttft_ns,request_completion_latency_ns,ttft_bottleneck,total_latency_bottleneck,communication_ratio,queueing_ratio,prefill_ratio,decode_ratio,nearest_gpu_id,rerouted,reject_penalty_ns,migration_latency_ns,failover_mode,failed_instance_id,failover_target_instance_id,reuse_prefix_toks,kv_migration_tokens,kv_migration_bytes,kv_migration_latency_ns,kv_migration_distance_latency_ns,kv_migration_serialization_latency_ns,kv_migration_bandwidth_gbps,kv_migration_distance_m
0,3,meta-llama/Llama-3.1-8B,4,12,570907776,707211372,136303596,1867613,12939416,11214925,"[11073255, 11229450, 11577459, 11612645, 11124125, 11124253, 11124349, 11124445, 11124605, 11124733, 11124861]",,,,,,,,,,,0,0,0,0,0,0,0,-1,570907776,572775389,583847192,583847192,707211372,1867613,11071803,12939416,-1,0,123364180,123364180,-1,prefill,decode,0.0,0.14433518483368957,0.8556648151663104,0.9050691516605328,,0,0,0,,,,0,0,0,0,0,0,0,0
0,0,meta-llama/Llama-3.1-8B,10,70,46926808,829364483,782437675,0,11008270,11180136,"[11147819, 11147819, 11147819, 11147819, 11147819, 11147819, 11147819, 11148107, 11148395, 11148651, 11148907, 11149131, 11149387, 11149611, 11149803, 11149995, 11150187, 11150379, 11150571, 11150731, 11150923, 11151083, 11151243, 11151211, 11151179, 11151147, 11151115, 11757584, 11203004, 11203196, 11203420, 11203644, 11203836, 11204028, 11204252, 11204444, 11204636, 11204828, 11302420, 11243454, 11243454, 11243486, 11243518, 11243518, 11243550, 11243550, 11071803, 11073255, 11229450, 11577459, 11612645, 11124125, 11124253, 11124349, 11124445, 11124605, 11124733, 11124861, 11102215, 11102503, 11102759, 11103047, 11103303, 11103559, 11103783, 11104007, 11104263, 11104487, 11119185]",,,,,,,,,,,0,0,0,0,0,0,0,-1,46926808,46926808,57935078,57935078,829364483,0,11008270,11008270,-1,0,771429405,771429405,-1,prefill,decode,0.0,0.0,1.0,0.9859308027313486,,0,0,0,,,,0,0,0,0,0,0,0,0
0,7,meta-llama/Llama-3.1-8B,2,9,811936856,918827280,106890424,6308442,17427627,11182849,"[11100359, 11100615, 11100519, 11100391, 11100263, 11100135, 11100007, 11760508]",,,,,,,,,,,0,0,0,0,0,0,0,-1,811936856,818245298,829364483,829364483,918827280,6308442,11119185,17427627,-1,0,89462797,89462797,-1,prefill,decode,0.0,0.36197940201497314,0.6380205979850269,0.83695801412482,,0,0,0,,,,0,0,0,0,0,0,0,0
0,2,meta-llama/Llama-3.1-8B,16,69,479613521,1252307564,772694043,3154918,14457338,11150539,"[11243454, 11243454, 11243486, 11243518, 11243518, 11243550, 11243550, 11071803, 11073255, 11229450, 11577459, 11612645, 11124125, 11124253, 11124349, 11124445, 11124605, 11124733, 11124861, 11102215, 11102503, 11102759, 11103047, 11103303, 11103559, 11103783, 11104007, 11104263, 11104487, 11119185, 11100359, 11100615, 11100519, 11100391, 11100263, 11100135, 11100007, 11760508, 11100007, 11099879, 11099719, 11099591, 11099495, 11099367, 11099207, 11099079, 11098951, 11098791, 11147087, 11122685, 11122717, 11122717, 11122749, 11122781, 11122749, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122749, 11122781, 11122749, 11122749, 11124989, 11127229]",,,,,,,,,,,0,0,0,0,0,0,0,-1,479613521,482768439,494070859,494070859,1252307564,3154918,11302420,14457338,-1,0,758236705,758236705,-1,prefill,decode,0.0,0.21822260778574867,0.7817773922142514,0.9812896991623371,,0,0,0,,,,0,0,0,0,0,0,0,0
0,5,meta-llama/Llama-3.1-8B,15,63,604829893,1307802415,702972522,1320004,12897463,11130242,"[11612645, 11124125, 11124253, 11124349, 11124445, 11124605, 11124733, 11124861, 11102215, 11102503, 11102759, 11103047, 11103303, 11103559, 11103783, 11104007, 11104263, 11104487, 11119185, 11100359, 11100615, 11100519, 11100391, 11100263, 11100135, 11100007, 11760508, 11100007, 11099879, 11099719, 11099591, 11099495, 11099367, 11099207, 11099079, 11098951, 11098791, 11147087, 11122685, 11122717, 11122717, 11122749, 11122781, 11122749, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122749, 11122781, 11122749, 11122749, 11124989, 11127229, 11094503, 11096775, 11099015, 11101191, 11103367]",,,,,,,,,,,0,0,0,0,0,0,0,-1,604829893,606149897,617727356,617727356,1307802415,1320004,11577459,12897463,-1,0,690075059,690075059,-1,prefill,decode,0.0,0.10234601952337448,0.8976539804766255,0.9816529628166604,,0,0,0,,,,0,0,0,0,0,0,0,0
0,9,meta-llama/Llama-3.1-8B,5,26,1026970077,1318885089,291915012,2851289,13998376,11116665,"[11122685, 11122717, 11122717, 11122749, 11122781, 11122749, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122749, 11122781, 11122749, 11122749, 11124989, 11127229, 11094503, 11096775, 11099015, 11101191, 11103367, 11082674]",,,,,,,,,,,0,0,0,0,0,0,0,-1,1026970077,1029821366,1040968453,1040968453,1318885089,2851289,11147087,13998376,-1,0,277916636,277916636,-1,prefill,decode,0.0,0.203687127706814,0.796312872293186,0.9520463990389093,,0,0,0,,,,0,0,0,0,0,0,0,0
0,1,meta-llama/Llama-3.1-8B,22,104,347938952,1518955167,1171016215,11032615,22790199,11147825,"[11203004, 11203196, 11203420, 11203644, 11203836, 11204028, 11204252, 11204444, 11204636, 11204828, 11302420, 11243454, 11243454, 11243486, 11243518, 11243518, 11243550, 11243550, 11071803, 11073255, 11229450, 11577459, 11612645, 11124125, 11124253, 11124349, 11124445, 11124605, 11124733, 11124861, 11102215, 11102503, 11102759, 11103047, 11103303, 11103559, 11103783, 11104007, 11104263, 11104487, 11119185, 11100359, 11100615, 11100519, 11100391, 11100263, 11100135, 11100007, 11760508, 11100007, 11099879, 11099719, 11099591, 11099495, 11099367, 11099207, 11099079, 11098951, 11098791, 11147087, 11122685, 11122717, 11122717, 11122749, 11122781, 11122749, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122749, 11122781, 11122749, 11122749, 11124989, 11127229, 11094503, 11096775, 11099015, 11101191, 11103367, 11082674, 11101639, 11103303, 11104935, 11106599, 11108231, 11109799, 11111367, 11112935, 11114471, 11116007, 11117479, 11118983, 11120455, 11121927, 11123367, 11124775, 11126215, 11127591]",,,,,,,,,,,0,0,0,0,0,0,0,-1,347938952,358971567,370729151,370729151,1518955167,11032615,11757584,22790199,-1,0,1148226016,1148226016,-1,prefill,decode,0.0,0.484094719839875,0.5159052801601249,0.9805381012593408,,0,0,0,,,,0,0,0,0,0,0,0,0
0,6,meta-llama/Llama-3.1-8B,15,84,610813769,1552811865,941998096,6913587,18526232,11126167,"[11124125, 11124253, 11124349, 11124445, 11124605, 11124733, 11124861, 11102215, 11102503, 11102759, 11103047, 11103303, 11103559, 11103783, 11104007, 11104263, 11104487, 11119185, 11100359, 11100615, 11100519, 11100391, 11100263, 11100135, 11100007, 11760508, 11100007, 11099879, 11099719, 11099591, 11099495, 11099367, 11099207, 11099079, 11098951, 11098791, 11147087, 11122685, 11122717, 11122717, 11122749, 11122781, 11122749, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122749, 11122781, 11122749, 11122749, 11124989, 11127229, 11094503, 11096775, 11099015, 11101191, 11103367, 11082674, 11101639, 11103303, 11104935, 11106599, 11108231, 11109799, 11111367, 11112935, 11114471, 11116007, 11117479, 11118983, 11120455, 11121927, 11123367, 11124775, 11126215, 11127591, 11284126, 11285566, 11287006]",,,,,,,,,,,0,0,0,0,0,0,0,-1,610813769,617727356,629340001,629340001,1552811865,6913587,11612645,18526232,-1,0,923471864,923471864,-1,prefill,decode,0.0,0.37317825880621597,0.6268217411937841,0.9803330472973695,,0,0,0,,,,0,0,0,0,0,0,0,0
0,8,meta-llama/Llama-3.1-8B,18,58,903845071,1552811865,648966794,3221701,14982209,11122536,"[11100007, 11099879, 11099719, 11099591, 11099495, 11099367, 11099207, 11099079, 11098951, 11098791, 11147087, 11122685, 11122717, 11122717, 11122749, 11122781, 11122749, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122749, 11122781, 11122749, 11122749, 11124989, 11127229, 11094503, 11096775, 11099015, 11101191, 11103367, 11082674, 11101639, 11103303, 11104935, 11106599, 11108231, 11109799, 11111367, 11112935, 11114471, 11116007, 11117479, 11118983, 11120455, 11121927, 11123367, 11124775, 11126215, 11127591, 11284126, 11285566, 11287006]",,,,,,,,,,,0,0,0,0,0,0,0,-1,903845071,907066772,918827280,918827280,1552811865,3221701,11760508,14982209,-1,0,633984585,633984585,-1,prefill,decode,0.0,0.21503511264593891,0.7849648873540611,0.9769137509984833,,0,0,0,,,,0,0,0,0,0,0,0,0
0,4,meta-llama/Llama-3.1-8B,13,96,587870263,1665077255,1077206992,7050184,18279634,11146603,"[11577459, 11612645, 11124125, 11124253, 11124349, 11124445, 11124605, 11124733, 11124861, 11102215, 11102503, 11102759, 11103047, 11103303, 11103559, 11103783, 11104007, 11104263, 11104487, 11119185, 11100359, 11100615, 11100519, 11100391, 11100263, 11100135, 11100007, 11760508, 11100007, 11099879, 11099719, 11099591, 11099495, 11099367, 11099207, 11099079, 11098951, 11098791, 11147087, 11122685, 11122717, 11122717, 11122749, 11122781, 11122749, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122781, 11122749, 11122781, 11122749, 11122749, 11124989, 11127229, 11094503, 11096775, 11099015, 11101191, 11103367, 11082674, 11101639, 11103303, 11104935, 11106599, 11108231, 11109799, 11111367, 11112935, 11114471, 11116007, 11117479, 11118983, 11120455, 11121927, 11123367, 11124775, 11126215, 11127591, 11284126, 11285566, 11287006, 11219339, 11221003, 11222603, 11224235, 11225803, 11227403, 11228939, 11230507, 11232011, 11233547]",,,,,,,,,,,0,0,0,0,0,0,0,-1,587870263,594920447,606149897,606149897,1665077255,7050184,11229450,18279634,-1,0,1058927358,1058927358,-1,prefill,decode,0.0,0.3856851838499611,0.6143148161500389,0.9830305278969077,,0,0,0,,,,0,0,0,0,0,0,0,0
