gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,250.0,500.0,31,49,17879.630161306122,18770.68514,35146.577286,37683.793890839996,17836.00648867347,43.28003675510204,0,49,44841,32973
1,1,750.0,500.0,29,51,19512.27399623529,21126.034274,38650.8737385,43513.7466055,19470.555231882354,41.395529921568624,0,51,43431,35488
