arm,requests,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,max_ttft_ms,redirects,Router queue,Scheduler queue,KV transfer,PP transfer (est.),Compute / prefill,RTT / other comm,Total
1: no_redirect,100,3265.6370434199994,1269.9184030000001,11697.928213449999,13772.94896911,13930.516588,0,2405.7737884899993,495.2548646000001,0.0,0.0,363.2856313499999,1.3227589800000001,3265.6370434200007
2: redirect_no_kv,100,2497.6842069400004,998.122885,9227.261616549999,14890.974897720007,15944.876994,14,1580.6470875699995,515.7360730700001,0.0,0.0,399.8925107,1.4085356000000004,2497.6842069400004
3: redirect_kv_nopp,100,998.2105350799998,712.171716,2931.8182137999997,3307.4778748100007,3461.786384,29,0.8917836700000025,530.1241717139171,58.56465820608283,0.0,407.1295469599998,1.5003745299999949,998.2105350799998
4: redirect_kv_pp2,100,2089.0850999399995,1051.9825065,5706.232265049999,6084.06588626,6157.433525,3,0.02364854999999583,1607.0086629030409,5.085189016958579,2.0583590400000005,473.56816141,1.3410790199999996,2089.0850999400004
5: redirect_nokv_pp2,100,2089.0757493799997,1051.9825065,5706.232265049999,6084.06588626,6157.433525,3,0.19216085000000002,1608.4691815599995,0.0,2.0583590400000005,477.01496891,1.3410790199999996,2089.0757493799997
6: redirect_kv_pp2_c,100,2089.0850999399995,1051.9825065,5706.232265049999,6084.06588626,6157.433525,3,0.02364854999999583,1607.0086629030409,5.085189016958579,2.0583590400000005,473.56816141,1.3410790199999996,2089.0850999400004
