gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,626.2168752916667,554.329262,939.97016075,1047.73664405,41.81224,584.4046352916666,0,24,192000,15695
1,1,5000.0,2113.249,2,30,591.8924122666667,557.9410175,855.1588846999994,1031.8382794000001,33.02476416666667,558.8676481,0,30,240000,18889
2,2,8333.333,2113.249,2,22,540.8711888181818,542.5063170000001,553.53754085,575.0306588,11.292594090909091,529.5785947272727,0,22,176000,14466
3,3,0.0,5000.0,2,31,666.1415805161291,554.456977,1205.0454905000001,1551.7076909999998,38.269227032258065,569.0972268064515,0,31,248000,20055
4,4,3333.333,5000.0,3,40,1371.5644379750001,592.580601,4890.27925265,5362.2075902199995,23.694450975000002,608.360899275,0,40,320000,26367
5,5,6666.667,5000.0,5,34,2475.4130390588234,1032.724775,11732.847115549994,14052.48527756,72.40131261764705,793.075561117647,0,34,272000,22765
6,6,10000.0,5000.0,2,30,585.8345694,551.302903,869.4699736499995,1003.53125403,27.570301399999998,558.264268,0,30,240000,20405
7,7,1666.667,7886.751,3,28,698.6840817499999,550.3129670000001,1119.4755634999997,2757.387863590001,13.89598657142857,582.1106404285715,0,28,224000,18147
8,8,5000.0,7886.751,5,32,1298.23596453125,557.1113105,5915.89790205,7609.755097080003,24.7656395,636.27363,0,32,256000,20690
9,9,8333.333,7886.751,3,29,658.3633922758621,557.286029,1182.3931529999995,1389.7893601199999,28.50461051724138,629.4638548275861,0,29,232000,18274
