gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,93.54143466934855,124.72191289246473,28,29,309.48586465517246,250.302802,549.1247596,651.6554431199999,44.36441765684552,238.87767586206894,0,29,105458,8037,117094480,40761195288,40644100808,31482807336,9161293472,77.4597216081189,1216
1,1,280.62430400804567,124.72191289246473,27,27,266.999890962963,227.336803,542.4668206,574.59276582,27.593868333333333,238.1766687777778,0,27,99609,8063,117094480,40761195288,40644100808,34898405383,5745695425,85.86339638280526,1457
2,2,467.7071733467427,124.72191289246473,23,27,329.1657423703704,290.674599,667.3205368999999,811.1207529599998,48.42411281481481,279.32150244444443,0,27,115708,7076,117094480,40761195288,40644100808,29559529803,11084571005,72.72772484901864,1084
3,3,654.7900426854399,124.72191289246473,24,24,400.42555741666666,286.126292,1122.5379655499992,1379.3772387099998,88.15974898880673,286.88823775,0,24,91947,5317,117094480,40761195288,40644100808,28090404409,12553696399,69.1131156811592,1149
4,4,93.54143466934855,374.16573867739424,23,24,323.62125191666667,300.5128825,545.27507895,623.43644376,32.217854,290.09260375,0,24,94636,7137,117094480,40761195288,40644100808,28919297371,11724803437,71.15250871857842,1119
5,5,280.62430400804567,374.16573867739424,23,23,283.7715545217391,232.017654,431.4243202999999,737.6992993400004,26.52745956202731,232.86490504347825,0,23,87059,6446,117094480,40761195288,40644100808,30429167113,10214933695,74.86736453278998,1252
6,6,467.7071733467427,374.16573867739424,27,27,374.5468143703703,336.199289,675.5534488999999,858.2449857399996,64.11284020705675,302.00037185185187,0,27,108230,5480,117094480,40761195288,40644100808,25165514735,15478586073,61.91677078521235,900
7,7,654.7900426854399,374.16573867739424,22,24,296.30474262499996,235.761258,554.6647599999998,600.54736343,36.44007354166666,258.5512923333333,0,24,94846,6050,117094480,40761195288,40644100808,26018307551,14625793257,64.0149665849633,998
8,8,93.54143466934855,623.6095644623236,27,28,295.54496149999994,234.61384,554.3833615,635.23778842,29.35519982142857,264.97161117857144,0,28,102321,7682,117094480,40761195288,40644100808,29906615933,10737484875,73.58168919587332,1150
9,9,280.62430400804567,623.6095644623236,20,20,362.5881402,383.2567305,554.6180651999999,566.0465682399999,52.119840304378705,299.28935805000003,0,20,80545,7547,117094480,40761195288,40644100808,40168378685,475722123,98.8295420158333,1794
10,10,467.7071733467427,623.6095644623236,21,22,359.8084282727272,322.649882,723.7355812,749.47417994,64.71840386363637,293.79812486363636,0,22,85451,6195,117094480,40761195288,40644100808,28220572245,12423528563,69.4333782368863,1148
11,11,654.7900426854399,623.6095644623236,25,25,317.401939,260.679271,541.1817986,626.9105121999997,38.80444474120705,263.14387608000004,0,25,92190,8847,117094480,40761195288,40644100808,31614862908,9029237900,77.78462871486931,1227
