gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,532.9465482083334,310.313199,1314.9264103,1321.57391493,45.48211179166666,487.4644364166667,0,24,107584,15695
1,1,5000.0,2113.249,2,30,529.8419475666666,475.510337,1169.5047882499998,1242.2240062100002,51.68124856666667,478.160699,0,30,142560,18889
2,2,8333.333,2113.249,2,22,505.9041144090908,444.87384299999997,957.3565396999999,1426.3223015599995,36.08500413636364,469.81911027272724,0,22,119024,14466
3,3,0.0,5000.0,2,35,565.7551527714286,541.608175,1091.0132592,1264.1997189399992,34.282165742857146,531.4729870285714,0,35,174048,22625
4,4,3333.333,5000.0,2,41,645.3966235853658,576.608203,1456.317746,1665.0036978,93.01602668292684,552.380596902439,0,41,210096,26767
5,5,6666.667,5000.0,7,38,1032.461169973684,589.0198825,2443.8888809999994,7354.899587440019,96.91660427978806,503.8550534210526,0,38,189072,25199
6,6,10000.0,5000.0,2,27,902.3804352592592,736.247171,2163.5016757,3035.0561658399984,269.40377955555556,632.9766557037037,0,27,152048,18580
7,7,1666.667,7886.751,3,26,525.1519091153846,506.605772,1046.2028195,1249.32958825,44.93130175097832,479.5005008076923,0,26,135072,16487
8,8,5000.0,7886.751,5,30,758.8312442000001,730.9157815,1614.1940839499994,1841.8147232800002,112.82701627775167,599.7015061333333,0,30,162560,20076
9,9,8333.333,7886.751,3,27,613.6751275185185,493.839896,1455.0175406999997,2011.5306959599989,93.79438072623273,514.014134037037,0,27,133536,16969
