gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated,observation_start_ns,observation_end_ns,observation_time_ns,busy_time_ns,idle_time_ns,utilization_pct,completed_batch_count
0,0,,,10,30,899.9183731666668,896.3499135,1751.648851999999,2162.0366342800003,251.893337,646.7477157666666,0,30,240000,20544,17748911,108695965971,108678217060,106313188228,2365028832,97.82382440936229,3795
1,1,,,11,30,748.6294907666667,568.859217,1215.129689349999,1774.7033511100005,153.83969580000002,562.6000967,0,30,240000,19484,17748911,108695965971,108678217060,96635589265,12042627795,88.91900500322765,3367
2,2,,,12,29,882.7662827931034,568.696857,1820.8369437999988,2446.1024739599998,215.75115227586207,587.5531330344827,0,29,232000,19036,17748911,108695965971,108678217060,99173725280,9504491780,91.25446475188981,3583
3,3,,,7,31,769.8449441935484,565.406194,1616.346157,1965.2405608,136.94043874193548,573.851207032258,0,31,248000,20115,17748911,108695965971,108678217060,105312548791,3365668269,96.90308843846614,3808
4,4,,,10,31,692.7614118709677,568.35529,1049.8242245,1157.6947957999998,124.96901170967742,562.5192207419354,0,31,248000,21094,17748911,108695965971,108678217060,100509713725,8168503335,92.48377130580798,3451
5,5,,,10,29,841.6408013448275,671.074668,1555.2681857999996,1968.9768065199996,192.59747948275862,609.6961628275861,0,29,232000,19404,17748911,108695965971,108678217060,101109449601,7568767459,93.035616829432,3657
6,6,,,8,28,797.4638026071427,634.654057,1333.254947,1449.4651069000001,172.19273375,614.5547008571428,0,28,224000,18436,17748911,108695965971,108678217060,100232308040,8445909020,92.2285171320605,3719
7,7,,,11,31,851.326628096774,580.596164,1690.15713,1743.6753577,232.7764223548387,593.6498040645162,0,31,248000,19266,17748911,108695965971,108678217060,99623328729,9054888331,91.66816628395652,3545
8,8,,,9,31,783.4138992258063,573.49517,1242.1966125,2233.917079499999,168.3596843548387,577.967318,0,31,248000,19913,17748911,108695965971,108678217060,103194490990,5483726070,94.95416264790902,3678
9,9,,,9,30,714.9724606333332,564.2296905000001,999.4695358,1121.1920471300002,160.80856883333334,553.0249163333334,0,30,240000,18461,17748911,108695965971,108678217060,95631721898,13046495162,87.99529886030686,3405
