gpu_id,instance_id,gpu_x_m,gpu_y_m,assigned_user_count,request_count,mean_e2e_ttft_ms,p50_e2e_ttft_ms,p95_e2e_ttft_ms,p99_e2e_ttft_ms,mean_queueing_before_ttft_ms,mean_prefill_service_ms,max_waiting_requests,max_running_requests,prompt_tokens_processed,output_tokens_generated
0,0,1666.667,2113.249,2,24,487.0860187083333,466.28443500000003,1207.2397382499994,1298.48968114,24.935034791666666,462.1509839166667,0,24,121072,15695
1,1,5000.0,2113.249,3,31,462.1291432903227,385.317693,1121.6045155,1250.1147145,17.52607758064516,444.571691483871,0,31,141072,19465
2,2,8333.333,2113.249,2,22,469.77779859090913,459.155101,961.6897293999999,996.64555193,10.432365409090908,459.3454331818182,0,22,115536,14466
3,3,0.0,5000.0,2,35,580.80567,583.46709,1161.6421953999998,1300.6750749799996,33.020777,547.784893,0,35,180048,22625
4,4,3333.333,5000.0,2,47,668.249109893617,579.900787,1589.8675514999995,2158.8190614999994,117.42073674468085,550.8283731489362,0,47,236608,31084
5,5,6666.667,5000.0,2,25,549.84884584,503.874853,1196.3062751999994,1284.74716756,18.0648212,531.78402464,0,25,134560,17011
6,6,10000.0,5000.0,3,31,612.8541656774192,590.331852,1343.893959,1437.0435445,60.29152696774194,552.5418185806452,0,31,164048,20960
7,7,1666.667,7886.751,2,29,482.1528717241379,376.968664,1289.6226992000002,1477.0694393599997,14.300360103448275,467.85251162068965,0,29,138560,18457
8,8,5000.0,7886.751,2,30,503.6547695,477.676543,1085.4707494999996,1209.37632396,35.64870466666667,468.0060648333333,0,30,146048,19793
9,9,8333.333,7886.751,2,26,577.1915521153848,393.211155,1268.62441275,1291.505451,10.337106615384617,566.8544455,0,26,148048,16197
